Fecha,Valor_previsto,Porcentaje_previsto,Valor_programado,Porcentaje_programado,Valor_real,Porcentaje_real
2022-07-08T11:35:00.000+02:00,32412,0.33281991251309223,32431,0.3330150124247839,32543,0.3341650750621239
2022-07-24T13:55:00.000+02:00,29219,0.33463128600387093,28967,0.33174525006585204,29131,0.33362346393027703
2022-07-27T05:55:00.000+02:00,26154,0.33754500987313346,25490,0.32897538814965865,25839,0.3334796019772079
2022-07-30T23:00:00.000+02:00,28170,0.3351217597163897,27801,0.33073198586706953,28088,0.3341462544165408
2022-07-22T22:15:00.000+02:00,32927,0.3362642973856209,32515,0.33205678104575165,32478,0.33167892156862744
2022-07-11T21:55:00.000+02:00,32638,0.33280988701717173,32795,0.33441081698413344,32635,0.33277929599869477
2022-07-05T14:30:00.000+02:00,34048,0.3330008019873638,34091,0.3334213563366782,34107,0.333577841675958
2022-07-21T00:20:00.000+02:00,29897,0.33368304742346283,29809,0.33270087168097146,29891,0.3336160808955657
2022-07-10T08:30:00.000+02:00,21581,0.329440679001038,21990,0.33568419124381754,21937,0.3348751297551444
2022-07-02T19:40:00.000+02:00,27227,0.3336805725770871,27097,0.33208735722339333,27272,0.33423207019951956
2022-07-16T01:30:00.000+02:00,28061,0.33303662560231667,28000,0.3323126587386361,28197,0.3346507156590472
2022-07-18T19:55:00.000+02:00,35241,0.33561258987667253,34755,0.3309842388457693,35009,0.3334031712775582
2022-07-20T20:40:00.000+02:00,34146,0.3316884580265382,34402,0.3341751986478348,34398,0.334136343325627
2022-07-05T19:25:00.000+02:00,32527,0.33584231611117993,32162,0.3320736794284062,32163,0.3320840044604138
2022-07-05T15:40:00.000+02:00,33480,0.3330614193907801,33501,0.33327032888322955,33541,0.33366825172599035
2022-07-31T06:00:00.000+02:00,21825,0.3337360083185516,21673,0.33141170713805124,21898,0.33485228454339716
2022-07-19T08:15:00.000+02:00,30749,0.3326265915212617,31009,0.3354391354672609,30685,0.3319342730114773
2022-07-27T13:25:00.000+02:00,35717,0.33416288534406136,35598,0.33304953922440006,35570,0.3327875754315386
2022-07-04T17:50:00.000+02:00,31844,0.33364766035917104,31774,0.3329142306322164,31824,0.33343810900861254
2022-07-05T10:50:00.000+02:00,32133,0.33237481510597144,32155,0.33260237698728756,32389,0.335022807906741
2022-07-09T11:20:00.000+02:00,28610,0.3345064247214395,28549,0.33379321633597964,28370,0.3317003589425809
2022-07-15T16:05:00.000+02:00,36926,0.3333634262602918,36891,0.33304745052722806,36951,0.33358912321248013
2022-07-31T13:50:00.000+02:00,28433,0.3324330644218403,28486,0.3330527300362446,28611,0.33451420554191513
2022-07-20T19:50:00.000+02:00,34476,0.33177754467679693,34502,0.33202775398650797,34935,0.3361947013366951
2022-07-24T15:05:00.000+02:00,29070,0.330592610282829,29305,0.3332650995644411,29558,0.3361422901527299
2022-07-17T22:05:00.000+02:00,31646,0.3323985084816974,31901,0.33507693923638465,31658,0.33252455228191796
2022-07-01T05:20:00.000+02:00,22858,0.3325090189689282,22955,0.33392005120446877,22931,0.333570929826603
2022-07-21T09:30:00.000+02:00,32413,0.3312959309872543,32809,0.3353434794607357,32615,0.33336058955201
2022-07-27T15:35:00.000+02:00,34889,0.33333651806699405,34928,0.3337091319052988,34849,0.3329543500277072
2022-07-10T00:30:00.000+02:00,25168,0.33599444637278725,24590,0.328278108562732,25148,0.3357274450644808
2022-07-15T01:15:00.000+02:00,28744,0.3329626540635715,28609,0.33139885089426374,28975,0.33563849504216475
2022-07-29T17:25:00.000+02:00,34084,0.33488573169054214,33800,0.3320953447699896,33894,0.33301892353946827
2022-07-09T18:35:00.000+02:00,28705,0.33067228826836237,29005,0.33412819095014284,29098,0.3351995207814948
2022-07-09T02:25:00.000+02:00,24340,0.331960393879054,24527,0.3345107880308775,24455,0.33352881809006846
2022-07-12T00:00:00.000+02:00,29484,0.3350644923006989,29503,0.33528041365986705,29008,0.32965509403943405
2022-07-08T04:15:00.000+02:00,23596,0.3328067700987306,23530,0.3318758815232722,23774,0.3353173483779972
2022-07-13T13:40:00.000+02:00,37858,0.33298151177722657,37890,0.333262969022112,37946,0.33375551920066143
2022-07-07T03:35:00.000+02:00,23792,0.3349900736381172,23670,0.3332723202342903,23561,0.33173760612759245
2022-07-15T06:55:00.000+02:00,28654,0.33935360090955385,27995,0.331548965500906,27788,0.32909743358954013
2022-07-09T04:30:00.000+02:00,23046,0.33543410232151954,22816,0.3320864565897679,22843,0.33247944108871264
2022-07-25T06:55:00.000+02:00,26214,0.3379137877694132,25742,0.33182943178302565,25620,0.3302567804475611
2022-07-29T12:10:00.000+02:00,34935,0.33562946737376065,34549,0.33192106678963956,34604,0.3324494658365998
2022-07-06T07:00:00.000+02:00,27327,0.33320327265189664,27600,0.33653201321741677,27086,0.3302647141306866
2022-07-29T05:35:00.000+02:00,25459,0.33339007909486146,25410,0.3327484154837358,25495,0.33386150542140275
2022-07-28T06:40:00.000+02:00,27164,0.32870678493205385,27854,0.33705635353767593,27621,0.3342368615302702
2022-07-06T13:05:00.000+02:00,34071,0.33426208439207683,33984,0.33340854908809076,33874,0.3323293665198324
2022-07-26T05:10:00.000+02:00,24747,0.32898620084549735,25394,0.33758740793916675,25081,0.33342639121533596
2022-07-24T07:55:00.000+02:00,22042,0.3317879399102869,22023,0.33150194177680103,22369,0.3367101183129121
2022-07-03T16:40:00.000+02:00,25068,0.3309962368785898,25391,0.3352611078101274,25276,0.3337426553112828
2022-07-15T21:20:00.000+02:00,33522,0.33309485482620876,33588,0.3337506707208013,33528,0.3331544744529899
2022-07-30T21:25:00.000+02:00,29341,0.3339821518007558,29280,0.33328780221281246,29231,0.33273004598643174
2022-07-03T23:55:00.000+02:00,25108,0.33220868230593154,25175,0.33309517193929533,25296,0.33469614575477313
2022-07-18T12:40:00.000+02:00,36455,0.3340756217811257,36232,0.33203203753596894,36435,0.33389234068290535
2022-07-08T07:10:00.000+02:00,27305,0.3353886971368209,27008,0.3317406311031408,27100,0.3328706717600383
2022-07-25T16:25:00.000+02:00,34868,0.3349471661863593,34587,0.3322478386167147,34645,0.332804995196926
2022-07-22T11:55:00.000+02:00,35635,0.33132194060657905,35809,0.33293973259943843,36110,0.3357383267939826
2022-07-24T23:20:00.000+02:00,29620,0.33241681162673253,29710,0.3334268559564559,29775,0.33415633241681164
2022-07-21T01:15:00.000+02:00,28261,0.3351517379599872,28070,0.33288663828374226,27992,0.33196162375627053
2022-07-04T04:25:00.000+02:00,21508,0.33274544385655497,21509,0.33276091463225965,21621,0.3344936415111854
2022-07-22T02:30:00.000+02:00,26804,0.3322590241967473,26787,0.33204829432764776,27081,0.33569268147560494
2022-07-13T03:25:00.000+02:00,25845,0.3332001134517701,25959,0.3346698295644999,25762,0.33213005698373
2022-07-09T10:50:00.000+02:00,28166,0.33386674252930787,27789,0.3293979588208101,28408,0.33673529864988205
2022-07-07T19:25:00.000+02:00,31107,0.33175138109762603,31285,0.3336497237804748,31374,0.3345988951218992
2022-07-19T18:15:00.000+02:00,34992,0.33298124411202146,35121,0.33420879842416285,34974,0.3328099574638157
2022-07-10T13:35:00.000+02:00,28133,0.3332030509759333,28168,0.33361758574947886,28131,0.33317936327458786
2022-07-19T09:25:00.000+02:00,32648,0.3332244631338287,32593,0.33266310116763287,32735,0.33411243569853843
2022-07-26T05:25:00.000+02:00,25157,0.3319084372320074,25362,0.33461310112804277,25276,0.3334784616399499
2022-07-30T04:20:00.000+02:00,23755,0.3336048422205682,23699,0.33281840268512924,23753,0.3335767550943025
2022-07-11T11:15:00.000+02:00,34026,0.33442100917972206,33949,0.33366422267214435,33771,0.3319147681481336
2022-07-19T06:40:00.000+02:00,28022,0.3348069202829287,27870,0.3329908239342382,27804,0.33220225578283313
2022-07-26T11:20:00.000+02:00,34467,0.33318833014326316,34503,0.3335363377994316,34476,0.33327533205730525
2022-07-01T14:55:00.000+02:00,31005,0.33399043433298864,30997,0.33390425715270594,30830,0.3321053085143054
2022-07-12T01:10:00.000+02:00,27766,0.3346672130752356,27406,0.3303280862039872,27794,0.3350047007207772
2022-07-24T07:20:00.000+02:00,21856,0.33266868597695554,21900,0.3333384069772751,21943,0.33399290704576934
2022-07-01T05:25:00.000+02:00,22960,0.3327922077922078,22955,0.33271973562152135,23077,0.3344880565862709
2022-07-06T08:00:00.000+02:00,29028,0.3325847846012832,29244,0.3350595783684693,29008,0.33235563703024745
2022-07-19T19:20:00.000+02:00,34758,0.33542422604801975,34496,0.3328958542422605,34370,0.3316799197097198
2022-07-02T17:15:00.000+02:00,26720,0.3322019569082342,26797,0.33315927542177964,26916,0.3346387676699862
2022-07-10T15:35:00.000+02:00,27760,0.3319462381020711,27806,0.3324962931075716,28062,0.3355574687903573
2022-07-21T00:35:00.000+02:00,29465,0.33299805614574385,29409,0.3323651733646761,29610,0.33463677048958
2022-07-04T12:20:00.000+02:00,31825,0.33145517413764375,32072,0.33402766205632395,32119,0.3345171638060323
2022-07-03T05:20:00.000+02:00,20583,0.33211243061830387,20767,0.33508132180198785,20626,0.3328062475797083
2022-07-26T00:20:00.000+02:00,29626,0.3337539147871933,29465,0.3319401572674222,29675,0.3343059279453845
2022-07-21T03:30:00.000+02:00,25861,0.33435039497330216,25719,0.33251451252149405,25767,0.33313509250520384
2022-07-18T03:10:00.000+02:00,24623,0.3321149177232263,24753,0.3338683571621257,24764,0.33401672511464797
2022-07-25T13:50:00.000+02:00,35539,0.33602488582963796,34910,0.33007762639108196,35314,0.3338974877792801
2022-07-02T16:35:00.000+02:00,26903,0.3328714071837765,26880,0.3325868276809245,27038,0.334541765135299
2022-07-22T18:50:00.000+02:00,35134,0.3341989365446261,34935,0.3323060240276232,35060,0.33349503942775066
2022-07-07T04:40:00.000+02:00,23617,0.3342107125168046,23491,0.3324276515955565,23557,0.33336163588763884
2022-07-01T05:15:00.000+02:00,22750,0.3321943811693242,22955,0.3351877810875533,22779,0.3326178377431225
2022-07-31T09:00:00.000+02:00,22571,0.3326602800294768,22763,0.3354900515843773,22516,0.33184966838614594
2022-07-03T01:55:00.000+02:00,22563,0.3331905844827077,22790,0.33654272128533036,22365,0.330266694231962
2022-07-04T08:50:00.000+02:00,28944,0.33638212563193676,28796,0.3346620954151897,28305,0.3289557789528735
2022-07-07T04:00:00.000+02:00,23680,0.3350074273183844,23497,0.3324184763386857,23508,0.3325740963429299
2022-07-28T09:05:00.000+02:00,31283,0.33273061827928396,31484,0.3348684840298238,31252,0.33240089769089226
2022-07-02T01:55:00.000+02:00,23704,0.331269652714695,23909,0.3341345817902313,23942,0.3345957654950737
2022-07-26T21:40:00.000+02:00,33564,0.3334326756869524,33495,0.332747213446981,33603,0.33382011086606667
2022-07-11T23:20:00.000+02:00,30077,0.32951706910907574,30491,0.3340527630483369,30708,0.33643016784258734
2022-07-26T05:55:00.000+02:00,26036,0.3371490728271004,25602,0.33152905832383717,25586,0.33132186884906245
2022-07-04T06:50:00.000+02:00,25115,0.33723631383185854,24703,0.3317041075289031,24655,0.3310595786392384
2022-07-20T16:15:00.000+02:00,36406,0.33212304773025836,36535,0.3332998832287257,36675,0.3345770690410159
2022-07-26T21:50:00.000+02:00,33441,0.33259403656038034,33448,0.3326636564358602,33657,0.33474230700375945
