Familia,Tipo,FechaCompleta,Porcentaje,Valor,BajasEmisiones
Renovable,Hidráulica,2018-01-01T00:00:00.000+01:00,0.12826121801615512,41132.429,true
Renovable,Hidráulica,2018-01-02T00:00:00.000+01:00,0.13878187843277967,52707.752,true
Renovable,Hidráulica,2018-01-03T00:00:00.000+01:00,0.17145498586980898,63514.75,true
Renovable,Hidráulica,2018-01-04T00:00:00.000+01:00,0.1634153444945333,64639.179,true
Renovable,Hidráulica,2018-01-05T00:00:00.000+01:00,0.22794178240661117,75027.418,true
Renovable,Hidráulica,2018-01-06T00:00:00.000+01:00,0.29388171994755274,70900.792,true
Renovable,Hidráulica,2018-01-07T00:00:00.000+01:00,0.3308184695972808,72604.294,true
Renovable,Hidráulica,2018-01-08T00:00:00.000+01:00,0.5892995057517758,91846.22,true
Renovable,Hidráulica,2018-01-09T00:00:00.000+01:00,0.30023396951231013,81118.07,true
Renovable,Hidráulica,2018-01-10T00:00:00.000+01:00,0.19969926689921666,66872.501,true
Renovable,Hidráulica,2018-01-11T00:00:00.000+01:00,0.17514293208900308,65952.809,true
Renovable,Hidráulica,2018-01-12T00:00:00.000+01:00,0.3486500562353196,89342.038,true
Renovable,Hidráulica,2018-01-13T00:00:00.000+01:00,0.35362918531401,71636.745,true
Renovable,Hidráulica,2018-01-14T00:00:00.000+01:00,0.42257125427067055,79047.253,true
Renovable,Hidráulica,2018-01-15T00:00:00.000+01:00,0.3128383570883829,76991.723,true
Renovable,Hidráulica,2018-01-16T00:00:00.000+01:00,0.1872981272916111,66062.655,true
Renovable,Hidráulica,2018-01-17T00:00:00.000+01:00,0.2336138734710351,69310.467,true
Renovable,Hidráulica,2018-01-18T00:00:00.000+01:00,0.4097417931282858,84222.62,true
Renovable,Hidráulica,2018-01-19T00:00:00.000+01:00,0.2996145422480377,67104.185,true
Renovable,Hidráulica,2018-01-20T00:00:00.000+01:00,0.16086698417868492,52738.882,true
Renovable,Hidráulica,2018-01-21T00:00:00.000+01:00,0.1872062645775913,60433.719,true
Renovable,Hidráulica,2018-01-22T00:00:00.000+01:00,0.2522631247799439,68820.55,true
Renovable,Hidráulica,2018-01-23T00:00:00.000+01:00,0.4434886450617746,87931.056,true
Renovable,Hidráulica,2018-01-24T00:00:00.000+01:00,0.3492400824823815,75051.085,true
Renovable,Hidráulica,2018-01-25T00:00:00.000+01:00,0.30661021292423535,73571.833,true
Renovable,Hidráulica,2018-01-26T00:00:00.000+01:00,0.16166080953758383,61159.336,true
Renovable,Hidráulica,2018-01-27T00:00:00.000+01:00,0.18499917385436174,57332.916,true
Renovable,Hidráulica,2018-01-28T00:00:00.000+01:00,0.22518026674993707,61050.863,true
Renovable,Hidráulica,2018-01-29T00:00:00.000+01:00,0.36145972859980424,74114.507,true
Renovable,Hidráulica,2018-01-30T00:00:00.000+01:00,0.41342592553724317,77804.678,true
Renovable,Hidráulica,2018-01-31T00:00:00.000+01:00,0.5201639995222695,94838.67,true
Renovable,Hidráulica,2018-02-01T00:00:00.000+01:00,0.2553511023579949,68722.073,true
Renovable,Hidráulica,2018-02-02T00:00:00.000+01:00,0.193518874018086,65654.309,true
Renovable,Hidráulica,2018-02-03T00:00:00.000+01:00,0.15855783745083982,50913.727,true
Renovable,Hidráulica,2018-02-04T00:00:00.000+01:00,0.30983807971768196,66979.597,true
Renovable,Hidráulica,2018-02-05T00:00:00.000+01:00,0.32674019343624466,85985.047,true
Renovable,Hidráulica,2018-02-06T00:00:00.000+01:00,0.2863087439940691,88685.911,true
Renovable,Hidráulica,2018-02-07T00:00:00.000+01:00,0.32162989533143455,98514.049,true
Renovable,Hidráulica,2018-02-08T00:00:00.000+01:00,0.3812038718981388,99771.751,true
Renovable,Hidráulica,2018-02-09T00:00:00.000+01:00,0.33285938687405264,84588.727,true
Renovable,Hidráulica,2018-02-10T00:00:00.000+01:00,0.22241798299949048,67394.083,true
Renovable,Hidráulica,2018-02-11T00:00:00.000+01:00,0.18549103095560948,57805.696,true
Renovable,Hidráulica,2018-02-12T00:00:00.000+01:00,0.272648458776642,76675.41,true
Renovable,Hidráulica,2018-02-13T00:00:00.000+01:00,0.20073417495877563,66581.548,true
Renovable,Hidráulica,2018-02-14T00:00:00.000+01:00,0.17859769988427485,70422.942,true
Renovable,Hidráulica,2018-02-15T00:00:00.000+01:00,0.32637833533330657,92023.059,true
Renovable,Hidráulica,2018-02-16T00:00:00.000+01:00,0.550575346570322,105472.267,true
Renovable,Hidráulica,2018-02-17T00:00:00.000+01:00,0.32124390130345076,86119.7,true
Renovable,Hidráulica,2018-02-18T00:00:00.000+01:00,0.3195486936323247,82928.662,true
Renovable,Hidráulica,2018-02-19T00:00:00.000+01:00,0.3970222091891841,106348.176,true
Renovable,Hidráulica,2018-02-20T00:00:00.000+01:00,0.23105098285584924,90291.488,true
Renovable,Hidráulica,2018-02-21T00:00:00.000+01:00,0.2051485795698243,82850.929,true
Renovable,Hidráulica,2018-02-22T00:00:00.000+01:00,0.23995376584751535,84090.143,true
Renovable,Hidráulica,2018-02-23T00:00:00.000+01:00,0.4046265339785551,101222.376,true
Renovable,Hidráulica,2018-02-24T00:00:00.000+01:00,0.5458611611968056,98495.897,true
Renovable,Hidráulica,2018-02-25T00:00:00.000+01:00,0.3943008416101375,75673.202,true
Renovable,Hidráulica,2018-02-26T00:00:00.000+01:00,0.3143434472293593,94521.851,true
Renovable,Hidráulica,2018-02-27T00:00:00.000+01:00,0.3760623542781562,119901.827,true
Renovable,Hidráulica,2018-02-28T00:00:00.000+01:00,0.3322095992529689,120260.741,true
Renovable,Hidráulica,2018-03-01T00:00:00.000+01:00,0.22921773247449734,98799.395,true
Renovable,Hidráulica,2018-03-02T00:00:00.000+01:00,0.27553409222726816,115967.002,true
Renovable,Hidráulica,2018-03-03T00:00:00.000+01:00,0.24200774311814965,102298.672,true
Renovable,Hidráulica,2018-03-04T00:00:00.000+01:00,0.2974833343619372,101698.567,true
Renovable,Hidráulica,2018-03-05T00:00:00.000+01:00,0.30796529860259325,120096.234,true
Renovable,Hidráulica,2018-03-06T00:00:00.000+01:00,0.25765875554418977,108493.501,true
Renovable,Hidráulica,2018-03-07T00:00:00.000+01:00,0.39419415142477165,128550.758,true
Renovable,Hidráulica,2018-03-08T00:00:00.000+01:00,0.37486352665809297,126703.729,true
Renovable,Hidráulica,2018-03-09T00:00:00.000+01:00,0.2708776433497872,108469.079,true
Renovable,Hidráulica,2018-03-10T00:00:00.000+01:00,0.2901609114061201,132905.285,true
Renovable,Hidráulica,2018-03-11T00:00:00.000+01:00,0.2724292925583585,130316.847,true
Renovable,Hidráulica,2018-03-12T00:00:00.000+01:00,0.31079211486236913,148323.411,true
Renovable,Hidráulica,2018-03-13T00:00:00.000+01:00,0.48312043453112813,177700.914,true
Renovable,Hidráulica,2018-03-14T00:00:00.000+01:00,0.35743981323640855,166635.558,true
Renovable,Hidráulica,2018-03-15T00:00:00.000+01:00,0.3637144297140616,174067.935,true
Renovable,Hidráulica,2018-03-16T00:00:00.000+01:00,0.4193797145765482,178840.011,true
Renovable,Hidráulica,2018-03-17T00:00:00.000+01:00,0.42801721990831415,172301.71,true
Renovable,Hidráulica,2018-03-18T00:00:00.000+01:00,0.42461394051972,166529.377,true
Renovable,Hidráulica,2018-03-19T00:00:00.000+01:00,0.34158491635477245,162031.423,true
Renovable,Hidráulica,2018-03-20T00:00:00.000+01:00,0.3153296969567421,171771.446,true
Renovable,Hidráulica,2018-03-21T00:00:00.000+01:00,0.3185515330768874,165380.347,true
Renovable,Hidráulica,2018-03-22T00:00:00.000+01:00,0.36129800249025185,162409.37,true
Renovable,Hidráulica,2018-03-23T00:00:00.000+01:00,0.32723276760789094,158379.427,true
Renovable,Hidráulica,2018-03-24T00:00:00.000+01:00,0.25479039975752665,132205.483,true
Renovable,Hidráulica,2018-03-25T00:00:00.000+01:00,0.3839568695800048,141033.169,true
Renovable,Hidráulica,2018-03-26T00:00:00.000+02:00,0.3789468852144147,160338.625,true
Renovable,Hidráulica,2018-03-27T00:00:00.000+02:00,0.38734086606646995,161733.953,true
Renovable,Hidráulica,2018-03-28T00:00:00.000+02:00,0.3803699095939069,152063.555,true
Renovable,Hidráulica,2018-03-29T00:00:00.000+02:00,0.338459857693157,132651.547,true
Renovable,Hidráulica,2018-03-30T00:00:00.000+02:00,0.2771368969017532,122287.488,true
Renovable,Hidráulica,2018-03-31T00:00:00.000+02:00,0.2797614601312069,121450.505,true
Renovable,Hidráulica,2018-04-01T00:00:00.000+02:00,0.37459331758090186,121210.229,true
Renovable,Hidráulica,2018-04-02T00:00:00.000+02:00,0.31967972271221,122101.68,true
Renovable,Hidráulica,2018-04-03T00:00:00.000+02:00,0.2788604941760621,122653.182,true
Renovable,Hidráulica,2018-04-04T00:00:00.000+02:00,0.2673793017702778,125719.762,true
Renovable,Hidráulica,2018-04-05T00:00:00.000+02:00,0.4571160583103129,162105.874,true
Renovable,Hidráulica,2018-04-06T00:00:00.000+02:00,0.35819308505196457,148661.54,true
Renovable,Hidráulica,2018-04-07T00:00:00.000+02:00,0.49215312868852107,154291.909,true
Renovable,Hidráulica,2018-04-08T00:00:00.000+02:00,0.41104211057214207,138245.62,true
Renovable,Hidráulica,2018-04-09T00:00:00.000+02:00,0.47806330093692795,165231.721,true
Renovable,Hidráulica,2018-04-10T00:00:00.000+02:00,0.42843142433537507,173734.178,true
Renovable,Hidráulica,2018-04-11T00:00:00.000+02:00,0.3479491723862024,168340.414,true
Renovable,Hidráulica,2018-04-12T00:00:00.000+02:00,0.5106415425172597,191598.177,true
Renovable,Hidráulica,2018-04-13T00:00:00.000+02:00,0.6841070410567929,196751.499,true
Renovable,Hidráulica,2018-04-14T00:00:00.000+02:00,0.5996899406614832,166212.102,true
Renovable,Hidráulica,2018-04-15T00:00:00.000+02:00,0.46630308262934367,150673.638,true
Renovable,Hidráulica,2018-04-16T00:00:00.000+02:00,0.4196318418012331,162743.282,true
Renovable,Hidráulica,2018-04-17T00:00:00.000+02:00,0.5195217588766442,164846.7,true
Renovable,Hidráulica,2018-04-18T00:00:00.000+02:00,0.4701652966341979,158317.891,true
