Familia,Tipo,FechaCompleta,Porcentaje,Valor,BajasEmisiones
Renovable,Hidráulica,2011-01-01T00:00:00.000+01:00,0.730243950800116,132922.642,true
Renovable,Hidráulica,2011-01-02T00:00:00.000+01:00,0.46094258667156873,122475.16,true
Renovable,Hidráulica,2011-01-03T00:00:00.000+01:00,0.5886483989680635,146861.638,true
Renovable,Hidráulica,2011-01-04T00:00:00.000+01:00,0.5383243444180309,145876.053,true
Renovable,Hidráulica,2011-01-05T00:00:00.000+01:00,0.4184631870402314,158946.134,true
Renovable,Hidráulica,2011-01-06T00:00:00.000+01:00,0.29923830274025337,113777.357,true
Renovable,Hidráulica,2011-01-07T00:00:00.000+01:00,0.36525049561820255,152748.931,true
Renovable,Hidráulica,2011-01-08T00:00:00.000+01:00,0.4063542916264002,168621.592,true
Renovable,Hidráulica,2011-01-09T00:00:00.000+01:00,0.6677969675088523,204595.949,true
Renovable,Hidráulica,2011-01-10T00:00:00.000+01:00,0.5292746178977729,197918.309,true
Renovable,Hidráulica,2011-01-11T00:00:00.000+01:00,0.4275335480085034,185025.871,true
Renovable,Hidráulica,2011-01-12T00:00:00.000+01:00,0.5432800330327566,202143.83,true
Renovable,Hidráulica,2011-01-13T00:00:00.000+01:00,0.6730856002135737,201526.893,true
Renovable,Hidráulica,2011-01-14T00:00:00.000+01:00,0.6907756515684157,206585.314,true
Renovable,Hidráulica,2011-01-15T00:00:00.000+01:00,0.6817837714911318,193344.5,true
Renovable,Hidráulica,2011-01-16T00:00:00.000+01:00,0.6001895144906728,178296.178,true
Renovable,Hidráulica,2011-01-17T00:00:00.000+01:00,0.721688334848794,194387.868,true
Renovable,Hidráulica,2011-01-18T00:00:00.000+01:00,0.7188238021297686,188743.329,true
Renovable,Hidráulica,2011-01-19T00:00:00.000+01:00,0.7127009066377713,177209.518,true
Renovable,Hidráulica,2011-01-20T00:00:00.000+01:00,0.5532415876036698,170360.31,true
Renovable,Hidráulica,2011-01-21T00:00:00.000+01:00,0.3427517155256758,150356.264,true
Renovable,Hidráulica,2011-01-22T00:00:00.000+01:00,0.3569957938222304,160657.571,true
Renovable,Hidráulica,2011-01-23T00:00:00.000+01:00,0.3645120752337644,141429.849,true
Renovable,Hidráulica,2011-01-24T00:00:00.000+01:00,0.3739945741983912,149341.163,true
Renovable,Hidráulica,2011-01-25T00:00:00.000+01:00,0.4776633821344055,161758.472,true
Renovable,Hidráulica,2011-01-26T00:00:00.000+01:00,0.6169961770820547,162647.831,true
Renovable,Hidráulica,2011-01-27T00:00:00.000+01:00,0.6410657954005434,161714.086,true
Renovable,Hidráulica,2011-01-28T00:00:00.000+01:00,0.5762038591562038,159157.085,true
