Familia,Tipo,FechaCompleta,Porcentaje,Valor,BajasEmisiones
Renovable,Hidráulica,2023-01-01T00:00:00.000+01:00,0.2721558942556826,76595.584,true
Renovable,Hidráulica,2023-01-02T00:00:00.000+01:00,0.4915900251582455,136518.071,true
Renovable,Hidráulica,2023-01-03T00:00:00.000+01:00,0.516836233628069,153711.167,true
Renovable,Hidráulica,2023-01-04T00:00:00.000+01:00,0.48751377909460486,138220.83,true
Renovable,Hidráulica,2023-01-05T00:00:00.000+01:00,0.5385302584610008,143184.392,true
Renovable,Hidráulica,2023-01-06T00:00:00.000+01:00,0.45128187316793955,131153.006,true
Renovable,Hidráulica,2023-01-07T00:00:00.000+01:00,0.17416824791827182,74548.891,true
Renovable,Hidráulica,2023-01-08T00:00:00.000+01:00,0.16741886839924458,80976.023,true
Renovable,Hidráulica,2023-01-09T00:00:00.000+01:00,0.2187615393081991,102267.435,true
Renovable,Hidráulica,2023-01-10T00:00:00.000+01:00,0.3521618890281243,148895.976,true
Renovable,Hidráulica,2023-01-11T00:00:00.000+01:00,0.36349118945522996,145905.573,true
Renovable,Hidráulica,2023-01-12T00:00:00.000+01:00,0.40278609889959693,157833.431,true
Renovable,Hidráulica,2023-01-13T00:00:00.000+01:00,0.4134991579396098,161628.396,true
Renovable,Hidráulica,2023-01-14T00:00:00.000+01:00,0.3496399174539909,138420.982,true
Renovable,Hidráulica,2023-01-15T00:00:00.000+01:00,0.18322364840989946,78347.479,true
Renovable,Hidráulica,2023-01-16T00:00:00.000+01:00,0.177626844659204,96313.22,true
Renovable,Hidráulica,2023-01-17T00:00:00.000+01:00,0.17444842700239974,92918.541,true
Renovable,Hidráulica,2023-01-18T00:00:00.000+01:00,0.19132175570300658,101416.768,true
Renovable,Hidráulica,2023-01-19T00:00:00.000+01:00,0.1874588153023289,103951.279,true
Renovable,Hidráulica,2023-01-20T00:00:00.000+01:00,0.26526057289943267,124793.62,true
Renovable,Hidráulica,2023-01-21T00:00:00.000+01:00,0.2359362708261354,107838.09,true
Renovable,Hidráulica,2023-01-22T00:00:00.000+01:00,0.20478317991123665,100486.542,true
Renovable,Hidráulica,2023-01-23T00:00:00.000+01:00,0.2380219708411603,127735.835,true
Renovable,Hidráulica,2023-01-24T00:00:00.000+01:00,0.3286444390958144,156867.384,true
Renovable,Hidráulica,2023-01-25T00:00:00.000+01:00,0.33892707365495467,163808.088,true
Renovable,Hidráulica,2023-01-26T00:00:00.000+01:00,0.2915428749655668,159528.272,true
Renovable,Hidráulica,2023-01-27T00:00:00.000+01:00,0.24300088662272196,140880.854,true
Renovable,Hidráulica,2023-01-28T00:00:00.000+01:00,0.20757394646237418,107127.558,true
Renovable,Hidráulica,2023-01-29T00:00:00.000+01:00,0.2412825056291868,105817.663,true
Renovable,Hidráulica,2023-01-30T00:00:00.000+01:00,0.3760597378868019,155854.967,true
Renovable,Hidráulica,2023-01-31T00:00:00.000+01:00,0.31375473586137353,145817.078,true
Renovable,Hidráulica,2023-02-01T00:00:00.000+01:00,0.29862910844643403,137653.891,true
Renovable,Hidráulica,2023-02-02T00:00:00.000+01:00,0.378926981315084,138896.487,true
Renovable,Hidráulica,2023-02-03T00:00:00.000+01:00,0.4430922950603664,143416.64,true
Renovable,Hidráulica,2023-02-04T00:00:00.000+01:00,0.23709193419447108,95337.199,true
Renovable,Hidráulica,2023-02-05T00:00:00.000+01:00,0.1370909416002752,63243.779,true
Renovable,Hidráulica,2023-02-06T00:00:00.000+01:00,0.17851059777172984,82894.604,true
Renovable,Hidráulica,2023-02-07T00:00:00.000+01:00,0.3374114000445467,126620.713,true
Renovable,Hidráulica,2023-02-08T00:00:00.000+01:00,0.3484481956622075,122406.536,true
Renovable,Hidráulica,2023-02-09T00:00:00.000+01:00,0.31236795086600566,106818.993,true
Renovable,Hidráulica,2023-02-10T00:00:00.000+01:00,0.3257971522935885,109329.05,true
Renovable,Hidráulica,2023-02-11T00:00:00.000+01:00,0.2407022258284068,80305.318,true
Renovable,Hidráulica,2023-02-12T00:00:00.000+01:00,0.2424486796346228,75283.96,true
Renovable,Hidráulica,2023-02-13T00:00:00.000+01:00,0.2592304040310989,90457.165,true
Renovable,Hidráulica,2023-02-14T00:00:00.000+01:00,0.21067014008184493,79240.594,true
Renovable,Hidráulica,2023-02-15T00:00:00.000+01:00,0.2880739747953474,86454.037,true
