Familia,Tipo,FechaCompleta,Porcentaje,Valor,BajasEmisiones
Renovable,Hidráulica,2022-01-01T00:00:00.000+01:00,0.1930388195516648,49977.614,true
Renovable,Hidráulica,2022-01-02T00:00:00.000+01:00,0.23851281763028084,52671.85,true
Renovable,Hidráulica,2022-01-03T00:00:00.000+01:00,0.19215258808946994,53077.433,true
Renovable,Hidráulica,2022-01-04T00:00:00.000+01:00,0.12750455069490782,51506.319,true
Renovable,Hidráulica,2022-01-05T00:00:00.000+01:00,0.14060962986825332,57204.864,true
Renovable,Hidráulica,2022-01-06T00:00:00.000+01:00,0.17764830432632722,60829.19,true
Renovable,Hidráulica,2022-01-07T00:00:00.000+01:00,0.1739127626067462,61838.211,true
Renovable,Hidráulica,2022-01-08T00:00:00.000+01:00,0.14495009831370045,56449.569,true
Renovable,Hidráulica,2022-01-09T00:00:00.000+01:00,0.0955583203695043,48002.614,true
Renovable,Hidráulica,2022-01-10T00:00:00.000+01:00,0.16374639935037777,71548.075,true
Renovable,Hidráulica,2022-01-11T00:00:00.000+01:00,0.18878721873651594,72597.988,true
Renovable,Hidráulica,2022-01-12T00:00:00.000+01:00,0.15804862146623744,64169.849,true
Renovable,Hidráulica,2022-01-13T00:00:00.000+01:00,0.3104732436459926,92776.88,true
Renovable,Hidráulica,2022-01-14T00:00:00.000+01:00,0.3703674850299159,94155.755,true
Renovable,Hidráulica,2022-01-15T00:00:00.000+01:00,0.3967177008401888,91897.093,true
Renovable,Hidráulica,2022-01-16T00:00:00.000+01:00,0.34953173976043495,77930.848,true
Renovable,Hidráulica,2022-01-17T00:00:00.000+01:00,0.3502371564641424,86795.307,true
Renovable,Hidráulica,2022-01-18T00:00:00.000+01:00,0.39478887713272476,88297.909,true
Renovable,Hidráulica,2022-01-19T00:00:00.000+01:00,0.306658500088027,79457.701,true
Renovable,Hidráulica,2022-01-20T00:00:00.000+01:00,0.1918088743773093,69431.132,true
Renovable,Hidráulica,2022-01-21T00:00:00.000+01:00,0.12346228071276216,55317.069,true
Renovable,Hidráulica,2022-01-22T00:00:00.000+01:00,0.1728535939726292,52918.314,true
Renovable,Hidráulica,2022-01-23T00:00:00.000+01:00,0.29170779291622506,66034.786,true
Renovable,Hidráulica,2022-01-24T00:00:00.000+01:00,0.3918617301668896,93488.907,true
Renovable,Hidráulica,2022-01-25T00:00:00.000+01:00,0.31095152742308235,75785.36,true
Renovable,Hidráulica,2022-01-26T00:00:00.000+01:00,0.31226110643647204,82579.864,true
Renovable,Hidráulica,2022-01-27T00:00:00.000+01:00,0.24569359341699906,66981.804,true
Renovable,Hidráulica,2022-01-28T00:00:00.000+01:00,0.15289608791874648,54868.246,true
Renovable,Hidráulica,2022-01-29T00:00:00.000+01:00,0.20798139601417107,54098.189,true
Renovable,Hidráulica,2022-01-30T00:00:00.000+01:00,0.2369994708704145,52944.092,true
Renovable,Hidráulica,2022-01-31T00:00:00.000+01:00,0.1185906556432772,50224.619,true
Renovable,Hidráulica,2022-02-01T00:00:00.000+01:00,0.0976033473561816,43991.863,true
Renovable,Hidráulica,2022-02-02T00:00:00.000+01:00,0.1592575780641641,45799.616,true
Renovable,Hidráulica,2022-02-03T00:00:00.000+01:00,0.21786621626879393,44746.372,true
Renovable,Hidráulica,2022-02-04T00:00:00.000+01:00,0.21686671237402472,43792.116,true
Renovable,Hidráulica,2022-02-05T00:00:00.000+01:00,0.09553596862372134,27914.378,true
Renovable,Hidráulica,2022-02-06T00:00:00.000+01:00,0.12080688972868912,32253.266,true
Renovable,Hidráulica,2022-02-07T00:00:00.000+01:00,0.0929038382906727,34202.998,true
Renovable,Hidráulica,2022-02-08T00:00:00.000+01:00,0.13129915904622788,35435.235,true
Renovable,Hidráulica,2022-02-09T00:00:00.000+01:00,0.18564799096646958,44356.763,true
Renovable,Hidráulica,2022-02-10T00:00:00.000+01:00,0.280050320703724,52361.554,true
Renovable,Hidráulica,2022-02-11T00:00:00.000+01:00,0.2707991831154801,57390.492,true
Renovable,Hidráulica,2022-02-12T00:00:00.000+01:00,0.27373986775505,46116.569,true
Renovable,Hidráulica,2022-02-13T00:00:00.000+01:00,0.08282213828623979,28136.996,true
Renovable,Hidráulica,2022-02-14T00:00:00.000+01:00,0.08460245752662277,36444.867,true
Renovable,Hidráulica,2022-02-15T00:00:00.000+01:00,0.11324238667613346,43546.55,true
Renovable,Hidráulica,2022-02-16T00:00:00.000+01:00,0.06432400151571055,27849.294,true
Renovable,Hidráulica,2022-02-17T00:00:00.000+01:00,0.13195247373382568,42871.459,true
Renovable,Hidráulica,2022-02-18T00:00:00.000+01:00,0.16143093050479404,47616.089,true
Renovable,Hidráulica,2022-02-19T00:00:00.000+01:00,0.09894878179793122,33037.435,true
Renovable,Hidráulica,2022-02-20T00:00:00.000+01:00,0.13794809482730327,39444.094,true
Renovable,Hidráulica,2022-02-21T00:00:00.000+01:00,0.11452827433659318,40142.06,true
Renovable,Hidráulica,2022-02-22T00:00:00.000+01:00,0.12106151734230271,41178.103,true
Renovable,Hidráulica,2022-02-23T00:00:00.000+01:00,0.19545418272955736,47705.327,true
Renovable,Hidráulica,2022-02-24T00:00:00.000+01:00,0.21365641147511583,53455.103,true
Renovable,Hidráulica,2022-02-25T00:00:00.000+01:00,0.1194224120151696,47803.921,true
Renovable,Hidráulica,2022-02-26T00:00:00.000+01:00,0.1763789925282647,48600.059,true
Renovable,Hidráulica,2022-02-27T00:00:00.000+01:00,0.2571500805490921,48497.28,true
Renovable,Hidráulica,2022-02-28T00:00:00.000+01:00,0.18971864659342078,40280.311,true
Renovable,Hidráulica,2022-03-01T00:00:00.000+01:00,0.1616855614432207,46023.597,true
Renovable,Hidráulica,2022-03-02T00:00:00.000+01:00,0.14517119285326532,49942.987,true
Renovable,Hidráulica,2022-03-03T00:00:00.000+01:00,0.19634234117332577,58474.115,true
