Familia,Tipo,FechaCompleta,Porcentaje,Valor,BajasEmisiones
Renovable,Hidráulica,2012-01-01T00:00:00.000+01:00,0.1903878836824107,44115.607,true
Renovable,Hidráulica,2012-01-02T00:00:00.000+01:00,0.14321428331244887,48180.731,true
Renovable,Hidráulica,2012-01-03T00:00:00.000+01:00,0.2265652935363843,58380.507,true
Renovable,Hidráulica,2012-01-04T00:00:00.000+01:00,0.24185673207825295,63716.913,true
Renovable,Hidráulica,2012-01-05T00:00:00.000+01:00,0.1910380574242108,56623.67,true
Renovable,Hidráulica,2012-01-06T00:00:00.000+01:00,0.1825513655936259,55107.934,true
Renovable,Hidráulica,2012-01-07T00:00:00.000+01:00,0.23782184860834615,61636.064,true
Renovable,Hidráulica,2012-01-08T00:00:00.000+01:00,0.2273113230093962,53274.012,true
Renovable,Hidráulica,2012-01-09T00:00:00.000+01:00,0.35057018153576464,73805.744,true
Renovable,Hidráulica,2012-01-10T00:00:00.000+01:00,0.3957459540365706,66590.654,true
Renovable,Hidráulica,2012-01-11T00:00:00.000+01:00,0.39584963426438136,62462.658,true
Renovable,Hidráulica,2012-01-12T00:00:00.000+01:00,0.469972059169398,65661.841,true
Renovable,Hidráulica,2012-01-13T00:00:00.000+01:00,0.5714012036393097,74626.092,true
Renovable,Hidráulica,2012-01-14T00:00:00.000+01:00,0.26918994737667423,45687.067,true
Renovable,Hidráulica,2012-01-15T00:00:00.000+01:00,0.2979999142276678,41858.521,true
Renovable,Hidráulica,2012-01-16T00:00:00.000+01:00,0.29788786045970694,48183.288,true
Renovable,Hidráulica,2012-01-17T00:00:00.000+01:00,0.35012735935973077,55810.282,true
Renovable,Hidráulica,2012-01-18T00:00:00.000+01:00,0.3989276748668037,55668.284,true
Renovable,Hidráulica,2012-01-19T00:00:00.000+01:00,0.39427148790396566,60908.88,true
Renovable,Hidráulica,2012-01-20T00:00:00.000+01:00,0.18725004353579316,41735.87,true
Renovable,Hidráulica,2012-01-21T00:00:00.000+01:00,0.20684403342244137,41651.137,true
Renovable,Hidráulica,2012-01-22T00:00:00.000+01:00,0.16258476294236582,30719.045,true
Renovable,Hidráulica,2012-01-23T00:00:00.000+01:00,0.18777075152443742,42006.794,true
Renovable,Hidráulica,2012-01-24T00:00:00.000+01:00,0.208418688999014,44681.191,true
Renovable,Hidráulica,2012-01-25T00:00:00.000+01:00,0.4238774554232561,53492.098,true
Renovable,Hidráulica,2012-01-26T00:00:00.000+01:00,0.34815014181095033,46504.836,true
Renovable,Hidráulica,2012-01-27T00:00:00.000+01:00,0.26313428488785356,45256.172,true
Renovable,Hidráulica,2012-01-28T00:00:00.000+01:00,0.246222091841878,52149.207,true
Renovable,Hidráulica,2012-01-29T00:00:00.000+01:00,0.11333430099119013,31591.004,true
Renovable,Hidráulica,2012-01-30T00:00:00.000+01:00,0.2816159625648262,59478.941,true
Renovable,Hidráulica,2012-01-31T00:00:00.000+01:00,0.23174570520032556,49588.07,true
Renovable,Hidráulica,2012-02-01T00:00:00.000+01:00,0.17788929465637057,45503.77,true
Renovable,Hidráulica,2012-02-02T00:00:00.000+01:00,0.11997354010990581,43766.765,true
Renovable,Hidráulica,2012-02-03T00:00:00.000+01:00,0.11091675625595834,44394.858,true
Renovable,Hidráulica,2012-02-04T00:00:00.000+01:00,0.10724005754637503,38306.698,true
Renovable,Hidráulica,2012-02-05T00:00:00.000+01:00,0.11094437683117728,36798.265,true
Renovable,Hidráulica,2012-02-06T00:00:00.000+01:00,0.14256433106052696,50557.976,true
Renovable,Hidráulica,2012-02-07T00:00:00.000+01:00,0.13564849585016014,49822.943,true
Renovable,Hidráulica,2012-02-08T00:00:00.000+01:00,0.15128587098165497,52875.361,true
Renovable,Hidráulica,2012-02-09T00:00:00.000+01:00,0.21649864214521075,57671.449,true
Renovable,Hidráulica,2012-02-10T00:00:00.000+01:00,0.1469080652790727,44435.316,true
Renovable,Hidráulica,2012-02-11T00:00:00.000+01:00,0.13379108249057303,41250.675,true
Renovable,Hidráulica,2012-02-12T00:00:00.000+01:00,0.09040103526117356,30559.822,true
Renovable,Hidráulica,2012-02-13T00:00:00.000+01:00,0.1481976756523879,44914.478,true
Renovable,Hidráulica,2012-02-14T00:00:00.000+01:00,0.14488559443641916,47062.147,true
Renovable,Hidráulica,2012-02-15T00:00:00.000+01:00,0.16285943810202266,47216.089,true
Renovable,Hidráulica,2012-02-16T00:00:00.000+01:00,0.1338688115376242,40547.926,true
Renovable,Hidráulica,2012-02-17T00:00:00.000+01:00,0.23026465401966079,51473.409,true
Renovable,Hidráulica,2012-02-18T00:00:00.000+01:00,0.32103472957643786,48181.111,true
Renovable,Hidráulica,2012-02-19T00:00:00.000+01:00,0.14519267482050813,31066.269,true
Renovable,Hidráulica,2012-02-20T00:00:00.000+01:00,0.16774054686404405,40461.404,true
Renovable,Hidráulica,2012-02-21T00:00:00.000+01:00,0.3510077384134484,49999.533,true
Renovable,Hidráulica,2012-02-22T00:00:00.000+01:00,0.29210207515265857,45326.093,true
Renovable,Hidráulica,2012-02-23T00:00:00.000+01:00,0.20311571939144857,35811.366,true
Renovable,Hidráulica,2012-02-24T00:00:00.000+01:00,0.2784949361165123,41970.466,true
Renovable,Hidráulica,2012-02-25T00:00:00.000+01:00,0.2661699443102129,36691.182,true
Renovable,Hidráulica,2012-02-26T00:00:00.000+01:00,0.09407156344447301,22846.108,true
Renovable,Hidráulica,2012-02-27T00:00:00.000+01:00,0.14751377866543375,29501.264,true
Renovable,Hidráulica,2012-02-28T00:00:00.000+01:00,0.25569615255337147,34958.173,true
Renovable,Hidráulica,2012-02-29T00:00:00.000+01:00,0.3545982606355161,40664.183,true
Renovable,Hidráulica,2012-03-01T00:00:00.000+01:00,0.37414066468526913,42301.263,true
Renovable,Hidráulica,2012-03-02T00:00:00.000+01:00,0.28653762259225757,41598.173,true
Renovable,Hidráulica,2012-03-03T00:00:00.000+01:00,0.17641363057398085,36604.89,true
Renovable,Hidráulica,2012-03-04T00:00:00.000+01:00,0.09082671489044623,25698.543,true
Renovable,Hidráulica,2012-03-05T00:00:00.000+01:00,0.12357517054307943,31770.415,true
Renovable,Hidráulica,2012-03-06T00:00:00.000+01:00,0.15807862789298577,36529.518,true
Renovable,Hidráulica,2012-03-07T00:00:00.000+01:00,0.2487205907915767,43336.855,true
Renovable,Hidráulica,2012-03-08T00:00:00.000+01:00,0.08172816702074237,26610.064,true
Renovable,Hidráulica,2012-03-09T00:00:00.000+01:00,0.0994395365235218,27633.502,true
Renovable,Hidráulica,2012-03-10T00:00:00.000+01:00,0.10400334010769996,25330.162,true
Renovable,Hidráulica,2012-03-11T00:00:00.000+01:00,0.09797890183596256,25973.704,true
Renovable,Hidráulica,2012-03-12T00:00:00.000+01:00,0.2799970856536885,48299.042,true
Renovable,Hidráulica,2012-03-13T00:00:00.000+01:00,0.36250211639351954,50499.565,true
Renovable,Hidráulica,2012-03-14T00:00:00.000+01:00,0.3561934716293457,50316.968,true
Renovable,Hidráulica,2012-03-15T00:00:00.000+01:00,0.34153862211138114,52543.448,true
Renovable,Hidráulica,2012-03-16T00:00:00.000+01:00,0.2866441533363464,51690.003,true
Renovable,Hidráulica,2012-03-17T00:00:00.000+01:00,0.16379370443513072,37891.456,true
Renovable,Hidráulica,2012-03-18T00:00:00.000+01:00,0.1107786852033304,30631.385,true
Renovable,Hidráulica,2012-03-19T00:00:00.000+01:00,0.18045631126429992,45796.605,true
Renovable,Hidráulica,2012-03-20T00:00:00.000+01:00,0.16911099844461247,49282.921,true
Renovable,Hidráulica,2012-03-21T00:00:00.000+01:00,0.26608546127357924,57372.23,true
Renovable,Hidráulica,2012-03-22T00:00:00.000+01:00,0.36791851556676525,62558.855,true
Renovable,Hidráulica,2012-03-23T00:00:00.000+01:00,0.24146707332824927,51348.338,true
Renovable,Hidráulica,2012-03-24T00:00:00.000+01:00,0.2960569223413009,54451.304,true
Renovable,Hidráulica,2012-03-25T00:00:00.000+01:00,0.19390503253539024,32223.638,true
Renovable,Hidráulica,2012-03-26T00:00:00.000+02:00,0.24285865460641848,54990.767,true
Renovable,Hidráulica,2012-03-27T00:00:00.000+02:00,0.23482706994184727,52803.632,true
Renovable,Hidráulica,2012-03-28T00:00:00.000+02:00,0.2217572699480279,48295.689,true
Renovable,Hidráulica,2012-03-29T00:00:00.000+02:00,0.18713644450417213,35423.501,true
Renovable,Hidráulica,2012-03-30T00:00:00.000+02:00,0.262658963882987,56140.557,true
Renovable,Hidráulica,2012-03-31T00:00:00.000+02:00,0.3256868097330377,55063.752,true
Renovable,Hidráulica,2012-04-01T00:00:00.000+02:00,0.2011464958609382,31668.959,true
Renovable,Hidráulica,2012-04-02T00:00:00.000+02:00,0.4544808164125808,60233.679,true
Renovable,Hidráulica,2012-04-03T00:00:00.000+02:00,0.45734796823756846,72557.769,true
Renovable,Hidráulica,2012-04-04T00:00:00.000+02:00,0.354664717405796,62329.668,true
Renovable,Hidráulica,2012-04-05T00:00:00.000+02:00,0.38179660328258386,61911.126,true
Renovable,Hidráulica,2012-04-06T00:00:00.000+02:00,0.20270207770463614,36786.706,true
