Familia,Tipo,FechaCompleta,Porcentaje,Valor,BajasEmisiones
Renovable,Hidráulica,2021-01-01T00:00:00.000+01:00,0.27849237225097134,111077.579,true
Renovable,Hidráulica,2021-01-02T00:00:00.000+01:00,0.25660069789759127,112211.332,true
Renovable,Hidráulica,2021-01-03T00:00:00.000+01:00,0.2952336327729805,116969.983,true
Renovable,Hidráulica,2021-01-04T00:00:00.000+01:00,0.4896121909847691,165965.559,true
Renovable,Hidráulica,2021-01-05T00:00:00.000+01:00,0.6033484647216706,176184.581,true
Renovable,Hidráulica,2021-01-06T00:00:00.000+01:00,0.5927898467669556,162051.841,true
Renovable,Hidráulica,2021-01-07T00:00:00.000+01:00,0.5440528123673839,153100.745,true
Renovable,Hidráulica,2021-01-08T00:00:00.000+01:00,0.3753895317374489,147776.143,true
Renovable,Hidráulica,2021-01-09T00:00:00.000+01:00,0.30333830798756944,119233.046,true
Renovable,Hidráulica,2021-01-10T00:00:00.000+01:00,0.2911031743366136,117874.196,true
Renovable,Hidráulica,2021-01-11T00:00:00.000+01:00,0.31011631449240273,128892.824,true
Renovable,Hidráulica,2021-01-12T00:00:00.000+01:00,0.38789518933384703,143409.014,true
Renovable,Hidráulica,2021-01-13T00:00:00.000+01:00,0.3826685168495637,146389.124,true
Renovable,Hidráulica,2021-01-14T00:00:00.000+01:00,0.34851305983579134,144555.915,true
Renovable,Hidráulica,2021-01-15T00:00:00.000+01:00,0.3416131372001324,144132.149,true
Renovable,Hidráulica,2021-01-16T00:00:00.000+01:00,0.3651536603908861,137732.445,true
Renovable,Hidráulica,2021-01-17T00:00:00.000+01:00,0.3507142563771733,120323.328,true
Renovable,Hidráulica,2021-01-18T00:00:00.000+01:00,0.5565376436215087,152882.161,true
Renovable,Hidráulica,2021-01-19T00:00:00.000+01:00,0.41488815986109123,137531.73,true
Renovable,Hidráulica,2021-01-20T00:00:00.000+01:00,0.24330425085127177,114348.007,true
Renovable,Hidráulica,2021-01-21T00:00:00.000+01:00,0.19719609472029156,103753.265,true
Renovable,Hidráulica,2021-01-22T00:00:00.000+01:00,0.1950365033305553,104619.242,true
Renovable,Hidráulica,2021-01-23T00:00:00.000+01:00,0.14654872145215048,77453.038,true
Renovable,Hidráulica,2021-01-24T00:00:00.000+01:00,0.16798343110517994,79891.963,true
Renovable,Hidráulica,2021-01-25T00:00:00.000+01:00,0.2990938363425156,131376.708,true
Renovable,Hidráulica,2021-01-26T00:00:00.000+01:00,0.4368452469095892,149235.177,true
Renovable,Hidráulica,2021-01-27T00:00:00.000+01:00,0.34407214969855465,139095.155,true
