Familia,Tipo,FechaCompleta,Porcentaje,Valor,BajasEmisiones
Renovable,Hidráulica,2020-01-01T00:00:00.000+01:00,0.7084508877172877,151481.978,true
Renovable,Hidráulica,2020-01-02T00:00:00.000+01:00,0.5894291702960397,159171.675,true
Renovable,Hidráulica,2020-01-03T00:00:00.000+01:00,0.5729114011697165,151996.921,true
Renovable,Hidráulica,2020-01-04T00:00:00.000+01:00,0.46337531171669355,139873.002,true
Renovable,Hidráulica,2020-01-05T00:00:00.000+01:00,0.5441329038611217,126801.179,true
Renovable,Hidráulica,2020-01-06T00:00:00.000+01:00,0.5805881732581682,130350.192,true
Renovable,Hidráulica,2020-01-07T00:00:00.000+01:00,0.5884789595298244,145618.109,true
Renovable,Hidráulica,2020-01-08T00:00:00.000+01:00,0.5871071331237461,148928.277,true
Renovable,Hidráulica,2020-01-09T00:00:00.000+01:00,0.4315971607408755,132361.763,true
Renovable,Hidráulica,2020-01-10T00:00:00.000+01:00,0.3929284737373549,137100.784,true
Renovable,Hidráulica,2020-01-11T00:00:00.000+01:00,0.4644234212947832,111030.224,true
Renovable,Hidráulica,2020-01-12T00:00:00.000+01:00,0.5013567508680872,107768.537,true
Renovable,Hidráulica,2020-01-13T00:00:00.000+01:00,0.4473124357662971,132610.429,true
Renovable,Hidráulica,2020-01-14T00:00:00.000+01:00,0.3544458810863804,126556.491,true
Renovable,Hidráulica,2020-01-15T00:00:00.000+01:00,0.32860213702850644,110971.813,true
Renovable,Hidráulica,2020-01-16T00:00:00.000+01:00,0.28868373893867605,104292.086,true
Renovable,Hidráulica,2020-01-17T00:00:00.000+01:00,0.28432074703890964,97049.244,true
Renovable,Hidráulica,2020-01-18T00:00:00.000+01:00,0.2678296137423403,80016.253,true
Renovable,Hidráulica,2020-01-19T00:00:00.000+01:00,0.18663776553731107,82743.298,true
Renovable,Hidráulica,2020-01-20T00:00:00.000+01:00,0.22630618716917064,108681.961,true
Renovable,Hidráulica,2020-01-21T00:00:00.000+01:00,0.2714074654272312,111469.814,true
Renovable,Hidráulica,2020-01-22T00:00:00.000+01:00,0.43917896809970347,142700.531,true
Renovable,Hidráulica,2020-01-23T00:00:00.000+01:00,0.5681768964280822,139703.137,true
Renovable,Hidráulica,2020-01-24T00:00:00.000+01:00,0.6275624936993401,144277.569,true
Renovable,Hidráulica,2020-01-25T00:00:00.000+01:00,0.649175834641617,128129.436,true
Renovable,Hidráulica,2020-01-26T00:00:00.000+01:00,0.3711360522973784,98992.667,true
Renovable,Hidráulica,2020-01-27T00:00:00.000+01:00,0.23645557515110718,92349.355,true
Renovable,Hidráulica,2020-01-28T00:00:00.000+01:00,0.29267282301236575,103275.679,true
Renovable,Hidráulica,2020-01-29T00:00:00.000+01:00,0.2977562835986535,101300.016,true
Renovable,Hidráulica,2020-01-30T00:00:00.000+01:00,0.24882272409379505,87508.033,true
Renovable,Hidráulica,2020-01-31T00:00:00.000+01:00,0.29275618936593667,94233.38,true
Renovable,Hidráulica,2020-02-01T00:00:00.000+01:00,0.23580749711487747,83405.29,true
Renovable,Hidráulica,2020-02-02T00:00:00.000+01:00,0.28025585943369785,83116.365,true
Renovable,Hidráulica,2020-02-03T00:00:00.000+01:00,0.3399270177691174,92119.269,true
Renovable,Hidráulica,2020-02-04T00:00:00.000+01:00,0.2598393289516282,85611.592,true
Renovable,Hidráulica,2020-02-05T00:00:00.000+01:00,0.31302220456488405,99862.715,true
Renovable,Hidráulica,2020-02-06T00:00:00.000+01:00,0.3803139860278151,118542.943,true
Renovable,Hidráulica,2020-02-07T00:00:00.000+01:00,0.48716492256521354,131171.837,true
Renovable,Hidráulica,2020-02-08T00:00:00.000+01:00,0.5093929705656122,109932.993,true
Renovable,Hidráulica,2020-02-09T00:00:00.000+01:00,0.2739740679468595,80278.717,true
