Familia,Tipo,FechaCompleta,Porcentaje,Valor,BajasEmisiones
Renovable,Hidráulica,2013-01-01T00:00:00.000+01:00,0.265904604225041,66558.82,true
Renovable,Hidráulica,2013-01-02T00:00:00.000+01:00,0.25091610908741196,80201.734,true
Renovable,Hidráulica,2013-01-03T00:00:00.000+01:00,0.3451331064461633,84810.292,true
Renovable,Hidráulica,2013-01-04T00:00:00.000+01:00,0.43310566105820414,88815.608,true
Renovable,Hidráulica,2013-01-05T00:00:00.000+01:00,0.3100788886704158,70184.389,true
Renovable,Hidráulica,2013-01-06T00:00:00.000+01:00,0.3513252966123247,61974.121,true
Renovable,Hidráulica,2013-01-07T00:00:00.000+01:00,0.5124297230333836,86838.047,true
Renovable,Hidráulica,2013-01-08T00:00:00.000+01:00,0.5138948421267885,97646.261,true
Renovable,Hidráulica,2013-01-09T00:00:00.000+01:00,0.3116644338839406,78444.694,true
Renovable,Hidráulica,2013-01-10T00:00:00.000+01:00,0.2749110811844613,76279.141,true
Renovable,Hidráulica,2013-01-11T00:00:00.000+01:00,0.29645969935357874,65667.034,true
Renovable,Hidráulica,2013-01-12T00:00:00.000+01:00,0.1881950288624001,54487.01,true
Renovable,Hidráulica,2013-01-13T00:00:00.000+01:00,0.13455874911235302,47376.068,true
Renovable,Hidráulica,2013-01-14T00:00:00.000+01:00,0.1887155548895197,63435.74,true
Renovable,Hidráulica,2013-01-15T00:00:00.000+01:00,0.17610158355100314,66616.772,true
Renovable,Hidráulica,2013-01-16T00:00:00.000+01:00,0.18060376155268185,80065.642,true
Renovable,Hidráulica,2013-01-17T00:00:00.000+01:00,0.21713000904343596,90846.149,true
Renovable,Hidráulica,2013-01-18T00:00:00.000+01:00,0.2297488049983437,99477.61,true
Renovable,Hidráulica,2013-01-19T00:00:00.000+01:00,0.26874767756343604,108760.802,true
Renovable,Hidráulica,2013-01-20T00:00:00.000+01:00,0.2612785249915224,110891.963,true
Renovable,Hidráulica,2013-01-21T00:00:00.000+01:00,0.2854851838829092,122889.557,true
Renovable,Hidráulica,2013-01-22T00:00:00.000+01:00,0.34380382490945227,143621.475,true
Renovable,Hidráulica,2013-01-23T00:00:00.000+01:00,0.29916836358393883,145976.347,true
Renovable,Hidráulica,2013-01-24T00:00:00.000+01:00,0.30396007437914424,135596.441,true
Renovable,Hidráulica,2013-01-25T00:00:00.000+01:00,0.4085574606306589,138091.386,true
Renovable,Hidráulica,2013-01-26T00:00:00.000+01:00,0.2879075254619198,120473.925,true
Renovable,Hidráulica,2013-01-27T00:00:00.000+01:00,0.29868496390614574,116419.956,true
Renovable,Hidráulica,2013-01-28T00:00:00.000+01:00,0.3065018887222963,123174.672,true
Renovable,Hidráulica,2013-01-29T00:00:00.000+01:00,0.39836127409790534,127085.472,true
Renovable,Hidráulica,2013-01-30T00:00:00.000+01:00,0.36587692137929173,123590.263,true
Renovable,Hidráulica,2013-01-31T00:00:00.000+01:00,0.4482092573887927,138152.06,true
Renovable,Hidráulica,2013-02-01T00:00:00.000+01:00,0.2746119218456427,121496.938,true
Renovable,Hidráulica,2013-02-02T00:00:00.000+01:00,0.24479918702517375,118303.879,true
Renovable,Hidráulica,2013-02-03T00:00:00.000+01:00,0.27973305485612493,109875.547,true
Renovable,Hidráulica,2013-02-04T00:00:00.000+01:00,0.45231643893581475,148113.946,true
Renovable,Hidráulica,2013-02-05T00:00:00.000+01:00,0.3793728278897558,140317.54,true
Renovable,Hidráulica,2013-02-06T00:00:00.000+01:00,0.23910298173856237,120758.515,true
Renovable,Hidráulica,2013-02-07T00:00:00.000+01:00,0.3172363369435817,140166.27,true
Renovable,Hidráulica,2013-02-08T00:00:00.000+01:00,0.2867708410818914,130028.901,true
Renovable,Hidráulica,2013-02-09T00:00:00.000+01:00,0.36408589110563516,139941.514,true
Renovable,Hidráulica,2013-02-10T00:00:00.000+01:00,0.2593300387103418,109592.034,true
Renovable,Hidráulica,2013-02-11T00:00:00.000+01:00,0.2541745983030616,116803.728,true
Renovable,Hidráulica,2013-02-12T00:00:00.000+01:00,0.2954286630543509,126382.282,true
Renovable,Hidráulica,2013-02-13T00:00:00.000+01:00,0.32380343840021264,122870.053,true
Renovable,Hidráulica,2013-02-14T00:00:00.000+01:00,0.4761567893993489,138291.731,true
