Fecha,Valor_previsto,Porcentaje_previsto,Valor_programado,Porcentaje_programado,Valor_real,Porcentaje_real
2016-06-20T09:00:00.000+02:00,29396,0.33100248848652725,29973,0.33749957774549877,29440,0.331497933767974
2016-06-20T21:40:00.000+02:00,30422,0.3328337144295045,30697,0.3358423684124153,30284,0.33132391715808013
2016-06-12T02:20:00.000+02:00,22148,0.33349896854436767,22045,0.3319480206592281,22218,0.3345530107964042
2016-06-18T17:50:00.000+02:00,25583,0.3340645852104308,25570,0.3338948303103903,25428,0.3320405844791789
2016-06-18T05:20:00.000+02:00,22010,0.3338287933021901,21811,0.330810532063338,22111,0.3353606746344719
2016-06-25T11:30:00.000+02:00,29605,0.33309330663036263,29495,0.3318556689431699,29779,0.33505102442646745
2016-06-08T22:50:00.000+02:00,30663,0.33026366808840635,31419,0.3384063590538969,30762,0.3313299728576968
2016-06-15T04:20:00.000+02:00,24251,0.33238305396033496,24364,0.33393182659228904,24346,0.333685119447376
2016-06-27T18:20:00.000+02:00,32878,0.33446932318741796,32451,0.3301254336259779,32970,0.33540524318660414
2016-06-22T15:40:00.000+02:00,32613,0.3320842709786471,32914,0.335149225615282,32680,0.33276650340607083
2016-06-01T21:10:00.000+02:00,30018,0.33464882943143814,30019,0.33465997770345596,29663,0.3306911928651059
2016-06-19T13:30:00.000+02:00,25514,0.3340709413012452,25528,0.33425425215717597,25331,0.3316748065415788
2016-06-14T08:30:00.000+02:00,30443,0.33224560178111495,30579,0.33372986423364037,30606,0.3340245339852447
2016-06-16T01:30:00.000+02:00,24815,0.3342357631593125,24822,0.33433004687247453,24607,0.33143418996821294
2016-06-04T18:40:00.000+02:00,25225,0.3336375419940216,25416,0.3361637965240854,24965,0.330198661481893
2016-06-16T03:30:00.000+02:00,23518,0.3345948099248805,23411,0.33307250170726155,23359,0.33233268836785795
2016-06-27T16:40:00.000+02:00,32802,0.33309638896787036,32762,0.33269019862707666,32912,0.33421341240505303
2016-06-05T10:00:00.000+02:00,23343,0.32992706919945725,24014,0.3394109000452284,23395,0.33066203075531436
2016-06-26T08:00:00.000+02:00,21032,0.326822370363464,22006,0.3419576398924681,21315,0.33121998974406786
2016-06-08T00:50:00.000+02:00,26003,0.3318486944536614,26189,0.33422241506929734,26166,0.3339288904770413
2016-06-13T14:00:00.000+02:00,34197,0.33417699253410466,33844,0.33072743618809364,34291,0.33509557127780165
2016-06-21T08:50:00.000+02:00,30149,0.3344871581516614,29814,0.3307705109003162,30172,0.3347423309480224
2016-06-25T01:40:00.000+02:00,24919,0.3334002301249632,24971,0.33409595675791387,24852,0.3325038131171229
2016-06-28T12:40:00.000+02:00,35090,0.3324648254299114,35047,0.3320574162679426,35408,0.335477758302146
2016-06-28T15:40:00.000+02:00,34282,0.3333592640852603,34359,0.33410801454715183,34197,0.3325327213675879
2016-06-26T04:00:00.000+02:00,21399,0.33612930587625467,21014,0.33008183717386863,21250,0.3337888569498767
2016-06-22T19:00:00.000+02:00,32154,0.33324696591250635,32130,0.3329982277405246,32203,0.333754806346969
2016-06-02T17:10:00.000+02:00,30533,0.33404080739565667,30314,0.3316448771949018,30558,0.3343143154094415
2016-06-18T21:40:00.000+02:00,26764,0.33264973836956385,27131,0.3372111811278074,26562,0.33013908050262875
2016-06-10T23:20:00.000+02:00,28569,0.33722467480346563,28011,0.33063811704714463,28138,0.33213720814938974
2016-06-18T22:00:00.000+02:00,27018,0.33035397689062784,27246,0.3331417741639665,27521,0.33650424894540565
2016-06-12T21:00:00.000+02:00,26414,0.32926540432056445,27306,0.3403846873013301,26501,0.33034990837810546
2016-06-13T01:10:00.000+02:00,23729,0.3359715693492666,23281,0.32962847595854333,23618,0.3343999546921901
2016-06-22T08:50:00.000+02:00,30380,0.3343826358773417,30083,0.33111365487485417,30391,0.33450370924780415
2016-06-06T00:10:00.000+02:00,24279,0.3344260940233337,23904,0.3292607336189204,24416,0.336313172357746
2016-06-19T03:30:00.000+02:00,20791,0.3353711649514469,20568,0.3317740426492886,20635,0.33285479239926447
2016-06-12T22:50:00.000+02:00,28090,0.3293855534709193,29145,0.34175656660412757,28045,0.3288578799249531
2016-06-17T20:40:00.000+02:00,28998,0.33251536556279243,29105,0.3337423172186038,29105,0.3337423172186038
2016-06-27T14:30:00.000+02:00,33278,0.3341936390933649,33134,0.33274752201813673,33165,0.33305883888849835
2016-06-15T09:40:00.000+02:00,31915,0.333629521220991,31866,0.33311729040351246,31879,0.33325318837549656
