Fecha,Valor_previsto,Porcentaje_previsto,Valor_programado,Porcentaje_programado,Valor_real,Porcentaje_real
2020-06-09T07:20:00.000+02:00,23738,0.3317958179581796,23987,0.3352761936710276,23819,0.3329279883707928
2020-06-01T06:20:00.000+02:00,21024,0.3304049912778363,21338,0.3353396929169744,21269,0.3342553158051893
2020-06-30T16:20:00.000+02:00,33889,0.333185858109171,33807,0.33237966021708354,34016,0.33443448167374545
2020-06-18T19:00:00.000+02:00,26906,0.33239854222002596,27093,0.3347087528568781,26946,0.3328927049230959
2020-06-15T00:10:00.000+02:00,22291,0.33500653751934956,21901,0.32914531327492147,22347,0.335848149205729
2020-06-26T15:30:00.000+02:00,30476,0.33276918205343786,30461,0.33260539619798435,30646,0.3346254217485778
2020-06-11T07:10:00.000+02:00,23344,0.32766268036606594,24268,0.340632193588232,23632,0.33170512604570207
2020-06-04T19:40:00.000+02:00,26329,0.33158696774681057,26707,0.33634749316776447,26367,0.33206553908542497
2020-06-23T07:30:00.000+02:00,25718,0.3323125428021346,25713,0.33224793580648915,25960,0.3354395213913763
2020-06-23T21:30:00.000+02:00,29292,0.33378914262272663,29315,0.3340512329641278,29149,0.33215962441314556
2020-06-10T05:20:00.000+02:00,21349,0.33205792232435877,21574,0.3355575257026426,21370,0.3323845519729986
2020-06-24T06:40:00.000+02:00,23135,0.33306939245608985,23198,0.3339763892887993,23127,0.33295421825511085
2020-06-23T05:40:00.000+02:00,22724,0.334589787384416,22699,0.3342216856116379,22493,0.3311885270039461
2020-06-23T04:40:00.000+02:00,22356,0.3324361700545733,22455,0.3339083109042514,22438,0.33365551904117535
2020-06-21T22:30:00.000+02:00,26458,0.3322784015271394,26468,0.3324039886469244,26700,0.3353176098259362
2020-06-24T18:10:00.000+02:00,27962,0.3314682661988193,28130,0.3334597785627919,28266,0.3350719552383888
2020-06-29T20:40:00.000+02:00,31143,0.3334725345326052,31142,0.3334618267480458,31105,0.33306563871934897
2020-06-06T07:50:00.000+02:00,20188,0.3361081513052744,19759,0.32896576984549813,20117,0.3349260788492275
2020-06-06T00:00:00.000+02:00,23876,0.335572733661279,23384,0.32865776528461,23890,0.335769501054111
2020-06-30T00:10:00.000+02:00,27316,0.3341692866667482,27080,0.3312821893006129,27347,0.3345485240326389
2020-06-27T08:30:00.000+02:00,23148,0.3352110636449207,22752,0.3294765042357541,23155,0.33531243211932515
2020-06-03T05:00:00.000+02:00,21683,0.33365647985720004,21949,0.33774966915951127,21354,0.3285938509832887
2020-06-21T19:30:00.000+02:00,23698,0.3318118174180902,23876,0.3343041164939793,23846,0.33388406608793053
2020-06-17T20:00:00.000+02:00,27035,0.3334237756373099,27024,0.333288112181345,27024,0.333288112181345
2020-06-20T19:00:00.000+02:00,24797,0.33440770309634266,24803,0.33448861797389146,24552,0.3311036789297659
2020-06-14T19:50:00.000+02:00,22089,0.33456015994183935,21841,0.33080395007875923,22094,0.3346358899794014
2020-06-16T17:10:00.000+02:00,27262,0.3344743396272713,26917,0.3302415743433079,27328,0.3352840860294208
2020-06-01T05:40:00.000+02:00,19892,0.3325865239926434,19948,0.3335228222705233,19970,0.3338906537368333
2020-06-17T23:30:00.000+02:00,24927,0.3318644158057301,25109,0.3342874640536798,25076,0.33384812014059007
2020-06-06T15:30:00.000+02:00,24297,0.3315186246418338,24463,0.33378359939964525,24530,0.33469777595852096
2020-06-10T16:20:00.000+02:00,27164,0.33009284013026785,27556,0.33485636513877415,27572,0.33505079473095806
2020-06-06T07:00:00.000+02:00,19574,0.3332311882873681,19759,0.3363806605379639,19407,0.330388151174668
2020-06-28T00:40:00.000+02:00,23648,0.3300857039166969,24276,0.3388515116830909,23718,0.33106278440021214
2020-06-01T01:20:00.000+02:00,20715,0.33424768051633724,20494,0.330681726502622,20766,0.33507059298104075
2020-06-22T19:40:00.000+02:00,29784,0.3303423875067934,30148,0.33437960980911924,30229,0.33527800268408736
2020-06-19T00:30:00.000+02:00,24446,0.3334742930415922,24536,0.3347020066296534,24325,0.3318237003287544
2020-06-28T06:00:00.000+02:00,20145,0.335699645053242,19762,0.3293172690763052,20102,0.3349830858704528
2020-06-24T20:50:00.000+02:00,28033,0.33266088359895096,28083,0.3332542215998766,28153,0.3340848948011724
2020-06-16T21:50:00.000+02:00,27610,0.3346991223391359,27345,0.33148668961838723,27537,0.33381418804247687
2020-06-06T22:00:00.000+02:00,25007,0.33167102139342414,25214,0.33441648871971036,25176,0.3339124898868655
