Familia,Tipo,Compuesto,Porcentaje,Valor,Fecha,BajasEmisiones
Renovable,Hidráulica,false,0.27849237225097134,111077.579,2021-01-01T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.25660069789759127,112211.332,2021-01-02T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2952336327729805,116969.983,2021-01-03T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4896121909847691,165965.559,2021-01-04T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.6033484647216706,176184.581,2021-01-05T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5927898467669556,162051.841,2021-01-06T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5440528123673839,153100.745,2021-01-07T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3753895317374489,147776.143,2021-01-08T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.30333830798756944,119233.046,2021-01-09T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2911031743366136,117874.196,2021-01-10T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.31011631449240273,128892.824,2021-01-11T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.38789518933384703,143409.014,2021-01-12T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3826685168495637,146389.124,2021-01-13T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.34851305983579134,144555.915,2021-01-14T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3416131372001324,144132.149,2021-01-15T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3651536603908861,137732.445,2021-01-16T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3507142563771733,120323.328,2021-01-17T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5565376436215087,152882.161,2021-01-18T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.41488815986109123,137531.73,2021-01-19T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.24330425085127177,114348.007,2021-01-20T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.19719609472029156,103753.265,2021-01-21T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.1950365033305553,104619.242,2021-01-22T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.14654872145215048,77453.038,2021-01-23T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.16798343110517994,79891.963,2021-01-24T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2990938363425156,131376.708,2021-01-25T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4368452469095892,149235.177,2021-01-26T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.34407214969855465,139095.155,2021-01-27T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.33117489137032763,141222.105,2021-01-28T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3077296888614723,136300.725,2021-01-29T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.21968287477066656,121017.436,2021-01-30T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.25245290680626004,120740.267,2021-01-31T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.24022467115495413,130483.4,2021-02-01T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.28490249191771083,138157.256,2021-02-02T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3285330529998541,142097.464,2021-02-03T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5236170914349774,163568.216,2021-02-04T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4452047431145974,167005.715,2021-02-05T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.39561958210320786,156160.465,2021-02-06T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.30558853214188375,135189.328,2021-02-07T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2751963755488388,145358.004,2021-02-08T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.29338034556019793,150452.743,2021-02-09T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.33195631726537506,166553.382,2021-02-10T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.42746716897384734,176622.745,2021-02-11T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.33455056719450965,168368.361,2021-02-12T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.38906173252724024,167397.93,2021-02-13T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.38967777956166444,156468.392,2021-02-14T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.34730267337450643,150923.736,2021-02-15T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3774797116104025,162525.171,2021-02-16T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4414760320510495,177056.423,2021-02-17T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.39140251877562543,175433.534,2021-02-18T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3592336364602911,169929.419,2021-02-19T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3143051589731382,154298.223,2021-02-20T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.36711071136946033,156470.644,2021-02-21T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4259674209908138,180811.123,2021-02-22T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4132528722702806,176184.023,2021-02-23T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3431984087849482,175460.813,2021-02-24T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5020496957907288,191711.084,2021-02-25T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.490143692314339,189906.439,2021-02-26T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3672046040345011,157463.141,2021-02-27T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.323528529993172,135545.318,2021-02-28T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3766984376088981,157149.651,2021-03-01T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5170168874067058,178579.094,2021-03-02T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.6155996877846476,181315.755,2021-03-03T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5463349677621706,168308.302,2021-03-04T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.45012999256123193,157255.419,2021-03-05T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4157021531710394,139380.173,2021-03-06T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5144509109763766,132557.757,2021-03-07T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.43490130719087194,163672.7,2021-03-08T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.42687013850823496,159582.909,2021-03-09T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.39914855816729977,145386.821,2021-03-10T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.27809202446393866,117511.749,2021-03-11T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3078767881083173,116863.102,2021-03-12T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2628117169389979,88600.955,2021-03-13T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.21847612009959105,84812.413,2021-03-14T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2686196612092232,121678.362,2021-03-15T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.19229147464513527,100728.384,2021-03-16T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.15904043637591558,86678.527,2021-03-17T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.20150743904117643,100338.989,2021-03-18T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.20102311880643883,94744.496,2021-03-19T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.1018559266688221,51156.839,2021-03-20T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.1211692082646203,56510.687,2021-03-21T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.23642996499503294,108155.582,2021-03-22T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4234629326963222,131628.839,2021-03-23T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5295790917141322,146127.931,2021-03-24T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4912481734310343,145424.409,2021-03-25T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4190646443080728,131055.84,2021-03-26T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.30847926334558257,96627.295,2021-03-27T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.23170555586291047,66805.417,2021-03-28T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.24354811591455816,94618.935,2021-03-29T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.28851135628919644,105051.173,2021-03-30T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.2270005723400418,87107.507,2021-03-31T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.2259616794403324,75659.386,2021-04-01T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.3292259725211009,77376.403,2021-04-02T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.1486278974211528,54302.353,2021-04-03T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.15635241396499136,53827.766,2021-04-04T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.24269530700094952,69261.133,2021-04-05T01:00:00.000+02:00,true
