Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,Valor_PVPC,Porcentaje_PVPC
2015-12-19T07:00:00.000+01:00,41.4,1.0,,
2015-12-28T10:00:00.000+01:00,44.2,1.0,,
2015-12-15T22:00:00.000+01:00,56.2,1.0,,
2015-12-20T21:00:00.000+01:00,69.1,1.0,,
2015-12-10T03:00:00.000+01:00,48.42,1.0,,
2015-12-13T04:00:00.000+01:00,42.2,1.0,,
2015-12-26T09:00:00.000+01:00,39.9,1.0,,
2015-12-18T06:00:00.000+01:00,44.21,1.0,,
2015-12-31T19:00:00.000+01:00,63.44,1.0,,
2015-12-30T04:00:00.000+01:00,25.58,1.0,,
2015-12-21T22:00:00.000+01:00,59.98,1.0,,
2015-12-27T21:00:00.000+01:00,33.5,1.0,,
2015-12-15T20:00:00.000+01:00,64.16,1.0,,
2015-12-14T07:00:00.000+01:00,53.46,1.0,,
2015-12-29T07:00:00.000+01:00,47.85,1.0,,
2015-12-29T23:00:00.000+01:00,47.85,1.0,,
2015-12-18T12:00:00.000+01:00,63.42,1.0,,
2015-12-19T19:00:00.000+01:00,60.29,1.0,,
2015-12-01T20:00:00.000+01:00,72.07,1.0,,
2015-12-23T13:00:00.000+01:00,61.0,1.0,,
2015-12-19T18:00:00.000+01:00,57.52,1.0,,
2015-12-21T16:00:00.000+01:00,59.2,1.0,,
2015-12-14T01:00:00.000+01:00,31.49,1.0,,
2015-12-27T08:00:00.000+01:00,22.05,1.0,,
2015-12-09T03:00:00.000+01:00,42.0,1.0,,
2015-12-04T08:00:00.000+01:00,65.98,1.0,,
2015-12-19T08:00:00.000+01:00,44.0,1.0,,
2015-12-27T00:00:00.000+01:00,34.15,1.0,,
2015-12-23T17:00:00.000+01:00,61.0,1.0,,
2015-12-14T23:00:00.000+01:00,47.13,1.0,,
2015-12-28T02:00:00.000+01:00,17.75,1.0,,
2015-12-08T08:00:00.000+01:00,47.52,1.0,,
2015-12-27T15:00:00.000+01:00,30.0,1.0,,
2015-12-30T03:00:00.000+01:00,25.96,1.0,,
2015-12-05T09:00:00.000+01:00,61.1,1.0,,
2015-12-06T00:00:00.000+01:00,49.7,1.0,,
2015-12-11T22:00:00.000+01:00,63.89,1.0,,
2015-12-20T06:00:00.000+01:00,31.0,1.0,,
2015-12-03T20:00:00.000+01:00,73.91,1.0,,
2015-12-28T19:00:00.000+01:00,48.65,1.0,,
2015-12-15T18:00:00.000+01:00,62.9,1.0,,
2015-12-09T13:00:00.000+01:00,65.1,1.0,,
2015-12-30T18:00:00.000+01:00,48.73,1.0,,
2015-12-29T03:00:00.000+01:00,31.65,1.0,,
2015-12-31T10:00:00.000+01:00,56.7,1.0,,
2015-12-30T22:00:00.000+01:00,47.69,1.0,,
2015-12-07T03:00:00.000+01:00,27.93,1.0,,
2015-12-15T02:00:00.000+01:00,35.5,1.0,,
2015-12-05T23:00:00.000+01:00,61.31,1.0,,
2015-12-13T11:00:00.000+01:00,49.0,1.0,,
2015-12-25T07:00:00.000+01:00,38.15,1.0,,
2015-12-04T19:00:00.000+01:00,75.0,1.0,,
2015-12-02T23:00:00.000+01:00,65.98,1.0,,
2015-12-07T19:00:00.000+01:00,62.43,1.0,,
2015-12-03T02:00:00.000+01:00,49.78,1.0,,
2015-12-05T06:00:00.000+01:00,49.7,1.0,,
2015-12-03T14:00:00.000+01:00,60.66,1.0,,
2015-12-12T05:00:00.000+01:00,48.15,1.0,,
2015-12-25T13:00:00.000+01:00,46.5,1.0,,
2015-12-24T12:00:00.000+01:00,50.02,1.0,,
2015-12-29T06:00:00.000+01:00,38.9,1.0,,
2015-12-15T23:00:00.000+01:00,47.0,1.0,,
2015-12-16T20:00:00.000+01:00,65.98,1.0,,
2015-12-12T12:00:00.000+01:00,64.94,1.0,,
2015-12-03T15:00:00.000+01:00,60.69,1.0,,
2015-12-03T23:00:00.000+01:00,64.6,1.0,,
2015-12-31T08:00:00.000+01:00,49.85,1.0,,
2015-12-07T09:00:00.000+01:00,50.86,1.0,,
2015-12-27T04:00:00.000+01:00,18.0,1.0,,
2015-12-19T09:00:00.000+01:00,48.69,1.0,,
2015-12-31T23:00:00.000+01:00,50.95,1.0,,
2015-12-19T03:00:00.000+01:00,39.24,1.0,,
2015-12-31T06:00:00.000+01:00,31.85,1.0,,
2015-12-06T05:00:00.000+01:00,44.1,1.0,,
2015-12-23T16:00:00.000+01:00,59.99,1.0,,
2015-12-18T02:00:00.000+01:00,40.03,1.0,,
2015-12-22T01:00:00.000+01:00,43.86,1.0,,
2015-12-12T21:00:00.000+01:00,68.81,1.0,,
2015-12-01T11:00:00.000+01:00,68.5,1.0,,
2015-12-28T20:00:00.000+01:00,51.0,1.0,,
2015-12-03T16:00:00.000+01:00,62.29,1.0,,
2015-12-02T05:00:00.000+01:00,48.69,1.0,,
2015-12-24T07:00:00.000+01:00,44.0,1.0,,
2015-12-31T05:00:00.000+01:00,28.5,1.0,,
2015-12-29T16:00:00.000+01:00,48.95,1.0,,
2015-12-15T19:00:00.000+01:00,63.44,1.0,,
2015-12-16T05:00:00.000+01:00,38.34,1.0,,
2015-12-16T11:00:00.000+01:00,63.29,1.0,,
2015-12-26T16:00:00.000+01:00,44.88,1.0,,
2015-12-22T08:00:00.000+01:00,60.0,1.0,,
2015-12-29T00:00:00.000+01:00,38.0,1.0,,
2015-12-12T19:00:00.000+01:00,70.0,1.0,,
2015-12-28T13:00:00.000+01:00,38.7,1.0,,
2015-12-12T07:00:00.000+01:00,50.0,1.0,,
2015-12-07T08:00:00.000+01:00,49.9,1.0,,
2015-12-09T02:00:00.000+01:00,44.34,1.0,,
2015-12-02T22:00:00.000+01:00,67.65,1.0,,
2015-12-22T05:00:00.000+01:00,38.17,1.0,,
2015-12-15T07:00:00.000+01:00,49.99,1.0,,
2015-12-12T10:00:00.000+01:00,65.5,1.0,,
2015-12-29T02:00:00.000+01:00,31.65,1.0,,
2015-12-05T12:00:00.000+01:00,60.47,1.0,,
2015-12-02T14:00:00.000+01:00,66.52,1.0,,
2015-12-06T21:00:00.000+01:00,63.29,1.0,,
2015-12-31T17:00:00.000+01:00,56.7,1.0,,
2015-12-18T21:00:00.000+01:00,62.01,1.0,,
2015-12-24T06:00:00.000+01:00,38.4,1.0,,
2015-12-22T03:00:00.000+01:00,38.17,1.0,,
2015-12-18T20:00:00.000+01:00,63.21,1.0,,
2015-12-17T14:00:00.000+01:00,60.01,1.0,,
2015-12-06T04:00:00.000+01:00,43.85,1.0,,
2015-12-16T06:00:00.000+01:00,41.16,1.0,,
2015-12-29T15:00:00.000+01:00,48.0,1.0,,
2015-12-17T00:00:00.000+01:00,47.0,1.0,,
2015-12-13T14:00:00.000+01:00,46.45,1.0,,
2015-12-26T04:00:00.000+01:00,27.02,1.0,,
2015-12-26T20:00:00.000+01:00,52.6,1.0,,
2015-12-06T09:00:00.000+01:00,48.42,1.0,,
2015-12-04T04:00:00.000+01:00,51.34,1.0,,
2015-12-07T23:00:00.000+01:00,48.42,1.0,,
2015-12-25T20:00:00.000+01:00,59.71,1.0,,
2015-12-27T23:00:00.000+01:00,27.47,1.0,,
