Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,Valor_PVPC,Porcentaje_PVPC
2019-10-01T09:00:00.000+02:00,51.81,1.0,,
2019-10-15T20:00:00.000+02:00,55.29,1.0,,
2019-10-18T05:00:00.000+02:00,41.07,1.0,,
2019-10-30T01:00:00.000+01:00,47.01,1.0,,
2019-10-13T09:00:00.000+02:00,35.25,1.0,,
2019-10-06T11:00:00.000+02:00,45.01,1.0,,
2019-10-10T02:00:00.000+02:00,40.0,1.0,,
2019-10-28T04:00:00.000+01:00,45.57,1.0,,
2019-10-04T15:00:00.000+02:00,51.86,1.0,,
2019-10-19T11:00:00.000+02:00,44.16,1.0,,
2019-10-02T18:00:00.000+02:00,48.01,1.0,,
2019-10-22T22:00:00.000+02:00,43.78,1.0,,
2019-10-27T18:00:00.000+01:00,50.15,1.0,,
2019-10-18T18:00:00.000+02:00,46.61,1.0,,
2019-10-31T05:00:00.000+01:00,39.5,1.0,,
2019-10-21T14:00:00.000+02:00,52.86,1.0,,
2019-10-14T10:00:00.000+02:00,49.58,1.0,,
2019-10-04T19:00:00.000+02:00,53.52,1.0,,
2019-10-16T18:00:00.000+02:00,50.07,1.0,,
2019-10-06T02:00:00.000+02:00,47.51,1.0,,
2019-10-14T17:00:00.000+02:00,41.49,1.0,,
2019-10-13T01:00:00.000+02:00,34.1,1.0,,
2019-10-23T01:00:00.000+02:00,33.5,1.0,,
2019-10-27T07:00:00.000+01:00,43.19,1.0,,
2019-10-01T23:00:00.000+02:00,36.97,1.0,,
2019-10-31T13:00:00.000+01:00,49.0,1.0,,
2019-10-06T20:00:00.000+02:00,51.0,1.0,,
2019-10-29T06:00:00.000+01:00,49.35,1.0,,
2019-10-31T16:00:00.000+01:00,51.08,1.0,,
2019-10-30T08:00:00.000+01:00,57.6,1.0,,
2019-10-04T02:00:00.000+02:00,50.15,1.0,,
2019-10-29T20:00:00.000+01:00,58.97,1.0,,
2019-10-20T20:00:00.000+02:00,53.74,1.0,,
2019-10-30T23:00:00.000+01:00,44.63,1.0,,
2019-10-18T14:00:00.000+02:00,47.85,1.0,,
2019-10-26T07:00:00.000+02:00,42.5,1.0,,
2019-10-30T00:00:00.000+01:00,49.0,1.0,,
2019-10-30T09:00:00.000+01:00,54.82,1.0,,
2019-10-13T03:00:00.000+02:00,31.0,1.0,,
2019-10-28T22:00:00.000+01:00,54.81,1.0,,
2019-10-30T22:00:00.000+01:00,48.72,1.0,,
2019-10-28T17:00:00.000+01:00,60.16,1.0,,
2019-10-26T02:00:00.000+02:00,42.01,1.0,,
2019-10-29T18:00:00.000+01:00,61.23,1.0,,
2019-10-01T10:00:00.000+02:00,50.92,1.0,,
2019-10-04T17:00:00.000+02:00,51.51,1.0,,
2019-10-21T22:00:00.000+02:00,51.52,1.0,,
2019-10-28T21:00:00.000+01:00,57.79,1.0,,
2019-10-12T17:00:00.000+02:00,30.74,1.0,,
2019-10-06T17:00:00.000+02:00,39.12,1.0,,
2019-10-20T17:00:00.000+02:00,40.38,1.0,,
2019-10-14T23:00:00.000+02:00,35.55,1.0,,
2019-10-26T17:00:00.000+02:00,42.3,1.0,,
2019-10-08T03:00:00.000+02:00,54.23,1.0,,
2019-10-09T05:00:00.000+02:00,40.99,1.0,,
2019-10-10T12:00:00.000+02:00,46.21,1.0,,
2019-10-22T16:00:00.000+02:00,46.24,1.0,,
2019-10-25T02:00:00.000+02:00,45.03,1.0,,
2019-10-21T07:00:00.000+02:00,55.5,1.0,,
2019-10-02T20:00:00.000+02:00,52.1,1.0,,
2019-10-19T12:00:00.000+02:00,43.37,1.0,,
2019-10-31T02:00:00.000+01:00,39.1,1.0,,
2019-10-26T18:00:00.000+02:00,46.44,1.0,,
2019-10-12T21:00:00.000+02:00,46.05,1.0,,
2019-10-04T01:00:00.000+02:00,50.0,1.0,,
2019-10-12T18:00:00.000+02:00,36.25,1.0,,
2019-10-28T02:00:00.000+01:00,48.39,1.0,,
2019-10-17T15:00:00.000+02:00,44.35,1.0,,
2019-10-16T15:00:00.000+02:00,37.25,1.0,,
2019-10-03T13:00:00.000+02:00,45.25,1.0,,
2019-10-08T10:00:00.000+02:00,55.14,1.0,,
2019-10-25T03:00:00.000+02:00,41.44,1.0,,
2019-10-08T07:00:00.000+02:00,56.0,1.0,,
2019-10-23T06:00:00.000+02:00,40.7,1.0,,
2019-10-25T01:00:00.000+02:00,51.48,1.0,,
2019-10-10T16:00:00.000+02:00,47.77,1.0,,
2019-10-07T06:00:00.000+02:00,47.54,1.0,,
2019-10-31T21:00:00.000+01:00,53.55,1.0,,
2019-10-04T11:00:00.000+02:00,54.05,1.0,,
2019-10-06T15:00:00.000+02:00,40.01,1.0,,
2019-10-22T19:00:00.000+02:00,54.88,1.0,,
2019-10-26T08:00:00.000+02:00,44.58,1.0,,
2019-10-29T16:00:00.000+01:00,57.2,1.0,,
2019-10-28T08:00:00.000+01:00,55.49,1.0,,
2019-10-03T04:00:00.000+02:00,46.11,1.0,,
2019-10-29T02:00:00.000+01:00,48.3,1.0,,
2019-10-22T06:00:00.000+02:00,46.99,1.0,,
2019-10-17T00:00:00.000+02:00,44.07,1.0,,
2019-10-04T08:00:00.000+02:00,54.53,1.0,,
2019-10-21T02:00:00.000+02:00,53.99,1.0,,
2019-10-19T10:00:00.000+02:00,47.51,1.0,,
2019-10-23T13:00:00.000+02:00,46.35,1.0,,
2019-10-12T01:00:00.000+02:00,44.63,1.0,,
2019-10-11T23:00:00.000+02:00,47.14,1.0,,
2019-10-01T20:00:00.000+02:00,52.92,1.0,,
2019-10-28T19:00:00.000+01:00,61.5,1.0,,
2019-10-22T09:00:00.000+02:00,57.88,1.0,,
2019-10-04T09:00:00.000+02:00,55.52,1.0,,
2019-10-31T00:00:00.000+01:00,45.0,1.0,,
2019-10-08T11:00:00.000+02:00,54.23,1.0,,
2019-10-28T00:00:00.000+01:00,52.98,1.0,,
2019-10-05T00:00:00.000+02:00,53.89,1.0,,
2019-10-04T20:00:00.000+02:00,56.52,1.0,,
2019-10-26T11:00:00.000+02:00,43.78,1.0,,
2019-10-24T07:00:00.000+02:00,48.98,1.0,,
2019-10-09T02:00:00.000+02:00,43.14,1.0,,
2019-10-09T07:00:00.000+02:00,50.21,1.0,,
2019-10-10T08:00:00.000+02:00,48.01,1.0,,
2019-10-30T16:00:00.000+01:00,56.17,1.0,,
2019-10-06T10:00:00.000+02:00,47.01,1.0,,
2019-10-24T21:00:00.000+02:00,57.5,1.0,,
2019-10-23T00:00:00.000+02:00,37.3,1.0,,
2019-10-10T19:00:00.000+02:00,54.69,1.0,,
2019-10-15T23:00:00.000+02:00,40.0,1.0,,
2019-10-18T06:00:00.000+02:00,44.03,1.0,,
2019-10-15T22:00:00.000+02:00,41.49,1.0,,
2019-10-04T04:00:00.000+02:00,51.36,1.0,,
2019-10-24T02:00:00.000+02:00,37.57,1.0,,
2019-10-03T01:00:00.000+02:00,49.81,1.0,,
2019-10-06T23:00:00.000+02:00,47.36,1.0,,
2019-10-29T11:00:00.000+01:00,53.99,1.0,,
2019-10-10T00:00:00.000+02:00,44.04,1.0,,
2019-10-10T04:00:00.000+02:00,38.75,1.0,,
2019-10-21T04:00:00.000+02:00,53.99,1.0,,
2019-10-11T06:00:00.000+02:00,45.07,1.0,,
2019-10-21T03:00:00.000+02:00,54.11,1.0,,
2019-10-19T09:00:00.000+02:00,46.34,1.0,,
2019-10-03T10:00:00.000+02:00,50.02,1.0,,
2019-10-22T17:00:00.000+02:00,49.55,1.0,,
2019-10-07T00:00:00.000+02:00,51.0,1.0,,
2019-10-23T21:00:00.000+02:00,54.34,1.0,,
2019-10-02T01:00:00.000+02:00,35.75,1.0,,
2019-10-01T08:00:00.000+02:00,51.28,1.0,,
2019-10-07T04:00:00.000+02:00,44.0,1.0,,
2019-10-26T10:00:00.000+02:00,46.54,1.0,,
2019-10-10T09:00:00.000+02:00,50.0,1.0,,
2019-10-15T19:00:00.000+02:00,54.5,1.0,,
2019-10-24T22:00:00.000+02:00,54.85,1.0,,
2019-10-05T19:00:00.000+02:00,52.09,1.0,,
2019-10-24T03:00:00.000+02:00,36.35,1.0,,
