Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,Valor_PVPC,Porcentaje_PVPC
2018-09-12T17:00:00.000+02:00,77.03,1.0,,
2018-09-12T18:00:00.000+02:00,77.64,1.0,,
2018-09-01T00:00:00.000+02:00,67.49,1.0,,
2018-09-30T19:00:00.000+02:00,74.21,1.0,,
2018-09-09T02:00:00.000+02:00,70.66,1.0,,
2018-09-22T06:00:00.000+02:00,72.17,1.0,,
2018-09-09T10:00:00.000+02:00,71.6,1.0,,
2018-09-06T11:00:00.000+02:00,73.4,1.0,,
2018-09-20T02:00:00.000+02:00,72.3,1.0,,
2018-09-05T03:00:00.000+02:00,68.14,1.0,,
2018-09-07T18:00:00.000+02:00,70.67,1.0,,
2018-09-18T03:00:00.000+02:00,69.19,1.0,,
2018-09-18T07:00:00.000+02:00,74.5,1.0,,
2018-09-18T01:00:00.000+02:00,71.14,1.0,,
2018-09-24T23:00:00.000+02:00,69.29,1.0,,
2018-09-08T22:00:00.000+02:00,74.8,1.0,,
2018-09-27T14:00:00.000+02:00,75.0,1.0,,
2018-09-25T02:00:00.000+02:00,51.61,1.0,,
2018-09-25T15:00:00.000+02:00,73.24,1.0,,
2018-09-08T04:00:00.000+02:00,61.51,1.0,,
2018-09-01T05:00:00.000+02:00,56.74,1.0,,
2018-09-02T02:00:00.000+02:00,59.28,1.0,,
2018-09-14T20:00:00.000+02:00,74.74,1.0,,
2018-09-14T16:00:00.000+02:00,75.95,1.0,,
2018-09-05T17:00:00.000+02:00,75.57,1.0,,
2018-09-21T17:00:00.000+02:00,74.0,1.0,,
2018-09-14T18:00:00.000+02:00,74.92,1.0,,
2018-09-15T18:00:00.000+02:00,69.64,1.0,,
2018-09-24T11:00:00.000+02:00,71.49,1.0,,
2018-09-10T20:00:00.000+02:00,79.93,1.0,,
2018-09-07T12:00:00.000+02:00,71.14,1.0,,
2018-09-16T14:00:00.000+02:00,71.14,1.0,,
2018-09-16T18:00:00.000+02:00,63.13,1.0,,
2018-09-20T04:00:00.000+02:00,71.22,1.0,,
2018-09-28T16:00:00.000+02:00,75.71,1.0,,
2018-09-05T10:00:00.000+02:00,77.01,1.0,,
2018-09-15T07:00:00.000+02:00,69.4,1.0,,
2018-09-10T11:00:00.000+02:00,75.36,1.0,,
2018-09-04T06:00:00.000+02:00,68.21,1.0,,
2018-09-07T08:00:00.000+02:00,72.66,1.0,,
2018-09-04T04:00:00.000+02:00,61.69,1.0,,
2018-09-20T20:00:00.000+02:00,78.89,1.0,,
2018-09-20T00:00:00.000+02:00,74.89,1.0,,
2018-09-05T23:00:00.000+02:00,74.8,1.0,,
2018-09-06T14:00:00.000+02:00,72.01,1.0,,
2018-09-04T08:00:00.000+02:00,74.68,1.0,,
2018-09-13T06:00:00.000+02:00,72.11,1.0,,
2018-09-03T22:00:00.000+02:00,71.14,1.0,,
2018-09-24T08:00:00.000+02:00,72.3,1.0,,
2018-09-29T11:00:00.000+02:00,72.69,1.0,,
2018-09-07T03:00:00.000+02:00,56.33,1.0,,
2018-09-10T15:00:00.000+02:00,74.95,1.0,,
2018-09-28T13:00:00.000+02:00,77.37,1.0,,
2018-09-15T05:00:00.000+02:00,66.82,1.0,,
2018-09-30T15:00:00.000+02:00,67.0,1.0,,
2018-09-04T18:00:00.000+02:00,73.99,1.0,,
2018-09-15T09:00:00.000+02:00,69.74,1.0,,
2018-09-08T13:00:00.000+02:00,71.14,1.0,,
2018-09-26T17:00:00.000+02:00,73.67,1.0,,
