Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,Valor_PVPC,Porcentaje_PVPC
2017-06-26T09:00:00.000+02:00,55.96,1.0,,
2017-06-13T12:00:00.000+02:00,53.99,1.0,,
2017-06-15T08:00:00.000+02:00,54.71,1.0,,
2017-06-21T00:00:00.000+02:00,59.84,1.0,,
2017-06-13T05:00:00.000+02:00,43.21,1.0,,
2017-06-13T11:00:00.000+02:00,53.11,1.0,,
2017-06-05T12:00:00.000+02:00,52.04,1.0,,
2017-06-01T03:00:00.000+02:00,51.04,1.0,,
2017-06-29T14:00:00.000+02:00,41.96,1.0,,
2017-06-10T22:00:00.000+02:00,51.1,1.0,,
2017-06-30T17:00:00.000+02:00,43.5,1.0,,
2017-06-30T03:00:00.000+02:00,40.49,1.0,,
2017-06-23T08:00:00.000+02:00,58.0,1.0,,
2017-06-25T16:00:00.000+02:00,45.15,1.0,,
2017-06-23T00:00:00.000+02:00,54.52,1.0,,
2017-06-15T15:00:00.000+02:00,54.53,1.0,,
2017-06-07T11:00:00.000+02:00,51.28,1.0,,
2017-06-25T06:00:00.000+02:00,42.43,1.0,,
2017-06-08T18:00:00.000+02:00,48.26,1.0,,
2017-06-11T18:00:00.000+02:00,41.19,1.0,,
2017-06-06T10:00:00.000+02:00,49.6,1.0,,
2017-06-08T02:00:00.000+02:00,44.01,1.0,,
2017-06-02T03:00:00.000+02:00,50.31,1.0,,
2017-06-28T03:00:00.000+02:00,41.16,1.0,,
2017-06-17T07:00:00.000+02:00,42.95,1.0,,
2017-06-20T10:00:00.000+02:00,54.85,1.0,,
2017-06-03T02:00:00.000+02:00,50.12,1.0,,
2017-06-12T02:00:00.000+02:00,40.54,1.0,,
2017-06-23T14:00:00.000+02:00,58.03,1.0,,
2017-06-21T10:00:00.000+02:00,57.35,1.0,,
2017-06-17T22:00:00.000+02:00,54.04,1.0,,
2017-06-29T00:00:00.000+02:00,42.53,1.0,,
2017-06-27T03:00:00.000+02:00,52.12,1.0,,
2017-06-28T05:00:00.000+02:00,40.96,1.0,,
2017-06-06T02:00:00.000+02:00,38.95,1.0,,
2017-06-29T09:00:00.000+02:00,50.77,1.0,,
2017-06-19T20:00:00.000+02:00,57.19,1.0,,
2017-06-02T08:00:00.000+02:00,56.08,1.0,,
2017-06-11T19:00:00.000+02:00,41.69,1.0,,
2017-06-15T21:00:00.000+02:00,53.0,1.0,,
2017-06-14T10:00:00.000+02:00,55.89,1.0,,
2017-06-05T00:00:00.000+02:00,41.0,1.0,,
2017-06-16T00:00:00.000+02:00,51.17,1.0,,
2017-06-18T05:00:00.000+02:00,43.99,1.0,,
2017-06-28T12:00:00.000+02:00,42.26,1.0,,
2017-06-21T01:00:00.000+02:00,54.21,1.0,,
2017-06-16T10:00:00.000+02:00,54.87,1.0,,
2017-06-30T21:00:00.000+02:00,47.03,1.0,,
2017-06-22T21:00:00.000+02:00,57.85,1.0,,
2017-06-22T18:00:00.000+02:00,56.93,1.0,,
2017-06-29T11:00:00.000+02:00,48.97,1.0,,
2017-06-09T05:00:00.000+02:00,47.34,1.0,,
2017-06-17T15:00:00.000+02:00,53.62,1.0,,
2017-06-03T10:00:00.000+02:00,51.83,1.0,,
2017-06-30T13:00:00.000+02:00,50.05,1.0,,
2017-06-19T14:00:00.000+02:00,56.75,1.0,,
2017-06-23T06:00:00.000+02:00,47.28,1.0,,
2017-06-25T00:00:00.000+02:00,52.11,1.0,,
2017-06-11T21:00:00.000+02:00,44.09,1.0,,
2017-06-06T11:00:00.000+02:00,50.69,1.0,,
2017-06-14T21:00:00.000+02:00,54.53,1.0,,
2017-06-22T20:00:00.000+02:00,56.93,1.0,,
2017-06-26T16:00:00.000+02:00,54.52,1.0,,
2017-06-29T22:00:00.000+02:00,52.15,1.0,,
2017-06-19T15:00:00.000+02:00,56.9,1.0,,
2017-06-01T16:00:00.000+02:00,56.19,1.0,,
2017-06-28T09:00:00.000+02:00,51.57,1.0,,
2017-06-18T18:00:00.000+02:00,54.35,1.0,,
2017-06-24T17:00:00.000+02:00,51.95,1.0,,
2017-06-03T03:00:00.000+02:00,49.0,1.0,,
2017-06-11T04:00:00.000+02:00,44.77,1.0,,
2017-06-15T17:00:00.000+02:00,53.62,1.0,,
2017-06-09T14:00:00.000+02:00,53.5,1.0,,
2017-06-07T13:00:00.000+02:00,51.97,1.0,,
2017-06-18T08:00:00.000+02:00,43.99,1.0,,
2017-06-03T05:00:00.000+02:00,47.36,1.0,,
2017-06-11T10:00:00.000+02:00,46.55,1.0,,
2017-06-03T14:00:00.000+02:00,53.0,1.0,,
2017-06-22T14:00:00.000+02:00,59.0,1.0,,
2017-06-04T02:00:00.000+02:00,40.36,1.0,,
2017-06-07T02:00:00.000+02:00,44.24,1.0,,
2017-06-15T05:00:00.000+02:00,51.57,1.0,,
2017-06-21T03:00:00.000+02:00,51.04,1.0,,
2017-06-03T09:00:00.000+02:00,50.12,1.0,,
2017-06-22T04:00:00.000+02:00,50.0,1.0,,
2017-06-14T23:00:00.000+02:00,52.32,1.0,,
2017-06-08T16:00:00.000+02:00,47.01,1.0,,
2017-06-09T19:00:00.000+02:00,52.48,1.0,,
2017-06-19T23:00:00.000+02:00,54.04,1.0,,
2017-06-10T07:00:00.000+02:00,47.0,1.0,,
2017-06-25T02:00:00.000+02:00,44.7,1.0,,
2017-06-16T18:00:00.000+02:00,53.1,1.0,,
