Familia,Tipo,Compuesto,Porcentaje,Valor,Fecha,BajasEmisiones,Año,Mes
Renovable,Hidráulica,false,0.37775276972269756,157011.457,2023-01-30T01:00:00.000+01:00,true,2023,1
Renovable,Hidráulica,false,0.3153688275068974,146938.267,2023-01-31T01:00:00.000+01:00,true,2023,1
Renovable,Hidráulica,false,0.3012241799295413,139391.437,2023-02-01T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.38140522561972673,140476.738,2023-02-02T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.44509907665861204,144620.467,2023-02-03T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.23994628220672584,96863.486,2023-02-04T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.1407874654668072,65236.757,2023-02-05T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.1822801423243713,85043.754,2023-02-06T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.3405514164045359,128420.274,2023-02-07T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.3514619209298181,124062.599,2023-02-08T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.31566116240399233,108477.702,2023-02-09T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.32866810700481286,110800.867,2023-02-10T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.24354632194260062,81578.408,2023-02-11T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.2457329765157421,76652.329,2023-02-12T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.2618237325858328,91758.478,2023-02-13T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.21333301471020838,80524.132,2023-02-14T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.29062661620996205,87544.727,2023-02-15T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.3421637941954764,89998.279,2023-02-16T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.24455687378384533,74568.859,2023-02-17T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.2638103072945932,69351.357,2023-02-18T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.23092164499568288,61089.402,2023-02-19T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.23652927082107653,69051.426,2023-02-20T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.3376487120668102,83718.095,2023-02-21T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.3322655874091744,84035.482,2023-02-22T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.2371795052692821,76272.073,2023-02-23T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.32281026761431164,92448.417,2023-02-24T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.29988941182425227,83749.547,2023-02-25T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.09203676819940058,45181.012,2023-02-26T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.08144303330806808,47030.775,2023-02-27T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.12365763257047224,64557.202,2023-02-28T01:00:00.000+01:00,true,2023,2
Renovable,Hidráulica,false,0.20705803354546115,84490.028,2023-03-01T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.19619055925600715,86197.26,2023-03-02T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.20405655874776776,84254.827,2023-03-03T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.27553852057347417,89388.841,2023-03-04T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.41989531500922606,93588.872,2023-03-05T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.2816816641160124,85548.984,2023-03-06T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.10744556282366698,50890.402,2023-03-07T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.10499749725961406,54833.111,2023-03-08T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.09731839422601425,52139.758,2023-03-09T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.0816054087986013,45334.176,2023-03-10T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.08969155254248584,43925.386,2023-03-11T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.1658809818138671,62295.488,2023-03-12T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.11513248745298166,53062.274,2023-03-13T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.13362665194423076,62156.125,2023-03-14T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.27259841928788103,94561.73,2023-03-15T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.15100995688057023,66491.663,2023-03-16T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.1372999646126892,62687.881,2023-03-17T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.20400932370222521,74266.623,2023-03-18T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.21552922784273212,65903.27,2023-03-19T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.26264067705005634,83638.098,2023-03-20T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.2768964223039903,83189.899,2023-03-21T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.20099667011226216,72128.125,2023-03-22T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.1495238688606458,62028.343,2023-03-23T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.13969729086379226,59587.98,2023-03-24T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.13566699923102613,48738.745,2023-03-25T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.08263478997964173,34344.725,2023-03-26T01:00:00.000+01:00,true,2023,3
Renovable,Hidráulica,false,0.18030401810878735,71173.221,2023-03-27T01:00:00.000+02:00,true,2023,3
Renovable,Hidráulica,false,0.23563868385432468,84868.859,2023-03-28T01:00:00.000+02:00,true,2023,3
Renovable,Hidráulica,false,0.15044492155539507,64352.504,2023-03-29T01:00:00.000+02:00,true,2023,3
Renovable,Hidráulica,false,0.1283990924520196,58637.211,2023-03-30T01:00:00.000+02:00,true,2023,3
Renovable,Hidráulica,false,0.09923868903741385,53173.274,2023-03-31T01:00:00.000+02:00,true,2023,3
Renovable,Hidráulica,false,0.09437952613459702,41933.963,2023-04-01T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.08449360414706303,35391.553,2023-04-02T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.17648542178245144,70658.122,2023-04-03T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.12534797527920816,56715.343,2023-04-04T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.19996851794768208,78448.862,2023-04-05T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.1695398224951629,60520.944,2023-04-06T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.17581852964693007,51260.573,2023-04-07T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.20119440305611305,59731.777,2023-04-08T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.18745560720026785,48777.769,2023-04-09T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.14625459194976087,43775.773,2023-04-10T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.1707682407759389,64159.801,2023-04-11T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.08047374928349307,39016.335,2023-04-12T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.09911507007252897,45953.973,2023-04-13T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.09090942478416345,44691.993,2023-04-14T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.08361087516198103,38798.8,2023-04-15T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.09376236793510392,35297.532,2023-04-16T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.1185474916063606,52193.344,2023-04-17T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.12491278957685215,53365.189,2023-04-18T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.15094862699428255,53129.449,2023-04-19T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.1923204282657933,59532.898,2023-04-20T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.16552692972828542,58156.92,2023-04-21T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.1419915617776773,48127.174,2023-04-22T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.08584422705704835,31968.07,2023-04-23T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.14169514837722588,49981.79,2023-04-24T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.13670168092554752,49947.566,2023-04-25T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.20260098536550739,63476.757,2023-04-26T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.23443141192143635,67448.292,2023-04-27T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.20450341594757313,67465.072,2023-04-28T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.15934648730139073,56114.154,2023-04-29T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.12390408595995403,43672.564,2023-04-30T01:00:00.000+02:00,true,2023,4
Renovable,Hidráulica,false,0.1039537794495039,34744.16,2023-05-01T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.1730978710055288,55145.641,2023-05-02T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.11633853704207663,47538.332,2023-05-03T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.13153336157011938,53175.836,2023-05-04T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.16556653837863938,58719.766,2023-05-05T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.13244572653047032,45461.304,2023-05-06T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.12227381666455309,43855.171,2023-05-07T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.16068056464387637,57717.984,2023-05-08T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.11393783460181953,46692.199,2023-05-09T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.11151372887090323,50295.508,2023-05-10T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.1018328230443928,46062.291,2023-05-11T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.10145854498552664,44318.595,2023-05-12T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.07939218178777221,34335.758,2023-05-13T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.08237489602496499,31988.346,2023-05-14T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.08235385215967565,39137.28,2023-05-15T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.06758415955145748,36171.664,2023-05-16T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.061870799111906946,31810.102,2023-05-17T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.07219600910318354,35557.376,2023-05-18T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.0846337699488731,40770.496,2023-05-19T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.10187843258135279,38727.161,2023-05-20T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.12600081103316324,42235.112,2023-05-21T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.20012445686074523,65008.643,2023-05-22T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.16283695764880637,54747.918,2023-05-23T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.14594056193697483,49899.841,2023-05-24T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.10656672503072577,43749.634,2023-05-25T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.10464919935354935,39139.425,2023-05-26T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.20801887363651167,48210.873,2023-05-27T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.1943896101056323,39577.895,2023-05-28T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.1942209042499168,49826.781,2023-05-29T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.26470359055946496,65213.694,2023-05-30T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.2338386544878054,61599.283,2023-05-31T01:00:00.000+02:00,true,2023,5
Renovable,Hidráulica,false,0.2750481760239544,72471.513,2023-06-01T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.280730164368973,73152.808,2023-06-02T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.21727043345396752,52242.883,2023-06-03T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.1951130306457265,44303.045,2023-06-04T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.257199318384119,70550.665,2023-06-05T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.20673007351188152,68040.716,2023-06-06T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.24399979897789256,69948.627,2023-06-07T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.2751217684679921,73685.866,2023-06-08T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.17084679990132648,64332.485,2023-06-09T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.21795084369978404,61548.209,2023-06-10T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.19739902439598142,52899.807,2023-06-11T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.27986152618371746,78992.503,2023-06-12T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.21397483179213805,74920.924,2023-06-13T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.16649102110692707,69162.425,2023-06-14T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.20829288430187085,77516.182,2023-06-15T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.25540685603038865,86129.009,2023-06-16T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.18407993384724816,64150.204,2023-06-17T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.1430481288451358,48296.035,2023-06-18T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.21971719165663772,71616.415,2023-06-19T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.25000536643048704,71668.124,2023-06-20T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.3073502258164893,83895.721,2023-06-21T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.2033773489953282,68571.328,2023-06-22T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.18037611833654735,63683.578,2023-06-23T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.15381151976886906,52603.503,2023-06-24T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.1537945044406197,47184.271,2023-06-25T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.13022171499559135,56812.288,2023-06-26T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.1592338378446462,68281.321,2023-06-27T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.1689176958154284,61222.398,2023-06-28T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.09849700710681876,41720.492,2023-06-29T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.10615638148371875,46507.387,2023-06-30T01:00:00.000+02:00,true,2023,6
Renovable,Hidráulica,false,0.09773062533093343,34906.596,2023-07-01T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.09870897004626036,36504.001,2023-07-02T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.14310550299462413,49687.426,2023-07-03T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.14037313706886947,47232.734,2023-07-04T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.16804917582917975,50620.199,2023-07-05T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.1589034841090307,51006.372,2023-07-06T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.10958789913444246,42179.738,2023-07-07T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.11968914324658399,39888.304,2023-07-08T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.12457166486108422,35621.178,2023-07-09T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.17178018098430006,53606.425,2023-07-10T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.14927155441771495,55851.737,2023-07-11T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.13088499500327735,48578.919,2023-07-12T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.14246971260170357,48774.126,2023-07-13T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.09992557402832598,42588.885,2023-07-14T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.07777193942283073,30930.013,2023-07-15T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.10282670958867227,33795.091,2023-07-16T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.12212224004044842,44087.22,2023-07-17T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.16267081890954674,55763.732,2023-07-18T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.14577407381694846,52730.402,2023-07-19T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.12089849092269765,46416.049,2023-07-20T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.10233094434186256,40928.526,2023-07-21T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.1308304840055731,42915.693,2023-07-22T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.11103135334534295,36241.962,2023-07-23T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.09740842817070001,40654.379,2023-07-24T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.0935162018091463,37214.464,2023-07-25T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.12352011547982719,40845.301,2023-07-26T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.13052283181001206,43781.602,2023-07-27T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.13683433509205203,47329.197,2023-07-28T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.10918117169905565,36618.39,2023-07-29T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.0873568311828608,28990.865,2023-07-30T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.10152522888947559,34351.198,2023-07-31T01:00:00.000+02:00,true,2023,7
Renovable,Hidráulica,false,0.08316699007052035,33176.586,2023-08-01T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.08268863681603508,35578.404,2023-08-02T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.05748763601996981,25921.757,2023-08-03T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.061689701292613024,27664.493,2023-08-04T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.0776345095600891,30099.234,2023-08-05T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.06003486681883038,24560.065,2023-08-06T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.0739736537660443,29200.943,2023-08-07T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.14157241914119498,44673.799,2023-08-08T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.16856056494899574,44759.12,2023-08-09T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.0954618114398019,34262.369,2023-08-10T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.12971856831370718,40996.572,2023-08-11T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.10070875314099605,32339.622,2023-08-12T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.07370723576576642,25537.929,2023-08-13T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.08218742593167928,29445.926,2023-08-14T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.09304614707669022,29658.708,2023-08-15T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.09218098067158266,30238.114,2023-08-16T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.10450634925928269,31629.475,2023-08-17T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.09985590337486047,35547.282,2023-08-18T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.12155660275178064,34546.883,2023-08-19T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.12229351875827493,33542.328,2023-08-20T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.1520747300286926,50548.408,2023-08-21T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.13117716204089802,45521.385,2023-08-22T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.11613493017294696,38782.708,2023-08-23T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.10381328504539425,33659.098,2023-08-24T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.09582459289283414,30864.644,2023-08-25T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.09640466785161009,29882.725,2023-08-26T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.04589314237348673,19399.789,2023-08-27T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.06435268794661232,27937.559,2023-08-28T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.06484222856715262,24656.464,2023-08-29T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.10710877464714175,36362.901,2023-08-30T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.1295544667279306,37794.645,2023-08-31T01:00:00.000+02:00,true,2023,8
Renovable,Hidráulica,false,0.10253733099060788,35052.619,2023-09-01T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.08241039026690929,23983.647,2023-09-02T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.06854325427015849,25002.405,2023-09-03T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.07323379132374035,27305.831,2023-09-04T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.11802277377680877,34982.606,2023-09-05T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.14906720218980501,40745.613,2023-09-06T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.17157730184893877,44875.567,2023-09-07T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.1415118390686156,40442.021,2023-09-08T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.1037488706136677,27795.921,2023-09-09T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.09875452354441078,24106.982,2023-09-10T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.15240168638697005,35850.406,2023-09-11T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.15236010833770025,37728.927,2023-09-12T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.09314246885917836,28744.506,2023-09-13T01:00:00.000+02:00,true,2023,9
Renovable,Hidráulica,false,0.0924561000227801,25915.403,2023-09-14T01:00:00.000+02:00,true,2023,9
