Fecha,Valor_previsto,Porcentaje_previsto,Valor_programado,Porcentaje_programado,Valor_real,Porcentaje_real
2020-08-31T06:10:00.000+02:00,21666,0.3272414209763171,22678,0.34252658289028515,21864,0.33023199613339776
2020-08-29T17:40:00.000+02:00,25202,0.33564626756342814,24960,0.332423253645868,24923,0.33193047879070386
2020-08-20T22:40:00.000+02:00,30067,0.3331892730496454,30098,0.3335328014184397,30075,0.3332779255319149
2020-08-10T21:40:00.000+02:00,31939,0.33286434884108723,31866,0.33210355177588796,32147,0.33503209938302486
2020-08-19T06:00:00.000+02:00,22991,0.3281241080093623,24234,0.3458640178112691,22843,0.3260118741793686
2020-08-10T17:40:00.000+02:00,33066,0.3340978670519647,32964,0.3330672621272898,32941,0.3328348708207455
2020-08-07T20:50:00.000+02:00,32512,0.3326818586470474,32770,0.3353218660145098,32445,0.3319962753384428
2020-08-20T00:20:00.000+02:00,26508,0.33599513270971176,25946,0.32887165056911805,26440,0.3351332167211702
2020-08-28T23:10:00.000+02:00,28932,0.33899655519883765,28201,0.3304314203360439,28213,0.33057202446511846
2020-08-29T14:50:00.000+02:00,27211,0.3320763466842401,27688,0.3378975372824681,27043,0.33002611603329185
2020-08-24T16:40:00.000+02:00,33032,0.33361275792067707,32982,0.3331077737266824,32999,0.33327946835264055
2020-08-30T22:10:00.000+02:00,25984,0.33587115287669816,25622,0.3311919134469966,25757,0.3329369336763052
2020-08-25T05:30:00.000+02:00,23166,0.3326488706365503,23213,0.3333237604284832,23262,0.3340273689349665
2020-08-24T12:50:00.000+02:00,33828,0.33414330587328867,33459,0.3304984294434896,33951,0.3353582646832217
2020-08-17T06:00:00.000+02:00,21094,0.3302335775565157,21911,0.3430239839689398,20871,0.3267424384745444
2020-08-14T10:20:00.000+02:00,29843,0.33088300514458047,30434,0.3374356927443676,29915,0.33168130211105196
2020-08-08T19:50:00.000+02:00,29543,0.33463973811492587,29365,0.3326234948970923,29375,0.3327367669879818
2020-08-18T09:50:00.000+02:00,29124,0.33382620955262887,28873,0.3309491879004619,29246,0.3352246025469092
2020-08-27T15:40:00.000+02:00,36199,0.3340408057803575,36068,0.3328319506860945,36100,0.33312724353354806
2020-08-13T04:50:00.000+02:00,21795,0.33463841547673884,21581,0.3313526792568709,21754,0.3340089052663903
2020-08-28T21:00:00.000+02:00,32278,0.33463615911753425,32266,0.3345117513503426,31913,0.33085208953212314
2020-08-05T21:50:00.000+02:00,32500,0.3310516236808866,32863,0.334749215662307,32809,0.33419916065680644
2020-08-13T16:50:00.000+02:00,31701,0.334801343387618,31717,0.33497032296221196,31268,0.33022833365017
2020-08-03T04:50:00.000+02:00,22523,0.3352884257536286,22101,0.3290063267584667,22551,0.3357052474879047
2020-08-23T14:30:00.000+02:00,27535,0.33364029613832713,27508,0.33331313841195215,27486,0.3330465654497207
2020-08-21T22:20:00.000+02:00,30403,0.33244762279665835,30388,0.33228360232690374,30661,0.3352687748764379
2020-08-30T10:10:00.000+02:00,22277,0.3303722378763162,22723,0.3369865045232093,22430,0.3326412576004746
2020-08-17T16:40:00.000+02:00,30289,0.33593602697337044,29952,0.3321983518738285,29922,0.33186562115280105
2020-08-12T06:30:00.000+02:00,23589,0.33351242064782477,23656,0.3344596982850033,23484,0.3320278810671719
2020-08-02T21:20:00.000+02:00,29147,0.33315045319983083,29467,0.3368080558698808,28875,0.3300414909302884
2020-08-08T17:30:00.000+02:00,30395,0.3329389986088747,30427,0.33328951836394904,30471,0.33377148302717624
2020-08-20T15:20:00.000+02:00,32747,0.3334996741078703,32613,0.3321350008147303,32832,0.33436532507739936
2020-08-01T05:20:00.000+02:00,23959,0.3335282244031461,23804,0.3313705018445048,24072,0.33510127375234916
2020-08-31T02:20:00.000+02:00,20384,0.33385197438459147,20198,0.3308056406308859,20475,0.3353423849845227
2020-08-18T18:40:00.000+02:00,30119,0.33219363164106014,30223,0.33334068624747704,30325,0.3344656821114628
2020-08-19T11:40:00.000+02:00,31716,0.3348572031885129,31358,0.33107744285488044,31641,0.33406535395660664
2020-08-10T16:40:00.000+02:00,32859,0.33175829168559745,33158,0.33477712151042455,33028,0.333464586803978
