Fecha,Valor_previsto,Porcentaje_previsto,Valor_programado,Porcentaje_programado,Valor_real,Porcentaje_real
2015-08-30T01:10:00.000+02:00,24899,0.3351595100282676,24432,0.32887333423071746,24959,0.33596715574101493
2015-08-10T23:10:00.000+02:00,30157,0.3366563218647436,29265,0.32669851972582553,30156,0.3366451584094309
2015-08-11T04:00:00.000+02:00,23363,0.3369290895718262,22722,0.3276849194560217,23256,0.3353859909721521
2015-08-15T11:50:00.000+02:00,25629,0.3338717871891406,25361,0.33038052186600314,25773,0.33574769094485624
2015-08-15T04:30:00.000+02:00,21914,0.3362125838076681,21664,0.33237699258963777,21601,0.3314104236026941
2015-08-08T05:10:00.000+02:00,23609,0.3328023681984776,23593,0.3325768254863265,23738,0.3346208063151959
2015-08-22T04:40:00.000+02:00,22579,0.330721232716194,23023,0.33722463088821186,22670,0.3320541363955941
2015-08-27T22:30:00.000+02:00,31283,0.3314509122502172,31558,0.3343646034201437,31541,0.33418448432963915
2015-08-14T06:20:00.000+02:00,23726,0.3304640927071146,24217,0.3373029138113544,23853,0.332232993481531
2015-08-17T22:30:00.000+02:00,29661,0.33551269724563093,29661,0.33551269724563093,29083,0.3289746055087382
2015-08-15T06:00:00.000+02:00,21753,0.33646290911340715,21282,0.32917775165501456,21617,0.3343593392315783
2015-08-19T10:00:00.000+02:00,29121,0.3302000181422351,29867,0.3386588352685051,29204,0.3311411465892598
2015-08-07T12:20:00.000+02:00,35572,0.3325200744085177,35837,0.33499724239789863,35568,0.33248268319358365
2015-08-24T01:40:00.000+02:00,22694,0.3334900808229243,22585,0.3318883174136664,22771,0.33462160176340927
2015-08-07T15:00:00.000+02:00,35690,0.3334361015349832,35529,0.3319319487653802,35818,0.33463194969963656
2015-08-02T04:00:00.000+02:00,21439,0.3359397035319189,21053,0.32989125325143376,21326,0.33416904321664737
2015-08-02T22:30:00.000+02:00,29797,0.33602859913841715,29489,0.3325552022013217,29388,0.3314161986602612
