FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2013-07-02T22:00:00.000Z,531770.149,1.0,244476.083,1.0,-19801.753,0.025
2013-07-03T22:00:00.000Z,521198.108,1.0,296519.467,1.0,-38665.454,0.045
2013-07-04T22:00:00.000Z,520717.094,1.0,293170.513,1.0,-29571.919,0.035
2013-07-05T22:00:00.000Z,462148.397,1.0,271661.994,1.0,-32014.718,0.041
2013-07-06T22:00:00.000Z,420492.403,1.0,273892.503,1.0,-35624.193,0.048
2013-07-07T22:00:00.000Z,508660.676,1.0,298021.386,1.0,-29815.789,0.035
2013-07-08T22:00:00.000Z,529447.442,1.0,304231.571,1.0,-30924.85,0.036
2013-07-09T22:00:00.000Z,552603.638,1.0,285167.261,1.0,-26455.18,0.03
2013-07-10T22:00:00.000Z,564765.874,1.0,259431.616,1.0,-16348.65,0.019
2013-07-11T22:00:00.000Z,595062.532,1.0,232117.316,1.0,-26068.624,0.03
2013-07-12T22:00:00.000Z,524224.138,1.0,221450.667,1.0,-31054.756,0.039
2013-07-13T22:00:00.000Z,456314.429,1.0,223054.007,1.0,-31271.295,0.043
2013-07-14T22:00:00.000Z,567324.914,1.0,241921.225,1.0,-44769.903,0.052
2013-07-15T22:00:00.000Z,597865.928,1.0,243712.587,1.0,-56463.008,0.063
2013-07-16T22:00:00.000Z,593175.072,1.0,255744.002,1.0,-54298.393,0.06
2013-07-17T22:00:00.000Z,584250.761,1.0,255454.699,1.0,-44960.092,0.05
2013-07-18T22:00:00.000Z,592900.811,1.0,236429.9,1.0,-44227.086,0.05
2013-07-19T22:00:00.000Z,531906.942,1.0,211719.571,1.0,-40543.243,0.051
2013-07-20T22:00:00.000Z,481170.021,1.0,205889.328,1.0,-39270.411,0.053
2013-07-21T22:00:00.000Z,581799.195,1.0,218049.538,1.0,-35440.858,0.042
2013-07-22T22:00:00.000Z,616289.931,1.0,214943.903,1.0,-38668.892,0.044
2013-07-23T22:00:00.000Z,621856.981,1.0,211965.329,1.0,-40145.466,0.046
2013-07-24T22:00:00.000Z,607048.503,1.0,232358.033,1.0,-56060.374,0.062
2013-07-25T22:00:00.000Z,579108.508,1.0,250963.702,1.0,-48509.226,0.055
2013-07-26T22:00:00.000Z,449471.709,1.0,270691.496,1.0,-22625.2,0.03
