FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2015-04-22T22:00:00.000Z,486286.413,1.0,198511.118,1.0,6758.75,0.01
2015-04-23T22:00:00.000Z,507721.439,1.0,189934.213,1.0,-1045.751,0.001
2015-04-24T22:00:00.000Z,398591.201,1.0,228755.736,1.0,22097.7,0.033
2015-04-25T22:00:00.000Z,366931.622,1.0,242151.357,1.0,6747.058,0.01
2015-04-26T22:00:00.000Z,365189.489,1.0,356191.08,1.0,-13785.365,0.018
2015-04-27T22:00:00.000Z,448337.026,1.0,264870.295,1.0,-5132.058,0.007
2015-04-28T22:00:00.000Z,473166.642,1.0,231810.823,1.0,7303.313,0.01
2015-04-29T22:00:00.000Z,430326.542,1.0,288834.437,1.0,-9155.44,0.012
2015-04-30T22:00:00.000Z,308981.661,1.0,307333.946,1.0,-6979.761,0.011
2015-05-01T22:00:00.000Z,326166.661,1.0,292447.806,1.0,1846.972,0.003
2015-05-02T22:00:00.000Z,334041.699,1.0,250430.072,1.0,10550.45,0.017
2015-05-03T22:00:00.000Z,361349.589,1.0,325692.72,1.0,16887.832,0.024
2015-05-04T22:00:00.000Z,382215.878,1.0,348151.189,1.0,-2787.322,0.004
2015-05-05T22:00:00.000Z,458694.551,1.0,259976.392,1.0,-3431.062,0.005
2015-05-06T22:00:00.000Z,393737.642,1.0,325401.267,1.0,857.581,0.001
2015-05-07T22:00:00.000Z,341851.888,1.0,391415.013,1.0,2605.813,0.003
2015-05-08T22:00:00.000Z,396618.908,1.0,245311.607,1.0,10859.536,0.016
2015-05-09T22:00:00.000Z,334458.149,1.0,283272.548,1.0,-4925.033,0.008
2015-05-10T22:00:00.000Z,427661.932,1.0,276748.988,1.0,8593.394,0.012
2015-05-11T22:00:00.000Z,447407.786,1.0,281361.545,1.0,8847.499,0.012
2015-05-12T22:00:00.000Z,424629.925,1.0,321401.462,1.0,2160.704,0.003
2015-05-13T22:00:00.000Z,361449.592,1.0,386080.244,1.0,17814.503,0.023
2015-05-14T22:00:00.000Z,326358.228,1.0,388047.972,1.0,15223.869,0.02
2015-05-15T22:00:00.000Z,292374.368,1.0,380304.043,1.0,2893.496,0.004
2015-05-16T22:00:00.000Z,294119.469,1.0,343733.147,1.0,-10068.044,0.015
2015-05-17T22:00:00.000Z,410605.433,1.0,303825.895,1.0,2994.937,0.004
