FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2019-08-12T22:00:00.000Z,499946.605,1.0,213327.789,1.0,11806.574,0.016
2019-08-13T22:00:00.000Z,519065.29,1.0,185589.358,1.0,25109.949,0.034
2019-08-14T22:00:00.000Z,475591.655,1.0,193615.72,1.0,-6485.886,0.01
2019-08-15T22:00:00.000Z,512426.787,1.0,176718.185,1.0,30495.871,0.042
2019-08-16T22:00:00.000Z,475248.965,1.0,213077.763,1.0,5999.443,0.009
2019-08-17T22:00:00.000Z,416863.623,1.0,225835.1,1.0,10953.453,0.017
2019-08-18T22:00:00.000Z,485002.145,1.0,240787.378,1.0,27762.81,0.037
2019-08-19T22:00:00.000Z,477752.01,1.0,265957.04,1.0,18750.651,0.024
2019-08-20T22:00:00.000Z,518404.599,1.0,231243.248,1.0,3668.127,0.005
2019-08-21T22:00:00.000Z,518645.212,1.0,227564.217,1.0,2789.126,0.004
2019-08-22T22:00:00.000Z,531053.994,1.0,205907.377,1.0,10985.495,0.015
2019-08-23T22:00:00.000Z,514868.757,1.0,180029.226,1.0,-7812.028,0.011
2019-08-24T22:00:00.000Z,446075.97,1.0,225502.675,1.0,-25492.939,0.036
2019-08-25T22:00:00.000Z,542713.597,1.0,213826.099,1.0,-2350.741,0.003
2019-08-26T22:00:00.000Z,609696.771,1.0,147244.827,1.0,-7118.394,0.009
2019-08-27T22:00:00.000Z,597246.603,1.0,148724.03,1.0,13091.843,0.017
2019-08-28T22:00:00.000Z,571418.754,1.0,185890.377,1.0,20179.228,0.026
2019-08-29T22:00:00.000Z,583289.426,1.0,183525.254,1.0,15822.939,0.02
2019-08-30T22:00:00.000Z,507664.479,1.0,166508.556,1.0,30352.406,0.043
2019-08-31T22:00:00.000Z,436906.254,1.0,223218.944,1.0,4720.042,0.007
2019-09-01T22:00:00.000Z,470239.766,1.0,326619.257,1.0,-7238.842,0.009
2019-09-02T22:00:00.000Z,553614.842,1.0,215962.304,1.0,28783.773,0.036
2019-09-03T22:00:00.000Z,548841.533,1.0,222696.978,1.0,30627.024,0.038
2019-09-04T22:00:00.000Z,433379.587,1.0,326240.501,1.0,32679.022,0.041
2019-09-05T22:00:00.000Z,428706.635,1.0,344303.031,1.0,2266.529,0.003
2019-09-06T22:00:00.000Z,395415.363,1.0,308416.158,1.0,-18214.155,0.025
