FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2020-03-02T23:00:00.000Z,326432.147,1.0,478632.573,1.0,-18564.446,0.022
2020-03-03T23:00:00.000Z,350022.713,1.0,445602.234,1.0,-25540.529,0.031
2020-03-04T23:00:00.000Z,322937.521,1.0,491806.922,1.0,-31452.824,0.036
2020-03-05T23:00:00.000Z,323151.08,1.0,522331.544,1.0,-47224.249,0.051
2020-03-06T23:00:00.000Z,341389.673,1.0,382322.531,1.0,-24446.452,0.032
2020-03-07T23:00:00.000Z,323298.135,1.0,345895.326,1.0,-8357.49,0.012
2020-03-08T23:00:00.000Z,363913.769,1.0,417980.065,1.0,-27956.952,0.034
2020-03-09T23:00:00.000Z,364208.123,1.0,357514.981,1.0,33497.933,0.044
2020-03-10T23:00:00.000Z,401677.346,1.0,277871.168,1.0,63851.181,0.086
2020-03-11T23:00:00.000Z,388346.025,1.0,286241.567,1.0,63820.598,0.086
2020-03-12T23:00:00.000Z,366548.374,1.0,329539.634,1.0,46651.776,0.062
2020-03-13T23:00:00.000Z,371538.739,1.0,245732.424,1.0,37458.52,0.057
2020-03-14T23:00:00.000Z,353494.034,1.0,292632.918,1.0,9143.079,0.013
2020-03-15T23:00:00.000Z,349589.396,1.0,394299.557,1.0,-8062.987,0.01
2020-03-16T23:00:00.000Z,326179.658,1.0,375550.844,1.0,23244.245,0.031
2020-03-17T23:00:00.000Z,341093.63,1.0,296699.763,1.0,56094.224,0.08
2020-03-18T23:00:00.000Z,328028.381,1.0,291415.418,1.0,36827.299,0.055
2020-03-19T23:00:00.000Z,338566.833,1.0,290758.346,1.0,37482.987,0.055
2020-03-20T23:00:00.000Z,350294.771,1.0,219114.484,1.0,59179.811,0.092
2020-03-21T23:00:00.000Z,344065.209,1.0,193187.364,1.0,54542.45,0.091
2020-03-22T23:00:00.000Z,340878.016,1.0,279037.097,1.0,37450.143,0.057
2020-03-23T23:00:00.000Z,353121.165,1.0,277871.838,1.0,44237.266,0.064
2020-03-24T23:00:00.000Z,351849.313,1.0,240187.504,1.0,73752.034,0.111
2020-03-25T23:00:00.000Z,324018.934,1.0,358130.052,1.0,14039.868,0.019
2020-03-26T23:00:00.000Z,347148.606,1.0,270698.925,1.0,53211.972,0.079
2020-03-27T23:00:00.000Z,343675.186,1.0,216567.557,1.0,56699.438,0.09
