FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2011-07-22T22:00:00.000Z,448188.329,1.0,243116.944,1.0,-6614.724,0.009
2011-07-23T22:00:00.000Z,395274.919,1.0,234668.894,1.0,-6320.354,0.01
2011-07-24T22:00:00.000Z,535283.091,1.0,207002.418,1.0,-35751.943,0.046
2011-07-25T22:00:00.000Z,618629.006,1.0,202988.045,1.0,-36330.582,0.042
2011-07-26T22:00:00.000Z,578357.098,1.0,249277.591,1.0,-33082.647,0.038
2011-07-27T22:00:00.000Z,592748.066,1.0,250425.403,1.0,-42103.319,0.047
2011-07-28T22:00:00.000Z,626882.313,1.0,195503.786,1.0,-36398.064,0.042
2011-07-29T22:00:00.000Z,509428.801,1.0,212097.149,1.0,-16332.949,0.022
2011-07-30T22:00:00.000Z,482634.913,1.0,151738.098,1.0,-7181.811,0.011
2011-07-31T22:00:00.000Z,575243.659,1.0,197809.319,1.0,-18628.263,0.023
2011-08-01T22:00:00.000Z,590059.637,1.0,187667.524,1.0,-19114.21,0.024
2011-08-02T22:00:00.000Z,633263.999,1.0,146262.227,1.0,-16580.69,0.021
2011-08-03T22:00:00.000Z,627464.588,1.0,159864.292,1.0,-5388.228,0.007
2011-08-04T22:00:00.000Z,622105.258,1.0,162473.558,1.0,-4732.614,0.006
2011-08-05T22:00:00.000Z,467103.463,1.0,244054.664,1.0,-4475.902,0.006
2011-08-06T22:00:00.000Z,429291.217,1.0,203126.446,1.0,8325.66,0.013
2011-08-07T22:00:00.000Z,519831.399,1.0,234126.801,1.0,427.37,0.001
2011-08-08T22:00:00.000Z,496075.027,1.0,284761.75,1.0,-10608.033,0.013
2011-08-09T22:00:00.000Z,541684.897,1.0,238512.358,1.0,-10740.08,0.013
2011-08-10T22:00:00.000Z,583720.866,1.0,195596.151,1.0,-9924.135,0.013
2011-08-11T22:00:00.000Z,601678.591,1.0,174261.64,1.0,-10128.976,0.013
2011-08-12T22:00:00.000Z,555102.585,1.0,136408.295,1.0,-5805.124,0.008
2011-08-13T22:00:00.000Z,460552.742,1.0,161669.204,1.0,10854.213,0.017
2011-08-14T22:00:00.000Z,486935.069,1.0,148166.36,1.0,9306.911,0.014
2011-08-15T22:00:00.000Z,623287.75,1.0,152065.909,1.0,-16566.251,0.021
2011-08-16T22:00:00.000Z,627469.237,1.0,176163.31,1.0,-19127.01,0.023
