FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2014-12-17T23:00:00.000Z,524858.565,1.0,274966.553,1.0,-5975.875,0.007
2014-12-18T23:00:00.000Z,526333.832,1.0,241562.51,1.0,1945.025,0.003
2014-12-19T23:00:00.000Z,464369.728,1.0,235394.919,1.0,2273.35,0.003
2014-12-20T23:00:00.000Z,452740.386,1.0,211046.444,1.0,6011.939,0.009
2014-12-21T23:00:00.000Z,516876.105,1.0,228549.73,1.0,11422.85,0.015
2014-12-22T23:00:00.000Z,539850.529,1.0,216424.755,1.0,1941.82,0.003
2014-12-23T23:00:00.000Z,499129.399,1.0,176161.509,1.0,3612.303,0.005
2014-12-24T23:00:00.000Z,387686.592,1.0,183323.128,1.0,24127.759,0.039
2014-12-25T23:00:00.000Z,436500.948,1.0,238443.969,1.0,-1403.391,0.002
2014-12-26T23:00:00.000Z,369283.834,1.0,327914.225,1.0,-16481.619,0.023
2014-12-27T23:00:00.000Z,342922.178,1.0,380931.79,1.0,-50189.884,0.062
2014-12-28T23:00:00.000Z,411825.435,1.0,351910.607,1.0,-11630.276,0.015
2014-12-29T23:00:00.000Z,461969.981,1.0,288155.424,1.0,9557.368,0.012
2014-12-30T23:00:00.000Z,437105.072,1.0,285022.002,1.0,-14159.968,0.019
2014-12-31T23:00:00.000Z,431086.656,1.0,197937.246,1.0,-126.738,0.0
2015-01-01T23:00:00.000Z,515727.794,1.0,195016.603,1.0,14576.223,0.02
2015-01-02T23:00:00.000Z,501919.497,1.0,209164.534,1.0,-3709.638,0.005
2015-01-03T23:00:00.000Z,479854.285,1.0,209092.904,1.0,-7986.706,0.011
2015-01-04T23:00:00.000Z,549030.29,1.0,176535.97,1.0,-4802.687,0.007
2015-01-05T23:00:00.000Z,509091.144,1.0,170989.03,1.0,-22455.011,0.031
2015-01-06T23:00:00.000Z,628571.7,1.0,177462.855,1.0,-3519.433,0.004
2015-01-07T23:00:00.000Z,631239.769,1.0,206585.085,1.0,-7479.435,0.009
2015-01-08T23:00:00.000Z,603024.418,1.0,218766.766,1.0,310.289,0.0
2015-01-09T23:00:00.000Z,552682.764,1.0,207012.94,1.0,-19225.174,0.024
2015-01-10T23:00:00.000Z,484680.561,1.0,240688.566,1.0,-11313.229,0.015
