FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2022-09-27T22:00:00.000Z,372925.095,1.0,392291.196,1.0,-80289.41,0.093
2022-09-28T22:00:00.000Z,371874.112,1.0,368625.754,1.0,-66435.284,0.081
2022-09-29T22:00:00.000Z,412689.693,1.0,360310.098,1.0,-102016.708,0.114
2022-09-30T22:00:00.000Z,443882.335,1.0,229848.239,1.0,-73733.979,0.096
2022-10-01T22:00:00.000Z,433749.721,1.0,227384.378,1.0,-95070.613,0.121
2022-10-02T22:00:00.000Z,578511.799,1.0,162288.773,1.0,-87387.721,0.104
2022-10-03T22:00:00.000Z,597030.445,1.0,181222.8,1.0,-92006.365,0.104
2022-10-04T22:00:00.000Z,565764.558,1.0,219149.156,1.0,-95130.545,0.106
2022-10-05T22:00:00.000Z,503647.886,1.0,290696.954,1.0,-105870.4,0.116
2022-10-06T22:00:00.000Z,568783.798,1.0,214193.798,1.0,-107395.628,0.119
2022-10-07T22:00:00.000Z,473014.978,1.0,267391.948,1.0,-119939.149,0.135
2022-10-08T22:00:00.000Z,456246.737,1.0,215894.421,1.0,-105823.299,0.132
2022-10-09T22:00:00.000Z,596425.549,1.0,149068.739,1.0,-89455.926,0.106
2022-10-10T22:00:00.000Z,617153.15,1.0,148563.181,1.0,-103937.717,0.119
2022-10-11T22:00:00.000Z,529470.221,1.0,188230.885,1.0,-127714.695,0.146
2022-10-12T22:00:00.000Z,572375.404,1.0,203765.407,1.0,-108168.98,0.119
2022-10-13T22:00:00.000Z,538262.488,1.0,246137.577,1.0,-108839.172,0.119
2022-10-14T22:00:00.000Z,445175.704,1.0,253980.87,1.0,-97870.333,0.12
2022-10-15T22:00:00.000Z,321169.212,1.0,306417.26,1.0,-65264.595,0.091
2022-10-16T22:00:00.000Z,425333.339,1.0,307572.87,1.0,-76811.673,0.094
2022-10-17T22:00:00.000Z,399871.814,1.0,347857.475,1.0,-66180.938,0.08
2022-10-18T22:00:00.000Z,381268.797,1.0,351934.547,1.0,-45241.532,0.057
2022-10-19T22:00:00.000Z,389999.696,1.0,363266.454,1.0,-64952.519,0.079
2022-10-20T22:00:00.000Z,419276.23,1.0,338113.405,1.0,-72182.802,0.086
2022-10-21T22:00:00.000Z,300073.301,1.0,353035.333,1.0,-42661.505,0.059
