FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2015-03-03T23:00:00.000Z,369670.808,1.0,440235.246,1.0,-28109.205,0.033
2015-03-04T23:00:00.000Z,344018.088,1.0,469477.138,1.0,-25451.702,0.03
2015-03-05T23:00:00.000Z,423481.87,1.0,337430.518,1.0,4946.845,0.006
2015-03-06T23:00:00.000Z,404331.28,1.0,278715.583,1.0,2852.656,0.004
2015-03-07T23:00:00.000Z,371417.151,1.0,278174.237,1.0,1409.667,0.002
2015-03-08T23:00:00.000Z,469313.829,1.0,289757.862,1.0,-15049.147,0.019
2015-03-09T23:00:00.000Z,504506.714,1.0,254676.854,1.0,-7438.262,0.01
2015-03-10T23:00:00.000Z,494754.377,1.0,270996.752,1.0,-15430.32,0.02
2015-03-11T23:00:00.000Z,466705.405,1.0,286949.808,1.0,-8189.654,0.011
2015-03-12T23:00:00.000Z,407548.377,1.0,360606.908,1.0,-15572.393,0.02
2015-03-13T23:00:00.000Z,368801.348,1.0,337563.513,1.0,-9870.557,0.014
2015-03-14T23:00:00.000Z,395579.679,1.0,259289.246,1.0,-1106.875,0.002
2015-03-15T23:00:00.000Z,512200.889,1.0,258016.607,1.0,-5308.533,0.007
2015-03-16T23:00:00.000Z,488720.364,1.0,299906.262,1.0,-6955.782,0.009
2015-03-17T23:00:00.000Z,472618.66,1.0,312513.026,1.0,2841.217,0.004
2015-03-18T23:00:00.000Z,404792.694,1.0,344768.324,1.0,-13358.314,0.017
2015-03-19T23:00:00.000Z,399069.48,1.0,389898.101,1.0,-20455.893,0.025
2015-03-20T23:00:00.000Z,396984.999,1.0,318998.889,1.0,-12796.878,0.017
2015-03-21T23:00:00.000Z,361613.469,1.0,292370.425,1.0,14658.636,0.021
2015-03-22T23:00:00.000Z,486619.709,1.0,280622.364,1.0,8351.037,0.011
2015-03-23T23:00:00.000Z,459120.112,1.0,345970.965,1.0,-3586.392,0.004
2015-03-24T23:00:00.000Z,401504.404,1.0,432192.823,1.0,-24707.659,0.028
2015-03-25T23:00:00.000Z,423782.329,1.0,387960.19,1.0,-28172.223,0.033
2015-03-26T23:00:00.000Z,421064.62,1.0,385961.54,1.0,-49547.073,0.057
2015-03-27T23:00:00.000Z,373136.993,1.0,321959.363,1.0,-9226.99,0.013
