FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2023-03-24T23:00:00.000Z,316528.387,1.0,357701.354,1.0,-40267.447,0.053
2023-03-25T23:00:00.000Z,276612.456,1.0,414313.538,1.0,-104056.163,0.121
2023-03-26T22:00:00.000Z,372312.208,1.0,393858.335,1.0,-105429.549,0.118
2023-03-27T22:00:00.000Z,397149.441,1.0,358727.937,1.0,-82536.377,0.096
2023-03-28T22:00:00.000Z,338491.717,1.0,425997.925,1.0,-79398.062,0.091
2023-03-29T22:00:00.000Z,317185.018,1.0,454937.569,1.0,-84595.542,0.095
2023-03-30T22:00:00.000Z,268030.903,1.0,533834.88,1.0,-93733.396,0.099
2023-03-31T22:00:00.000Z,273409.518,1.0,442745.449,1.0,-87946.432,0.104
2023-04-01T22:00:00.000Z,279810.82,1.0,417813.156,1.0,-95521.704,0.112
2023-04-02T22:00:00.000Z,346220.937,1.0,399176.641,1.0,-89047.632,0.104
2023-04-03T22:00:00.000Z,318433.884,1.0,450875.664,1.0,-91751.604,0.103
2023-04-04T22:00:00.000Z,339886.067,1.0,391028.221,1.0,-74127.349,0.09
2023-04-05T22:00:00.000Z,347137.942,1.0,355744.34,1.0,-104946.296,0.124
2023-04-06T22:00:00.000Z,375886.511,1.0,290339.359,1.0,-115955.361,0.142
2023-04-07T22:00:00.000Z,378854.135,1.0,295741.422,1.0,-112156.718,0.136
2023-04-08T22:00:00.000Z,371706.089,1.0,259098.606,1.0,-91860.793,0.121
2023-04-09T22:00:00.000Z,341644.022,1.0,298109.743,1.0,-42846.569,0.059
2023-04-10T22:00:00.000Z,347998.169,1.0,374443.328,1.0,-68391.966,0.084
2023-04-11T22:00:00.000Z,316604.598,1.0,483120.485,1.0,-109483.11,0.116
2023-04-12T22:00:00.000Z,315918.393,1.0,461835.421,1.0,-91860.895,0.102
2023-04-13T22:00:00.000Z,300779.911,1.0,489686.663,1.0,-92207.83,0.1
2023-04-14T22:00:00.000Z,300561.519,1.0,462901.642,1.0,-130045.557,0.138
2023-04-15T22:00:00.000Z,323439.762,1.0,375429.414,1.0,-109843.501,0.128
2023-04-16T22:00:00.000Z,309855.91,1.0,439153.955,1.0,-87572.838,0.101
2023-04-17T22:00:00.000Z,326698.711,1.0,426233.879,1.0,-71089.131,0.083
