FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2012-08-06T22:00:00.000Z,545637.8,1.0,226147.162,1.0,-32696.976,0.04
2012-08-07T22:00:00.000Z,580433.906,1.0,198453.073,1.0,-22694.147,0.028
2012-08-08T22:00:00.000Z,603114.694,1.0,185705.96,1.0,-9136.004,0.011
2012-08-09T22:00:00.000Z,621197.379,1.0,176561.766,1.0,-1780.335,0.002
2012-08-10T22:00:00.000Z,543101.985,1.0,210017.503,1.0,-17669.393,0.023
2012-08-11T22:00:00.000Z,480647.772,1.0,198473.223,1.0,-5258.656,0.007
2012-08-12T22:00:00.000Z,570122.451,1.0,172813.43,1.0,-9677.884,0.013
2012-08-13T22:00:00.000Z,537437.602,1.0,229089.739,1.0,-22788.048,0.029
2012-08-14T22:00:00.000Z,443904.377,1.0,276150.85,1.0,-43049.557,0.054
2012-08-15T22:00:00.000Z,566699.83,1.0,193826.933,1.0,-34537.588,0.043
2012-08-16T22:00:00.000Z,568739.624,1.0,215993.194,1.0,-32403.391,0.04
2012-08-17T22:00:00.000Z,535215.478,1.0,181320.414,1.0,-12981.211,0.018
2012-08-18T22:00:00.000Z,496648.717,1.0,177613.16,1.0,-4259.519,0.006
2012-08-19T22:00:00.000Z,645382.495,1.0,170174.868,1.0,-24462.0,0.029
2012-08-20T22:00:00.000Z,690906.243,1.0,159993.901,1.0,-26754.635,0.03
2012-08-21T22:00:00.000Z,665663.853,1.0,195481.211,1.0,-26623.813,0.029
2012-08-22T22:00:00.000Z,662321.204,1.0,195662.209,1.0,-29978.735,0.033
2012-08-23T22:00:00.000Z,617033.499,1.0,236507.338,1.0,-43551.808,0.047
2012-08-24T22:00:00.000Z,526081.487,1.0,218321.664,1.0,-21993.998,0.028
2012-08-25T22:00:00.000Z,513908.46,1.0,156244.276,1.0,-9915.841,0.014
2012-08-26T22:00:00.000Z,603591.113,1.0,202574.197,1.0,-30945.251,0.037
2012-08-27T22:00:00.000Z,674459.555,1.0,154797.85,1.0,-29671.843,0.034
2012-08-28T22:00:00.000Z,667658.652,1.0,165704.876,1.0,-27899.955,0.032
2012-08-29T22:00:00.000Z,562752.002,1.0,255355.313,1.0,-20193.417,0.024
2012-08-30T22:00:00.000Z,469169.231,1.0,316663.897,1.0,-30238.794,0.036
