FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2011-06-02T22:00:00.000Z,498267.757,1.0,243092.239,1.0,-9375.134,0.012
2011-06-03T22:00:00.000Z,490511.822,1.0,185988.491,1.0,-18300.665,0.026
2011-06-04T22:00:00.000Z,453810.478,1.0,168504.704,1.0,-17416.207,0.027
2011-06-05T22:00:00.000Z,586792.117,1.0,163870.75,1.0,-29904.02,0.038
2011-06-06T22:00:00.000Z,537941.207,1.0,220424.581,1.0,-23767.923,0.03
2011-06-07T22:00:00.000Z,542601.82,1.0,222561.993,1.0,-27628.344,0.034
2011-06-08T22:00:00.000Z,599331.198,1.0,161033.89,1.0,-32727.754,0.041
2011-06-09T22:00:00.000Z,576765.314,1.0,183470.698,1.0,-28526.073,0.036
2011-06-10T22:00:00.000Z,506868.283,1.0,151245.46,1.0,-4351.539,0.007
2011-06-11T22:00:00.000Z,414532.843,1.0,175344.619,1.0,14782.228,0.024
2011-06-12T22:00:00.000Z,489140.74,1.0,217673.242,1.0,1909.342,0.003
2011-06-13T22:00:00.000Z,611827.104,1.0,172286.536,1.0,-18662.743,0.023
2011-06-14T22:00:00.000Z,612510.826,1.0,179565.087,1.0,-7945.24,0.01
2011-06-15T22:00:00.000Z,609616.898,1.0,191217.878,1.0,-15286.158,0.019
2011-06-16T22:00:00.000Z,569261.494,1.0,236405.917,1.0,-23454.819,0.028
2011-06-17T22:00:00.000Z,434778.132,1.0,248771.351,1.0,17256.87,0.024
2011-06-18T22:00:00.000Z,447515.42,1.0,157341.301,1.0,14775.528,0.024
2011-06-19T22:00:00.000Z,615392.265,1.0,182115.485,1.0,-25524.718,0.031
2011-06-20T22:00:00.000Z,650949.614,1.0,187125.39,1.0,-28159.343,0.032
2011-06-21T22:00:00.000Z,643642.317,1.0,196099.762,1.0,-29178.092,0.033
2011-06-22T22:00:00.000Z,551926.101,1.0,206105.798,1.0,3529.289,0.005
2011-06-23T22:00:00.000Z,513144.118,1.0,239511.661,1.0,-13050.433,0.017
2011-06-24T22:00:00.000Z,486830.259,1.0,216657.932,1.0,6250.621,0.009
2011-06-25T22:00:00.000Z,460350.315,1.0,197626.57,1.0,4422.046,0.007
2011-06-26T22:00:00.000Z,621266.057,1.0,225979.369,1.0,-26940.008,0.031
