FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2013-10-11T22:00:00.000Z,486262.133,1.0,148844.784,1.0,-30988.565,0.046
2013-10-12T22:00:00.000Z,453947.384,1.0,140757.147,1.0,-17804.306,0.028
2013-10-13T22:00:00.000Z,549637.101,1.0,155795.388,1.0,-23090.528,0.031
2013-10-14T22:00:00.000Z,491351.628,1.0,268634.059,1.0,-45226.485,0.056
2013-10-15T22:00:00.000Z,525319.022,1.0,246001.096,1.0,-57609.184,0.069
2013-10-16T22:00:00.000Z,576834.997,1.0,155390.886,1.0,-24643.044,0.033
2013-10-17T22:00:00.000Z,486647.954,1.0,248061.139,1.0,-22447.532,0.029
2013-10-18T22:00:00.000Z,383274.593,1.0,264698.248,1.0,-1030.915,0.002
2013-10-19T22:00:00.000Z,378912.708,1.0,215912.171,1.0,-5304.132,0.009
2013-10-20T22:00:00.000Z,435954.644,1.0,259109.145,1.0,6721.74,0.009
2013-10-21T22:00:00.000Z,393233.04,1.0,347066.413,1.0,-8580.031,0.011
2013-10-22T22:00:00.000Z,456027.379,1.0,262363.585,1.0,-60.344,0.0
2013-10-23T22:00:00.000Z,409169.045,1.0,303267.01,1.0,15004.331,0.02
2013-10-24T22:00:00.000Z,429592.174,1.0,290609.133,1.0,-11274.848,0.015
2013-10-25T22:00:00.000Z,390694.866,1.0,241443.409,1.0,-3242.795,0.005
2013-10-26T22:00:00.000Z,349117.702,1.0,272418.021,1.0,-3843.581,0.006
2013-10-27T23:00:00.000Z,422537.756,1.0,281149.928,1.0,-3515.089,0.005
2013-10-28T23:00:00.000Z,438260.307,1.0,283573.863,1.0,-7719.144,0.01
2013-10-29T23:00:00.000Z,478611.627,1.0,261048.65,1.0,-34741.455,0.045
2013-10-30T23:00:00.000Z,494186.481,1.0,222512.5,1.0,-20391.712,0.028
2013-10-31T23:00:00.000Z,394690.959,1.0,244142.49,1.0,-23955.12,0.036
2013-11-01T23:00:00.000Z,361897.474,1.0,265869.794,1.0,-1795.453,0.003
2013-11-02T23:00:00.000Z,358177.852,1.0,236056.146,1.0,-8091.646,0.013
2013-11-03T23:00:00.000Z,342501.151,1.0,401126.917,1.0,-21486.135,0.027
2013-11-04T23:00:00.000Z,349104.976,1.0,420177.879,1.0,-36112.628,0.044
2013-11-05T23:00:00.000Z,471331.831,1.0,280316.271,1.0,-34672.34,0.044
