FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2020-02-06T23:00:00.000Z,453985.455,1.0,269255.505,1.0,50837.107,0.066
2020-02-07T23:00:00.000Z,416141.609,1.0,215811.759,1.0,73249.924,0.103
2020-02-08T23:00:00.000Z,366144.708,1.0,293015.75,1.0,16345.824,0.023
2020-02-09T23:00:00.000Z,382319.628,1.0,374718.894,1.0,22925.539,0.028
2020-02-10T23:00:00.000Z,437245.755,1.0,274881.778,1.0,54149.462,0.07
2020-02-11T23:00:00.000Z,481606.643,1.0,213847.299,1.0,72889.814,0.095
2020-02-12T23:00:00.000Z,429843.759,1.0,294214.243,1.0,39663.643,0.052
2020-02-13T23:00:00.000Z,454914.837,1.0,252591.176,1.0,50887.599,0.067
2020-02-14T23:00:00.000Z,378482.649,1.0,266384.831,1.0,36211.509,0.053
2020-02-15T23:00:00.000Z,339751.423,1.0,315203.766,1.0,25506.57,0.035
2020-02-16T23:00:00.000Z,390830.055,1.0,317361.27,1.0,48006.143,0.062
2020-02-17T23:00:00.000Z,433839.112,1.0,274479.479,1.0,58539.151,0.076
2020-02-18T23:00:00.000Z,446152.523,1.0,267972.027,1.0,51182.643,0.067
2020-02-19T23:00:00.000Z,429652.795,1.0,292791.202,1.0,44366.453,0.058
2020-02-20T23:00:00.000Z,432592.555,1.0,281929.027,1.0,46200.285,0.06
2020-02-21T23:00:00.000Z,397633.907,1.0,233976.599,1.0,47015.778,0.069
2020-02-22T23:00:00.000Z,380231.924,1.0,217065.869,1.0,34815.214,0.054
2020-02-23T23:00:00.000Z,425572.089,1.0,259025.075,1.0,48114.729,0.065
2020-02-24T23:00:00.000Z,354879.108,1.0,348572.592,1.0,51491.929,0.067
2020-02-25T23:00:00.000Z,366930.723,1.0,400785.222,1.0,-2078.616,0.003
2020-02-26T23:00:00.000Z,371721.121,1.0,430525.436,1.0,-40870.116,0.048
2020-02-27T23:00:00.000Z,389169.802,1.0,322941.114,1.0,21466.664,0.029
2020-02-28T23:00:00.000Z,265508.705,1.0,423885.764,1.0,19368.977,0.026
2020-02-29T23:00:00.000Z,255013.88,1.0,453066.966,1.0,-19426.646,0.025
2020-03-01T23:00:00.000Z,292588.626,1.0,481950.924,1.0,-18079.359,0.022
