FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2024-03-13T23:00:00.000Z,266647.983,1.0,471216.877,1.0,3341.005,0.004
2024-03-14T23:00:00.000Z,258426.331,1.0,454630.999,1.0,1184.266,0.002
2024-03-15T23:00:00.000Z,252876.594,1.0,420183.306,1.0,-30927.942,0.042
2024-03-16T23:00:00.000Z,264954.235,1.0,400161.355,1.0,-60767.727,0.079
2024-03-17T23:00:00.000Z,316344.275,1.0,348100.723,1.0,5397.77,0.008
2024-03-18T23:00:00.000Z,317560.438,1.0,384391.413,1.0,-34060.408,0.045
2024-03-19T23:00:00.000Z,283251.071,1.0,441057.312,1.0,-32524.447,0.042
2024-03-20T23:00:00.000Z,269329.104,1.0,468377.213,1.0,-31999.673,0.04
2024-03-21T23:00:00.000Z,265920.319,1.0,431959.756,1.0,-8180.999,0.011
2024-03-22T23:00:00.000Z,221953.835,1.0,484878.298,1.0,-62870.377,0.077
2024-03-23T23:00:00.000Z,232435.83,1.0,400549.076,1.0,-39607.074,0.056
2024-03-24T23:00:00.000Z,272302.095,1.0,438669.274,1.0,-10746.298,0.015
2024-03-25T23:00:00.000Z,247932.774,1.0,539038.454,1.0,-64801.186,0.074
2024-03-26T23:00:00.000Z,235498.465,1.0,538559.869,1.0,-49257.166,0.057
2024-03-27T23:00:00.000Z,224341.475,1.0,508705.521,1.0,-78356.071,0.092
2024-03-28T23:00:00.000Z,246922.159,1.0,435877.184,1.0,-68671.476,0.086
2024-03-29T23:00:00.000Z,248611.59,1.0,422076.608,1.0,-37169.889,0.049
2024-03-30T23:00:00.000Z,215450.346,1.0,437012.991,1.0,-51353.229,0.069
2024-03-31T22:00:00.000Z,224809.607,1.0,494285.062,1.0,-54771.9,0.067
2024-04-01T22:00:00.000Z,249543.14,1.0,473628.942,1.0,-821.353,0.001
2024-04-02T22:00:00.000Z,251961.269,1.0,492616.762,1.0,-32636.159,0.041
2024-04-03T22:00:00.000Z,268339.425,1.0,456028.158,1.0,-22360.732,0.029
2024-04-04T22:00:00.000Z,243664.454,1.0,496658.503,1.0,-37269.043,0.046
2024-04-05T22:00:00.000Z,239488.299,1.0,418930.804,1.0,-28894.158,0.04
2024-04-06T22:00:00.000Z,229452.482,1.0,356872.017,1.0,-896.93,0.001
