FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2012-01-16T23:00:00.000Z,738280.161,1.0,159399.946,1.0,-25498.61,0.027
2012-01-17T23:00:00.000Z,739264.721,1.0,139544.803,1.0,-16104.219,0.018
2012-01-18T23:00:00.000Z,713639.236,1.0,154484.617,1.0,-13206.315,0.015
2012-01-19T23:00:00.000Z,643825.482,1.0,222888.44,1.0,-16799.302,0.019
2012-01-20T23:00:00.000Z,554929.154,1.0,201364.943,1.0,5046.631,0.006
2012-01-21T23:00:00.000Z,531985.368,1.0,188941.721,1.0,-239.344,0.0
2012-01-22T23:00:00.000Z,625883.574,1.0,223713.191,1.0,-15853.761,0.018
2012-01-23T23:00:00.000Z,653204.538,1.0,214381.883,1.0,-20412.677,0.023
2012-01-24T23:00:00.000Z,731892.763,1.0,126197.082,1.0,-19675.203,0.022
2012-01-25T23:00:00.000Z,734499.634,1.0,133576.956,1.0,-19616.206,0.022
2012-01-26T23:00:00.000Z,689106.052,1.0,171988.884,1.0,-8486.366,0.01
2012-01-27T23:00:00.000Z,551705.172,1.0,211797.433,1.0,558.916,0.001
2012-01-28T23:00:00.000Z,487203.039,1.0,278741.773,1.0,-29077.657,0.035
2012-01-29T23:00:00.000Z,676892.177,1.0,211205.858,1.0,-39108.808,0.042
2012-01-30T23:00:00.000Z,694849.329,1.0,213976.22,1.0,-37941.447,0.04
2012-01-31T23:00:00.000Z,675202.283,1.0,255798.249,1.0,-49299.93,0.05
2012-02-01T23:00:00.000Z,601709.96,1.0,364803.481,1.0,-48615.4,0.047
2012-02-02T23:00:00.000Z,590300.107,1.0,400253.844,1.0,-59461.062,0.056
2012-02-03T23:00:00.000Z,542739.533,1.0,357205.124,1.0,-43270.116,0.045
2012-02-04T23:00:00.000Z,494271.256,1.0,331682.11,1.0,-34279.395,0.039
2012-02-05T23:00:00.000Z,579396.2,1.0,354632.717,1.0,-34656.37,0.035
2012-02-06T23:00:00.000Z,589093.739,1.0,367294.475,1.0,-52388.974,0.051
2012-02-07T23:00:00.000Z,638581.01,1.0,349506.273,1.0,-59269.686,0.056
2012-02-08T23:00:00.000Z,718065.239,1.0,266382.498,1.0,-63371.748,0.06
2012-02-09T23:00:00.000Z,683585.644,1.0,302470.228,1.0,-72062.141,0.067
