FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2012-08-31T22:00:00.000Z,422792.734,1.0,300111.005,1.0,-45929.79,0.058
2012-09-01T22:00:00.000Z,401961.059,1.0,283626.156,1.0,-39882.693,0.052
2012-09-02T22:00:00.000Z,485608.484,1.0,305812.366,1.0,-54547.746,0.063
2012-09-03T22:00:00.000Z,511679.008,1.0,291187.696,1.0,-44588.853,0.052
2012-09-04T22:00:00.000Z,546283.397,1.0,269291.531,1.0,-50565.559,0.058
2012-09-05T22:00:00.000Z,602328.366,1.0,215123.883,1.0,-43167.053,0.05
2012-09-06T22:00:00.000Z,635056.148,1.0,159492.466,1.0,-26844.416,0.033
2012-09-07T22:00:00.000Z,579172.122,1.0,121749.161,1.0,-17399.652,0.024
2012-09-08T22:00:00.000Z,509325.667,1.0,122712.284,1.0,-1858.718,0.003
2012-09-09T22:00:00.000Z,627618.903,1.0,145299.0,1.0,-37758.665,0.046
2012-09-10T22:00:00.000Z,649873.767,1.0,128697.855,1.0,-40837.111,0.05
2012-09-11T22:00:00.000Z,611787.402,1.0,199306.866,1.0,-32165.722,0.038
2012-09-12T22:00:00.000Z,533563.578,1.0,282829.798,1.0,-40152.559,0.046
2012-09-13T22:00:00.000Z,548714.082,1.0,242714.949,1.0,-35566.098,0.042
2012-09-14T22:00:00.000Z,530290.165,1.0,172966.506,1.0,-24936.369,0.034
2012-09-15T22:00:00.000Z,521186.798,1.0,115157.866,1.0,-13768.909,0.021
2012-09-16T22:00:00.000Z,658305.384,1.0,111893.275,1.0,-27071.071,0.034
2012-09-17T22:00:00.000Z,657729.691,1.0,139282.131,1.0,-31659.66,0.038
2012-09-18T22:00:00.000Z,567194.22,1.0,258436.643,1.0,-44552.058,0.05
2012-09-19T22:00:00.000Z,610797.832,1.0,187531.452,1.0,-36978.779,0.044
2012-09-20T22:00:00.000Z,617292.116,1.0,188830.836,1.0,-47308.898,0.055
2012-09-21T22:00:00.000Z,536231.082,1.0,156774.289,1.0,-15917.82,0.022
2012-09-22T22:00:00.000Z,372366.147,1.0,311816.272,1.0,-23428.707,0.031
2012-09-23T22:00:00.000Z,464999.578,1.0,332050.767,1.0,-57744.774,0.065
2012-09-24T22:00:00.000Z,455436.471,1.0,327715.612,1.0,-33550.142,0.04
2012-09-25T22:00:00.000Z,536526.43,1.0,226964.883,1.0,-45060.231,0.055
