FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2014-07-17T22:00:00.000Z,526841.285,1.0,288990.974,1.0,-20388.667,0.024
2014-07-18T22:00:00.000Z,435762.564,1.0,258992.126,1.0,3090.233,0.004
2014-07-19T22:00:00.000Z,363324.055,1.0,285616.833,1.0,-7617.945,0.011
2014-07-20T22:00:00.000Z,505325.437,1.0,249470.748,1.0,-17513.698,0.023
2014-07-21T22:00:00.000Z,541916.679,1.0,244922.202,1.0,-20830.662,0.026
2014-07-22T22:00:00.000Z,569489.76,1.0,220195.132,1.0,-12175.455,0.015
2014-07-23T22:00:00.000Z,541517.062,1.0,247769.249,1.0,-7955.009,0.01
2014-07-24T22:00:00.000Z,526119.149,1.0,253258.849,1.0,-23396.286,0.029
2014-07-25T22:00:00.000Z,481241.004,1.0,237518.553,1.0,-22797.966,0.03
2014-07-26T22:00:00.000Z,455325.512,1.0,228988.333,1.0,-18102.217,0.025
2014-07-27T22:00:00.000Z,513732.998,1.0,275066.765,1.0,-26124.439,0.032
2014-07-28T22:00:00.000Z,460380.495,1.0,308519.898,1.0,-8006.266,0.01
2014-07-29T22:00:00.000Z,500673.14,1.0,259441.064,1.0,-12839.951,0.016
2014-07-30T22:00:00.000Z,547719.851,1.0,212545.21,1.0,-21570.735,0.028
2014-07-31T22:00:00.000Z,499573.012,1.0,251767.405,1.0,-5394.104,0.007
2014-08-01T22:00:00.000Z,429525.988,1.0,242175.914,1.0,-3596.942,0.005
2014-08-02T22:00:00.000Z,450890.033,1.0,166054.817,1.0,-8285.225,0.013
2014-08-03T22:00:00.000Z,517999.199,1.0,204508.257,1.0,-9263.432,0.013
2014-08-04T22:00:00.000Z,528434.639,1.0,204144.433,1.0,-4797.752,0.006
2014-08-05T22:00:00.000Z,530781.799,1.0,215006.791,1.0,-6745.096,0.009
2014-08-06T22:00:00.000Z,533579.275,1.0,218948.682,1.0,-6014.387,0.008
2014-08-07T22:00:00.000Z,515549.357,1.0,250545.661,1.0,-20302.388,0.026
2014-08-08T22:00:00.000Z,478228.671,1.0,230004.887,1.0,-22523.489,0.03
2014-08-09T22:00:00.000Z,405045.763,1.0,241015.263,1.0,-13200.858,0.02
2014-08-10T22:00:00.000Z,503343.421,1.0,228110.662,1.0,-11088.916,0.015
2014-08-11T22:00:00.000Z,497575.331,1.0,238965.351,1.0,-822.954,0.001
