FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2014-10-27T23:00:00.000Z,541466.041,1.0,170690.038,1.0,-1554.427,0.002
2014-10-28T23:00:00.000Z,546697.039,1.0,171458.895,1.0,-5024.64,0.007
2014-10-29T23:00:00.000Z,535111.285,1.0,175595.346,1.0,-3757.363,0.005
2014-10-30T23:00:00.000Z,498592.487,1.0,209418.922,1.0,-1629.404,0.002
2014-10-31T23:00:00.000Z,467945.486,1.0,129231.912,1.0,5249.91,0.009
2014-11-01T23:00:00.000Z,429832.701,1.0,161319.554,1.0,-5224.588,0.008
2014-11-02T23:00:00.000Z,416733.857,1.0,295473.802,1.0,-3849.747,0.005
2014-11-03T23:00:00.000Z,406018.248,1.0,316654.751,1.0,-2854.311,0.004
2014-11-04T23:00:00.000Z,416718.045,1.0,311658.508,1.0,2930.443,0.004
2014-11-05T23:00:00.000Z,433279.201,1.0,290298.218,1.0,5310.85,0.007
2014-11-06T23:00:00.000Z,437628.651,1.0,300680.454,1.0,-3707.065,0.005
2014-11-07T23:00:00.000Z,397645.997,1.0,239338.974,1.0,17377.703,0.026
2014-11-08T23:00:00.000Z,413192.571,1.0,194993.387,1.0,8168.272,0.013
2014-11-09T23:00:00.000Z,454463.476,1.0,243268.226,1.0,22938.027,0.031
2014-11-10T23:00:00.000Z,416871.284,1.0,332573.198,1.0,24266.346,0.031
2014-11-11T23:00:00.000Z,418519.733,1.0,335451.612,1.0,10362.031,0.013
2014-11-12T23:00:00.000Z,405823.807,1.0,340015.451,1.0,19372.521,0.025
2014-11-13T23:00:00.000Z,420719.041,1.0,322278.677,1.0,15789.229,0.02
2014-11-14T23:00:00.000Z,316939.588,1.0,413766.8,1.0,-29438.184,0.037
2014-11-15T23:00:00.000Z,299395.539,1.0,390714.139,1.0,-40108.353,0.052
2014-11-16T23:00:00.000Z,442371.717,1.0,310433.178,1.0,-5134.386,0.007
2014-11-17T23:00:00.000Z,504367.88,1.0,233156.01,1.0,31015.1,0.04
2014-11-18T23:00:00.000Z,510298.764,1.0,232236.194,1.0,23409.125,0.03
2014-11-19T23:00:00.000Z,470786.718,1.0,294056.916,1.0,-1553.718,0.002
2014-11-20T23:00:00.000Z,492648.011,1.0,262349.53,1.0,-8452.846,0.011
