FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2017-09-26T22:00:00.000Z,570748.089,1.0,138584.115,1.0,35115.074,0.047
2017-09-27T22:00:00.000Z,569754.157,1.0,152140.365,1.0,22031.976,0.03
2017-09-28T22:00:00.000Z,572352.573,1.0,138291.167,1.0,32444.545,0.043
2017-09-29T22:00:00.000Z,491261.685,1.0,110028.197,1.0,64077.714,0.096
2017-09-30T22:00:00.000Z,449536.33,1.0,134674.865,1.0,30994.853,0.05
2017-10-01T22:00:00.000Z,531368.942,1.0,175845.029,1.0,26715.94,0.036
2017-10-02T22:00:00.000Z,567597.182,1.0,160678.375,1.0,9266.434,0.013
2017-10-03T22:00:00.000Z,599324.466,1.0,164137.199,1.0,-8085.822,0.01
2017-10-04T22:00:00.000Z,573457.508,1.0,176286.297,1.0,8687.496,0.011
2017-10-05T22:00:00.000Z,518039.364,1.0,260714.778,1.0,-23815.725,0.03
2017-10-06T22:00:00.000Z,459535.772,1.0,191204.551,1.0,14975.228,0.022
2017-10-07T22:00:00.000Z,457937.315,1.0,148781.574,1.0,7381.527,0.012
2017-10-08T22:00:00.000Z,596569.367,1.0,126289.265,1.0,-15311.908,0.021
2017-10-09T22:00:00.000Z,647368.397,1.0,101437.854,1.0,-16129.065,0.021
2017-10-10T22:00:00.000Z,608400.259,1.0,131658.39,1.0,-8254.954,0.011
2017-10-11T22:00:00.000Z,538022.915,1.0,118807.173,1.0,-25647.633,0.037
2017-10-12T22:00:00.000Z,548005.07,1.0,117500.332,1.0,13163.235,0.019
2017-10-13T22:00:00.000Z,479034.674,1.0,128649.284,1.0,37855.685,0.058
2017-10-14T22:00:00.000Z,394213.752,1.0,213582.391,1.0,18456.767,0.028
2017-10-15T22:00:00.000Z,497871.345,1.0,212615.339,1.0,24290.312,0.032
2017-10-16T22:00:00.000Z,532100.74,1.0,207057.256,1.0,743.763,0.001
2017-10-17T22:00:00.000Z,561012.205,1.0,173684.709,1.0,2398.621,0.003
2017-10-18T22:00:00.000Z,560764.18,1.0,187113.67,1.0,-22182.32,0.029
2017-10-19T22:00:00.000Z,484360.575,1.0,210950.894,1.0,31198.783,0.043
2017-10-20T22:00:00.000Z,419632.582,1.0,189150.733,1.0,49659.136,0.074
2017-10-21T22:00:00.000Z,416625.7,1.0,158065.779,1.0,27800.606,0.045
