FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2022-08-07T22:00:00.000Z,549399.614,1.0,298534.915,1.0,-110963.379,0.115
2022-08-08T22:00:00.000Z,555099.695,1.0,321734.19,1.0,-108182.646,0.107
2022-08-09T22:00:00.000Z,559207.35,1.0,291325.504,1.0,-89594.324,0.095
2022-08-10T22:00:00.000Z,575185.388,1.0,276278.443,1.0,-96797.9,0.102
2022-08-11T22:00:00.000Z,590708.272,1.0,247774.02,1.0,-86558.755,0.093
2022-08-12T22:00:00.000Z,534973.026,1.0,284670.754,1.0,-95932.467,0.102
2022-08-13T22:00:00.000Z,438980.415,1.0,310229.351,1.0,-76011.725,0.088
2022-08-14T22:00:00.000Z,436711.044,1.0,296672.292,1.0,-84272.711,0.1
2022-08-15T22:00:00.000Z,432331.157,1.0,345796.865,1.0,-77237.15,0.088
2022-08-16T22:00:00.000Z,401297.059,1.0,351380.854,1.0,-55623.346,0.067
2022-08-17T22:00:00.000Z,374467.681,1.0,374002.339,1.0,-76677.213,0.092
2022-08-18T22:00:00.000Z,414496.196,1.0,343456.538,1.0,-85144.319,0.1
2022-08-19T22:00:00.000Z,482017.34,1.0,271373.661,1.0,-108386.848,0.124
2022-08-20T22:00:00.000Z,417190.957,1.0,301016.475,1.0,-84742.596,0.102
2022-08-21T22:00:00.000Z,415364.462,1.0,371158.753,1.0,-71185.346,0.082
2022-08-22T22:00:00.000Z,524395.962,1.0,305518.965,1.0,-90822.131,0.098
2022-08-23T22:00:00.000Z,568647.127,1.0,267830.787,1.0,-91580.76,0.098
2022-08-24T22:00:00.000Z,526084.342,1.0,306000.418,1.0,-77592.957,0.084
2022-08-25T22:00:00.000Z,470006.398,1.0,361960.37,1.0,-94555.36,0.101
2022-08-26T22:00:00.000Z,507685.06,1.0,278880.011,1.0,-111902.216,0.122
2022-08-27T22:00:00.000Z,481744.267,1.0,268119.402,1.0,-99709.712,0.113
2022-08-28T22:00:00.000Z,550447.673,1.0,277837.629,1.0,-91695.246,0.099
2022-08-29T22:00:00.000Z,631106.426,1.0,220283.96,1.0,-89722.614,0.094
2022-08-30T22:00:00.000Z,596057.6,1.0,257326.513,1.0,-88791.522,0.092
2022-08-31T22:00:00.000Z,621565.17,1.0,203921.987,1.0,-87207.061,0.095
2022-09-01T22:00:00.000Z,600596.714,1.0,251710.547,1.0,-102442.531,0.105
