FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2022-11-17T23:00:00.000Z,373003.899,1.0,354314.87,1.0,-41957.816,0.054
2022-11-18T23:00:00.000Z,296340.83,1.0,448657.871,1.0,-109115.299,0.123
2022-11-19T23:00:00.000Z,313392.616,1.0,347413.316,1.0,-73008.484,0.096
2022-11-20T23:00:00.000Z,293609.308,1.0,490784.222,1.0,-69735.941,0.079
2022-11-21T23:00:00.000Z,305532.786,1.0,509601.78,1.0,-76779.338,0.084
2022-11-22T23:00:00.000Z,339639.132,1.0,465650.573,1.0,-72763.684,0.08
2022-11-23T23:00:00.000Z,436053.345,1.0,300280.533,1.0,-25876.378,0.033
2022-11-24T23:00:00.000Z,404272.399,1.0,357474.219,1.0,-60253.035,0.072
2022-11-25T23:00:00.000Z,371774.475,1.0,302864.923,1.0,-46103.379,0.063
2022-11-26T23:00:00.000Z,365496.681,1.0,270801.153,1.0,-43745.419,0.063
2022-11-27T23:00:00.000Z,334875.085,1.0,462362.075,1.0,-70466.261,0.078
2022-11-28T23:00:00.000Z,448833.683,1.0,360696.843,1.0,-89269.453,0.099
2022-11-29T23:00:00.000Z,567544.373,1.0,208759.442,1.0,-44466.163,0.054
2022-11-30T23:00:00.000Z,470722.062,1.0,300776.678,1.0,-29021.493,0.036
2022-12-01T23:00:00.000Z,567867.656,1.0,235925.874,1.0,-62177.597,0.071
2022-12-02T23:00:00.000Z,531483.609,1.0,217219.089,1.0,-82835.995,0.099
2022-12-03T23:00:00.000Z,485280.866,1.0,198145.93,1.0,-61109.445,0.081
2022-12-04T23:00:00.000Z,518426.929,1.0,244532.828,1.0,-47398.06,0.058
2022-12-05T23:00:00.000Z,591432.9,1.0,153723.811,1.0,-86625.78,0.102
2022-12-06T23:00:00.000Z,592551.335,1.0,162710.24,1.0,-50747.511,0.062
2022-12-07T23:00:00.000Z,418319.45,1.0,278992.228,1.0,-47060.78,0.062
2022-12-08T23:00:00.000Z,463952.14,1.0,280553.302,1.0,-56757.848,0.069
2022-12-09T23:00:00.000Z,394289.455,1.0,353496.415,1.0,-89900.438,0.103
2022-12-10T23:00:00.000Z,429713.116,1.0,232367.844,1.0,-29169.25,0.041
2022-12-11T23:00:00.000Z,355214.207,1.0,437969.043,1.0,-30030.665,0.035
