FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2020-11-11T23:00:00.000Z,411442.825,1.0,243634.896,1.0,64531.628,0.089
2020-11-12T23:00:00.000Z,409919.267,1.0,218164.669,1.0,86460.469,0.121
2020-11-13T23:00:00.000Z,343048.542,1.0,235515.363,1.0,70515.41,0.107
2020-11-14T23:00:00.000Z,304559.043,1.0,317041.459,1.0,24266.527,0.034
2020-11-15T23:00:00.000Z,413930.994,1.0,239359.334,1.0,45224.996,0.064
2020-11-16T23:00:00.000Z,418840.349,1.0,205111.174,1.0,91042.706,0.127
2020-11-17T23:00:00.000Z,416615.998,1.0,225390.125,1.0,81915.355,0.112
2020-11-18T23:00:00.000Z,386573.11,1.0,321614.238,1.0,14004.542,0.019
2020-11-19T23:00:00.000Z,364191.886,1.0,389902.077,1.0,-27354.29,0.035
2020-11-20T23:00:00.000Z,367022.522,1.0,242313.685,1.0,57584.223,0.084
2020-11-21T23:00:00.000Z,401269.76,1.0,175617.322,1.0,34224.849,0.056
2020-11-22T23:00:00.000Z,484040.352,1.0,203787.741,1.0,42526.733,0.058
2020-11-23T23:00:00.000Z,478139.111,1.0,247039.251,1.0,34798.023,0.046
2020-11-24T23:00:00.000Z,462788.764,1.0,249111.838,1.0,58217.828,0.075
2020-11-25T23:00:00.000Z,429218.597,1.0,347006.208,1.0,-1373.139,0.002
2020-11-26T23:00:00.000Z,479534.491,1.0,286728.827,1.0,-9554.495,0.012
2020-11-27T23:00:00.000Z,436370.353,1.0,194420.287,1.0,40361.72,0.06
2020-11-28T23:00:00.000Z,425578.592,1.0,175321.632,1.0,34093.02,0.053
2020-11-29T23:00:00.000Z,464343.974,1.0,235685.491,1.0,43499.76,0.058
2020-11-30T23:00:00.000Z,437864.344,1.0,313060.227,1.0,8132.718,0.011
2020-12-01T23:00:00.000Z,414817.438,1.0,397867.66,1.0,-39142.925,0.046
2020-12-02T23:00:00.000Z,423583.791,1.0,375351.193,1.0,-12224.402,0.015
2020-12-03T23:00:00.000Z,418990.956,1.0,427755.17,1.0,-41170.457,0.046
2020-12-04T23:00:00.000Z,374650.513,1.0,407240.787,1.0,-53731.938,0.064
2020-12-05T23:00:00.000Z,366737.082,1.0,418722.877,1.0,-90733.121,0.101
