FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2017-03-07T23:00:00.000Z,445430.764,1.0,241034.414,1.0,54164.112,0.073
2017-03-08T23:00:00.000Z,443882.571,1.0,234823.601,1.0,57696.306,0.078
2017-03-09T23:00:00.000Z,430192.61,1.0,223342.843,1.0,73422.873,0.1
2017-03-10T23:00:00.000Z,375801.212,1.0,233707.542,1.0,53709.919,0.079
2017-03-11T23:00:00.000Z,342428.925,1.0,335541.676,1.0,-17983.056,0.024
2017-03-12T23:00:00.000Z,369506.103,1.0,409664.026,1.0,-22475.553,0.027
2017-03-13T23:00:00.000Z,373541.397,1.0,377239.384,1.0,11123.671,0.014
2017-03-14T23:00:00.000Z,372097.476,1.0,307016.386,1.0,68979.233,0.091
2017-03-15T23:00:00.000Z,384825.016,1.0,289547.731,1.0,66851.925,0.089
2017-03-16T23:00:00.000Z,397232.624,1.0,255428.768,1.0,75620.801,0.103
2017-03-17T23:00:00.000Z,385974.059,1.0,229751.441,1.0,39246.093,0.059
2017-03-18T23:00:00.000Z,376527.953,1.0,192968.226,1.0,42330.536,0.068
2017-03-19T23:00:00.000Z,404028.559,1.0,219152.132,1.0,74770.091,0.107
2017-03-20T23:00:00.000Z,387911.93,1.0,295562.088,1.0,59605.423,0.079
2017-03-21T23:00:00.000Z,374756.848,1.0,337801.566,1.0,51225.283,0.066
2017-03-22T23:00:00.000Z,417200.705,1.0,269824.159,1.0,79820.151,0.104
2017-03-23T23:00:00.000Z,468972.04,1.0,221521.554,1.0,87947.086,0.113
2017-03-24T23:00:00.000Z,376613.034,1.0,259343.023,1.0,78347.408,0.108
2017-03-25T23:00:00.000Z,339253.618,1.0,272624.533,1.0,33876.083,0.05
2017-03-26T22:00:00.000Z,430047.354,1.0,288181.513,1.0,44105.7,0.057
2017-03-27T22:00:00.000Z,455265.324,1.0,222718.145,1.0,73501.952,0.098
2017-03-28T22:00:00.000Z,437953.17,1.0,233945.221,1.0,70742.541,0.095
2017-03-29T22:00:00.000Z,403751.606,1.0,289318.143,1.0,44080.996,0.059
2017-03-30T22:00:00.000Z,381588.767,1.0,312573.607,1.0,45623.596,0.061
2017-03-31T22:00:00.000Z,348496.835,1.0,363278.859,1.0,-21456.746,0.028
2017-04-01T22:00:00.000Z,354795.905,1.0,274205.623,1.0,-2003.936,0.003
