FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2014-01-21T23:00:00.000Z,481565.08,1.0,358020.985,1.0,-5556.076,0.006
2014-01-22T23:00:00.000Z,442069.129,1.0,397436.098,1.0,-13520.363,0.016
2014-01-23T23:00:00.000Z,406115.661,1.0,447017.679,1.0,-21793.764,0.024
2014-01-24T23:00:00.000Z,318549.832,1.0,447798.745,1.0,-19960.971,0.024
2014-01-25T23:00:00.000Z,311940.843,1.0,408845.501,1.0,-28405.474,0.036
2014-01-26T23:00:00.000Z,352038.625,1.0,495584.979,1.0,-37937.08,0.041
2014-01-27T23:00:00.000Z,350855.878,1.0,506698.475,1.0,-23738.404,0.026
2014-01-28T23:00:00.000Z,428584.02,1.0,399709.791,1.0,-5139.482,0.006
2014-01-29T23:00:00.000Z,377133.758,1.0,457417.096,1.0,-11048.578,0.013
2014-01-30T23:00:00.000Z,415473.664,1.0,403410.695,1.0,-2792.089,0.003
2014-01-31T23:00:00.000Z,298384.208,1.0,475653.562,1.0,-9247.394,0.011
2014-02-01T23:00:00.000Z,335869.502,1.0,386110.584,1.0,-23013.757,0.03
2014-02-02T23:00:00.000Z,394047.773,1.0,439650.045,1.0,-5480.149,0.006
2014-02-03T23:00:00.000Z,388170.073,1.0,468624.665,1.0,-11765.711,0.013
2014-02-04T23:00:00.000Z,363865.335,1.0,507642.454,1.0,-17504.193,0.019
2014-02-05T23:00:00.000Z,362469.998,1.0,468758.713,1.0,-3921.963,0.005
2014-02-06T23:00:00.000Z,344457.985,1.0,498741.813,1.0,-10983.84,0.012
2014-02-07T23:00:00.000Z,306071.293,1.0,465153.587,1.0,-20771.973,0.025
2014-02-08T23:00:00.000Z,312814.534,1.0,406217.47,1.0,-25650.465,0.034
2014-02-09T23:00:00.000Z,347164.748,1.0,511928.682,1.0,-40873.118,0.045
2014-02-10T23:00:00.000Z,405198.928,1.0,482946.908,1.0,-33708.934,0.036
2014-02-11T23:00:00.000Z,380064.366,1.0,492312.036,1.0,-32871.554,0.036
2014-02-12T23:00:00.000Z,338218.635,1.0,513731.456,1.0,-26736.657,0.029
2014-02-13T23:00:00.000Z,336007.324,1.0,466077.041,1.0,-16107.58,0.019
2014-02-14T23:00:00.000Z,342405.736,1.0,385785.823,1.0,-14994.254,0.02
