FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2018-11-06T23:00:00.000Z,497482.563,1.0,288131.389,1.0,3709.44,0.005
2018-11-07T23:00:00.000Z,518969.535,1.0,248309.41,1.0,10821.269,0.014
2018-11-08T23:00:00.000Z,415060.899,1.0,370574.991,1.0,-16021.386,0.02
2018-11-09T23:00:00.000Z,307515.133,1.0,374235.37,1.0,22883.705,0.032
2018-11-10T23:00:00.000Z,343543.454,1.0,272502.556,1.0,43519.641,0.063
2018-11-11T23:00:00.000Z,551087.064,1.0,186586.725,1.0,9384.747,0.013
2018-11-12T23:00:00.000Z,555197.418,1.0,176691.779,1.0,22551.69,0.03
2018-11-13T23:00:00.000Z,531719.396,1.0,219509.133,1.0,4544.06,0.006
2018-11-14T23:00:00.000Z,554889.424,1.0,192991.378,1.0,6577.631,0.009
2018-11-15T23:00:00.000Z,551613.638,1.0,201936.568,1.0,-6683.176,0.009
2018-11-16T23:00:00.000Z,441737.472,1.0,201896.974,1.0,26668.746,0.04
2018-11-17T23:00:00.000Z,391776.368,1.0,247533.158,1.0,10637.341,0.016
2018-11-18T23:00:00.000Z,586674.346,1.0,177932.622,1.0,-11564.771,0.015
2018-11-19T23:00:00.000Z,546157.576,1.0,232424.026,1.0,-614.335,0.001
2018-11-20T23:00:00.000Z,543810.962,1.0,259391.123,1.0,-20376.86,0.025
2018-11-21T23:00:00.000Z,571762.736,1.0,244177.495,1.0,-28413.608,0.034
2018-11-22T23:00:00.000Z,554793.732,1.0,249385.686,1.0,-21176.604,0.026
2018-11-23T23:00:00.000Z,451937.53,1.0,255962.937,1.0,-539.276,0.001
2018-11-24T23:00:00.000Z,416743.108,1.0,282277.937,1.0,-26799.665,0.036
2018-11-25T23:00:00.000Z,451193.705,1.0,366624.613,1.0,-20631.827,0.024
2018-11-26T23:00:00.000Z,538202.407,1.0,290681.467,1.0,-30268.894,0.035
2018-11-27T23:00:00.000Z,529077.33,1.0,256698.496,1.0,16891.316,0.021
2018-11-28T23:00:00.000Z,539400.511,1.0,245113.525,1.0,20465.737,0.025
2018-11-29T23:00:00.000Z,525404.543,1.0,284281.021,1.0,-18747.514,0.023
2018-11-30T23:00:00.000Z,403530.7,1.0,293986.61,1.0,16559.184,0.023
2018-12-01T23:00:00.000Z,363169.608,1.0,301520.338,1.0,11753.908,0.017
