FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2016-04-12T22:00:00.000Z,362655.487,1.0,416856.926,1.0,-23648.717,0.029
2016-04-13T22:00:00.000Z,346729.076,1.0,406608.171,1.0,-6707.85,0.009
2016-04-14T22:00:00.000Z,356252.066,1.0,359743.605,1.0,30728.414,0.04
2016-04-15T22:00:00.000Z,321125.092,1.0,404235.905,1.0,-20817.209,0.026
2016-04-16T22:00:00.000Z,334925.367,1.0,306403.919,1.0,-13666.392,0.02
2016-04-17T22:00:00.000Z,368837.438,1.0,363391.838,1.0,-13179.43,0.017
2016-04-18T22:00:00.000Z,354855.793,1.0,411175.096,1.0,-18314.885,0.023
2016-04-19T22:00:00.000Z,376338.954,1.0,318133.395,1.0,54010.535,0.071
2016-04-20T22:00:00.000Z,372205.478,1.0,324868.631,1.0,45898.621,0.06
2016-04-21T22:00:00.000Z,402478.116,1.0,258642.398,1.0,67310.758,0.091
2016-04-22T22:00:00.000Z,328785.588,1.0,314280.174,1.0,14869.013,0.022
2016-04-23T22:00:00.000Z,315079.457,1.0,399578.534,1.0,-85234.692,0.101
2016-04-24T22:00:00.000Z,355022.337,1.0,356627.724,1.0,148.937,0.0
2016-04-25T22:00:00.000Z,371060.233,1.0,329814.45,1.0,22376.363,0.03
2016-04-26T22:00:00.000Z,392535.859,1.0,327092.255,1.0,5998.946,0.008
2016-04-27T22:00:00.000Z,390956.216,1.0,358870.296,1.0,-20706.329,0.026
2016-04-28T22:00:00.000Z,358484.871,1.0,309545.519,1.0,58340.719,0.079
2016-04-29T22:00:00.000Z,280535.224,1.0,388429.149,1.0,-13218.449,0.019
2016-04-30T22:00:00.000Z,269230.932,1.0,417009.433,1.0,-67687.927,0.084
2016-05-01T22:00:00.000Z,300327.322,1.0,375372.974,1.0,-19355.107,0.027
2016-05-02T22:00:00.000Z,314514.805,1.0,390759.14,1.0,6522.817,0.009
2016-05-03T22:00:00.000Z,335595.721,1.0,312414.846,1.0,63438.198,0.089
2016-05-04T22:00:00.000Z,348659.058,1.0,300455.0,1.0,66510.748,0.092
2016-05-05T22:00:00.000Z,327490.495,1.0,324200.122,1.0,68446.42,0.094
2016-05-06T22:00:00.000Z,285045.495,1.0,329048.322,1.0,46521.411,0.068
