FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2013-01-05T23:00:00.000Z,464198.566,1.0,176400.964,1.0,1772.24,0.003
2013-01-06T23:00:00.000Z,573051.865,1.0,169463.329,1.0,-19686.915,0.026
2013-01-07T23:00:00.000Z,624587.984,1.0,190012.144,1.0,2359.462,0.003
2013-01-08T23:00:00.000Z,583339.243,1.0,251696.009,1.0,928.892,0.001
2013-01-09T23:00:00.000Z,564166.616,1.0,277468.412,1.0,-11993.648,0.014
2013-01-10T23:00:00.000Z,594314.962,1.0,221504.084,1.0,-689.481,0.001
2013-01-11T23:00:00.000Z,455726.053,1.0,289524.173,1.0,-6271.287,0.008
2013-01-12T23:00:00.000Z,394887.148,1.0,352084.634,1.0,-20476.131,0.025
2013-01-13T23:00:00.000Z,508593.865,1.0,336144.734,1.0,-18231.203,0.021
2013-01-14T23:00:00.000Z,499027.225,1.0,378286.048,1.0,-30893.779,0.034
2013-01-15T23:00:00.000Z,457447.535,1.0,443322.118,1.0,-39865.285,0.041
2013-01-16T23:00:00.000Z,462148.891,1.0,418395.179,1.0,-41696.422,0.044
2013-01-17T23:00:00.000Z,428257.04,1.0,432984.233,1.0,-25528.741,0.028
2013-01-18T23:00:00.000Z,376977.183,1.0,404694.854,1.0,-20450.188,0.024
2013-01-19T23:00:00.000Z,343818.699,1.0,424420.503,1.0,-34555.786,0.04
2013-01-20T23:00:00.000Z,431940.305,1.0,430458.615,1.0,-23245.389,0.025
2013-01-21T23:00:00.000Z,470008.3,1.0,417742.517,1.0,-21686.803,0.023
2013-01-22T23:00:00.000Z,413548.092,1.0,487940.454,1.0,-23125.691,0.024
2013-01-23T23:00:00.000Z,427326.343,1.0,446099.513,1.0,-11555.201,0.013
2013-01-24T23:00:00.000Z,498024.22,1.0,337997.465,1.0,-4441.697,0.005
2013-01-25T23:00:00.000Z,362973.681,1.0,418446.6,1.0,-24655.703,0.029
2013-01-26T23:00:00.000Z,342779.276,1.0,389775.081,1.0,-2544.822,0.003
2013-01-27T23:00:00.000Z,439788.536,1.0,401872.473,1.0,-24603.28,0.027
2013-01-28T23:00:00.000Z,488069.006,1.0,319020.648,1.0,8768.62,0.011
2013-01-29T23:00:00.000Z,474505.027,1.0,337791.907,1.0,4070.099,0.005
2013-01-30T23:00:00.000Z,494354.254,1.0,308231.161,1.0,-4486.724,0.005
