FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2019-10-02T22:00:00.000Z,501584.461,1.0,205920.451,1.0,16029.06,0.022
2019-10-03T22:00:00.000Z,518129.25,1.0,154343.429,1.0,47111.195,0.065
2019-10-04T22:00:00.000Z,480661.246,1.0,138558.598,1.0,21666.842,0.034
2019-10-05T22:00:00.000Z,409643.048,1.0,174012.152,1.0,13616.829,0.023
2019-10-06T22:00:00.000Z,497835.962,1.0,204484.064,1.0,6222.231,0.009
2019-10-07T22:00:00.000Z,504793.48,1.0,164597.591,1.0,60606.142,0.083
2019-10-08T22:00:00.000Z,505236.634,1.0,166580.9,1.0,48069.889,0.067
2019-10-09T22:00:00.000Z,516615.289,1.0,176062.422,1.0,34626.409,0.048
2019-10-10T22:00:00.000Z,511491.825,1.0,185829.032,1.0,22461.85,0.031
2019-10-11T22:00:00.000Z,382056.428,1.0,259630.974,1.0,6179.663,0.009
2019-10-12T22:00:00.000Z,356076.729,1.0,263461.698,1.0,5991.662,0.009
2019-10-13T22:00:00.000Z,427013.974,1.0,317440.811,1.0,-21946.605,0.028
2019-10-14T22:00:00.000Z,486389.055,1.0,285219.121,1.0,-52853.879,0.063
2019-10-15T22:00:00.000Z,476551.645,1.0,236168.641,1.0,6477.098,0.009
2019-10-16T22:00:00.000Z,497222.552,1.0,217850.77,1.0,-959.503,0.001
2019-10-17T22:00:00.000Z,481758.106,1.0,198951.76,1.0,23604.119,0.033
2019-10-18T22:00:00.000Z,417988.36,1.0,209410.829,1.0,16149.215,0.025
2019-10-19T22:00:00.000Z,405585.188,1.0,201994.359,1.0,718.342,0.001
2019-10-20T22:00:00.000Z,528787.469,1.0,138162.77,1.0,31614.894,0.045
2019-10-21T22:00:00.000Z,507429.49,1.0,224934.792,1.0,-1433.28,0.002
2019-10-22T22:00:00.000Z,476978.458,1.0,221590.34,1.0,41512.464,0.055
2019-10-23T22:00:00.000Z,456579.553,1.0,273521.168,1.0,8093.386,0.011
2019-10-24T22:00:00.000Z,473339.994,1.0,219108.811,1.0,33427.125,0.046
2019-10-25T22:00:00.000Z,433022.748,1.0,197164.866,1.0,16842.801,0.026
2019-10-26T22:00:00.000Z,467184.76,1.0,145363.64,1.0,10749.4,0.017
