FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2012-02-10T23:00:00.000Z,580265.661,1.0,308321.558,1.0,-56236.319,0.058
2012-02-11T23:00:00.000Z,519938.66,1.0,338047.257,1.0,-57874.765,0.061
2012-02-12T23:00:00.000Z,676917.639,1.0,303071.407,1.0,-56958.164,0.054
2012-02-13T23:00:00.000Z,672384.065,1.0,324822.818,1.0,-68453.083,0.063
2012-02-14T23:00:00.000Z,681007.491,1.0,289919.268,1.0,-64783.769,0.062
2012-02-15T23:00:00.000Z,665981.581,1.0,302893.0,1.0,-68005.925,0.064
2012-02-16T23:00:00.000Z,701333.009,1.0,223540.21,1.0,-47594.223,0.048
2012-02-17T23:00:00.000Z,642882.232,1.0,150080.681,1.0,-21192.721,0.026
2012-02-18T23:00:00.000Z,555944.144,1.0,213965.815,1.0,-39737.529,0.048
2012-02-19T23:00:00.000Z,663242.842,1.0,241214.213,1.0,-54163.503,0.056
2012-02-20T23:00:00.000Z,741697.734,1.0,142445.672,1.0,-37133.027,0.04
2012-02-21T23:00:00.000Z,737881.556,1.0,155172.102,1.0,-40050.586,0.043
2012-02-22T23:00:00.000Z,708315.875,1.0,176310.165,1.0,-40936.993,0.044
2012-02-23T23:00:00.000Z,707256.713,1.0,150704.593,1.0,-36113.257,0.04
2012-02-24T23:00:00.000Z,609113.393,1.0,137848.705,1.0,-14817.324,0.019
2012-02-25T23:00:00.000Z,494624.114,1.0,242858.811,1.0,-37449.874,0.046
2012-02-26T23:00:00.000Z,637331.643,1.0,199989.888,1.0,-43048.27,0.048
2012-02-27T23:00:00.000Z,690687.132,1.0,136717.634,1.0,-41249.303,0.047
2012-02-28T23:00:00.000Z,701003.851,1.0,114676.77,1.0,-33319.764,0.039
2012-02-29T23:00:00.000Z,695661.894,1.0,113062.458,1.0,-27075.921,0.032
2012-03-01T23:00:00.000Z,674219.286,1.0,145175.257,1.0,-26682.933,0.031
2012-03-02T23:00:00.000Z,526496.497,1.0,207494.681,1.0,-20496.966,0.027
2012-03-03T23:00:00.000Z,437596.872,1.0,282940.356,1.0,-35827.059,0.045
2012-03-04T23:00:00.000Z,570755.215,1.0,257093.839,1.0,-45642.341,0.051
2012-03-05T23:00:00.000Z,616864.398,1.0,231084.483,1.0,-48520.899,0.054
2012-03-06T23:00:00.000Z,669839.101,1.0,174239.113,1.0,-39698.89,0.045
