FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2015-01-11T23:00:00.000Z,553331.585,1.0,258094.081,1.0,-4049.878,0.005
2015-01-12T23:00:00.000Z,563949.513,1.0,263254.855,1.0,-6105.994,0.007
2015-01-13T23:00:00.000Z,574860.32,1.0,263530.118,1.0,-20695.084,0.024
2015-01-14T23:00:00.000Z,494157.439,1.0,319068.552,1.0,10031.08,0.012
2015-01-15T23:00:00.000Z,497299.54,1.0,336804.015,1.0,-4057.36,0.005
2015-01-16T23:00:00.000Z,497165.443,1.0,268712.585,1.0,-11702.774,0.015
2015-01-17T23:00:00.000Z,493110.814,1.0,226190.84,1.0,10074.226,0.013
2015-01-18T23:00:00.000Z,558505.526,1.0,283049.94,1.0,7188.33,0.008
2015-01-19T23:00:00.000Z,600833.75,1.0,243128.213,1.0,17051.781,0.02
2015-01-20T23:00:00.000Z,550473.425,1.0,310175.112,1.0,11874.16,0.013
2015-01-21T23:00:00.000Z,550781.698,1.0,340976.186,1.0,-20722.521,0.022
2015-01-22T23:00:00.000Z,547172.994,1.0,325483.652,1.0,-16373.822,0.018
2015-01-23T23:00:00.000Z,480796.704,1.0,314163.768,1.0,-22326.16,0.027
2015-01-24T23:00:00.000Z,418869.686,1.0,343346.575,1.0,-39635.303,0.048
2015-01-25T23:00:00.000Z,544066.115,1.0,293478.466,1.0,-2705.621,0.003
2015-01-26T23:00:00.000Z,541536.856,1.0,312356.06,1.0,-15010.704,0.017
2015-01-27T23:00:00.000Z,537392.551,1.0,303593.185,1.0,-5655.026,0.007
2015-01-28T23:00:00.000Z,445203.445,1.0,418454.156,1.0,-29426.735,0.032
2015-01-29T23:00:00.000Z,366176.196,1.0,471343.685,1.0,-11521.304,0.013
2015-01-30T23:00:00.000Z,318295.711,1.0,466637.866,1.0,-39602.709,0.047
2015-01-31T23:00:00.000Z,336121.477,1.0,423816.731,1.0,-39797.533,0.048
2015-02-01T23:00:00.000Z,448247.536,1.0,374624.353,1.0,14984.105,0.018
2015-02-02T23:00:00.000Z,454337.005,1.0,414584.054,1.0,-3880.381,0.004
2015-02-03T23:00:00.000Z,443215.45,1.0,460830.692,1.0,-23084.47,0.024
2015-02-04T23:00:00.000Z,468819.407,1.0,442409.726,1.0,-32162.585,0.033
