FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2023-11-07T23:00:00.000Z,300849.7,1.0,396682.673,1.0,28850.927,0.039
2023-11-08T23:00:00.000Z,282502.268,1.0,474913.702,1.0,-28866.751,0.035
2023-11-09T23:00:00.000Z,268733.0,1.0,528403.3,1.0,-69137.556,0.077
2023-11-10T23:00:00.000Z,223237.15,1.0,509146.262,1.0,-69602.301,0.083
2023-11-11T23:00:00.000Z,233714.313,1.0,444136.933,1.0,-66114.583,0.084
2023-11-12T23:00:00.000Z,287271.831,1.0,443698.324,1.0,-34674.955,0.044
2023-11-13T23:00:00.000Z,309390.869,1.0,419402.492,1.0,-20883.561,0.027
2023-11-14T23:00:00.000Z,362538.461,1.0,329298.25,1.0,6921.18,0.01
2023-11-15T23:00:00.000Z,340489.811,1.0,380603.308,1.0,-21057.048,0.028
2023-11-16T23:00:00.000Z,357945.776,1.0,350876.834,1.0,-20304.001,0.027
2023-11-17T23:00:00.000Z,291202.308,1.0,343091.893,1.0,-6707.24,0.01
2023-11-18T23:00:00.000Z,304618.132,1.0,253675.997,1.0,33234.464,0.053
2023-11-19T23:00:00.000Z,342510.78,1.0,359829.058,1.0,-19455.388,0.027
2023-11-20T23:00:00.000Z,289435.262,1.0,508607.921,1.0,-76521.566,0.085
2023-11-21T23:00:00.000Z,286912.048,1.0,535381.128,1.0,-85578.87,0.091
2023-11-22T23:00:00.000Z,307763.569,1.0,499117.52,1.0,-65947.259,0.073
2023-11-23T23:00:00.000Z,312034.044,1.0,475253.687,1.0,-55904.325,0.065
2023-11-24T23:00:00.000Z,313224.204,1.0,375350.377,1.0,-43926.95,0.059
2023-11-25T23:00:00.000Z,366303.413,1.0,268700.173,1.0,-22243.699,0.033
2023-11-26T23:00:00.000Z,364502.049,1.0,413286.943,1.0,-50070.71,0.06
2023-11-27T23:00:00.000Z,391515.136,1.0,399451.744,1.0,-46515.378,0.055
2023-11-28T23:00:00.000Z,329145.258,1.0,449642.41,1.0,-38325.333,0.046
2023-11-29T23:00:00.000Z,343605.39,1.0,462425.88,1.0,-67026.045,0.075
2023-11-30T23:00:00.000Z,329679.01,1.0,468441.508,1.0,-59634.517,0.068
2023-12-01T23:00:00.000Z,315151.169,1.0,427986.001,1.0,-83357.655,0.099
