FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2022-02-11T23:00:00.000Z,509585.953,1.0,168468.588,1.0,7059.314,0.01
2022-02-12T23:00:00.000Z,355267.809,1.0,339727.959,1.0,-18264.904,0.024
2022-02-13T23:00:00.000Z,396833.647,1.0,430777.877,1.0,-57833.399,0.063
2022-02-14T23:00:00.000Z,427044.25,1.0,384542.849,1.0,-38568.914,0.045
2022-02-15T23:00:00.000Z,388203.478,1.0,432953.382,1.0,-22529.709,0.025
2022-02-16T23:00:00.000Z,462937.561,1.0,324900.76,1.0,-26824.868,0.032
2022-02-17T23:00:00.000Z,417020.55,1.0,294962.613,1.0,24443.121,0.033
2022-02-18T23:00:00.000Z,352725.205,1.0,333884.201,1.0,28279.202,0.038
2022-02-19T23:00:00.000Z,375396.636,1.0,285934.315,1.0,-10384.969,0.015
2022-02-20T23:00:00.000Z,416635.633,1.0,350499.125,1.0,-24745.625,0.031
2022-02-21T23:00:00.000Z,432616.341,1.0,340141.97,1.0,-21019.314,0.026
2022-02-22T23:00:00.000Z,489001.264,1.0,244074.219,1.0,6476.832,0.009
2022-02-23T23:00:00.000Z,478155.316,1.0,250191.898,1.0,8946.712,0.012
2022-02-24T23:00:00.000Z,386449.332,1.0,400292.711,1.0,-30377.052,0.037
2022-02-25T23:00:00.000Z,430596.666,1.0,275543.353,1.0,-21518.276,0.029
2022-02-26T23:00:00.000Z,437626.571,1.0,188595.236,1.0,384.098,0.001
2022-02-27T23:00:00.000Z,486429.515,1.0,212316.036,1.0,9860.326,0.014
2022-02-28T23:00:00.000Z,481032.323,1.0,284648.775,1.0,-36335.062,0.045
2022-03-01T23:00:00.000Z,466200.873,1.0,344028.22,1.0,-68377.632,0.077
2022-03-02T23:00:00.000Z,423225.63,1.0,297817.143,1.0,22610.783,0.03
2022-03-03T23:00:00.000Z,387578.856,1.0,416311.889,1.0,-47017.893,0.054
2022-03-04T23:00:00.000Z,377146.392,1.0,302858.252,1.0,-14557.459,0.021
2022-03-05T23:00:00.000Z,374501.057,1.0,275174.318,1.0,-13646.355,0.02
2022-03-06T23:00:00.000Z,475976.698,1.0,245802.859,1.0,12138.748,0.017
2022-03-07T23:00:00.000Z,459627.741,1.0,291083.814,1.0,2215.309,0.003
