FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2018-10-12T22:00:00.000Z,412397.302,1.0,239233.534,1.0,-5320.357,0.008
2018-10-13T22:00:00.000Z,385165.227,1.0,268415.13,1.0,-4896.775,0.007
2018-10-14T22:00:00.000Z,514249.292,1.0,226453.112,1.0,-26571.477,0.034
2018-10-15T22:00:00.000Z,607026.693,1.0,135790.205,1.0,-26368.66,0.034
2018-10-16T22:00:00.000Z,589990.033,1.0,143467.798,1.0,-9644.974,0.013
2018-10-17T22:00:00.000Z,511350.391,1.0,211763.706,1.0,6280.406,0.009
2018-10-18T22:00:00.000Z,468282.248,1.0,258640.088,1.0,-1807.533,0.002
2018-10-19T22:00:00.000Z,406730.688,1.0,252528.439,1.0,-6336.281,0.009
2018-10-20T22:00:00.000Z,426481.202,1.0,172133.267,1.0,7620.077,0.012
2018-10-21T22:00:00.000Z,461935.736,1.0,274222.539,1.0,-28068.436,0.036
2018-10-22T22:00:00.000Z,498310.644,1.0,246741.372,1.0,-11169.293,0.014
2018-10-23T22:00:00.000Z,543144.571,1.0,201647.075,1.0,-25917.306,0.034
2018-10-24T22:00:00.000Z,577515.022,1.0,153985.647,1.0,-13761.723,0.018
2018-10-25T22:00:00.000Z,581193.215,1.0,143310.758,1.0,-5098.949,0.007
2018-10-26T22:00:00.000Z,393890.627,1.0,275956.578,1.0,-15375.263,0.022
2018-10-27T22:00:00.000Z,385326.949,1.0,291403.42,1.0,1170.229,0.002
2018-10-28T23:00:00.000Z,422792.605,1.0,355053.217,1.0,-17450.019,0.022
2018-10-29T23:00:00.000Z,512065.476,1.0,264380.385,1.0,1149.0,0.001
2018-10-30T23:00:00.000Z,571650.34,1.0,198834.457,1.0,2997.778,0.004
2018-10-31T23:00:00.000Z,426969.12,1.0,186991.628,1.0,44872.883,0.068
2018-11-01T23:00:00.000Z,482321.678,1.0,240683.621,1.0,-13864.448,0.019
2018-11-02T23:00:00.000Z,496502.945,1.0,166350.742,1.0,4266.637,0.006
2018-11-03T23:00:00.000Z,425675.523,1.0,182818.39,1.0,26321.364,0.041
2018-11-04T23:00:00.000Z,487185.835,1.0,282799.435,1.0,896.684,0.001
2018-11-05T23:00:00.000Z,456590.948,1.0,353766.933,1.0,-14631.123,0.017
