FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2017-04-02T22:00:00.000Z,426542.173,1.0,241031.823,1.0,51945.82,0.072
2017-04-03T22:00:00.000Z,398654.669,1.0,295320.943,1.0,41615.174,0.056
2017-04-04T22:00:00.000Z,370988.715,1.0,340750.717,1.0,29920.371,0.04
2017-04-05T22:00:00.000Z,373765.594,1.0,347607.252,1.0,22075.777,0.029
2017-04-06T22:00:00.000Z,407841.481,1.0,253123.939,1.0,61559.074,0.085
2017-04-07T22:00:00.000Z,383408.762,1.0,225015.113,1.0,50116.178,0.075
2017-04-08T22:00:00.000Z,365321.585,1.0,228514.241,1.0,24142.888,0.038
2017-04-09T22:00:00.000Z,403703.519,1.0,229079.641,1.0,68936.492,0.097
2017-04-10T22:00:00.000Z,414229.196,1.0,253529.887,1.0,39447.513,0.056
2017-04-11T22:00:00.000Z,429685.719,1.0,208061.339,1.0,58783.809,0.084
2017-04-12T22:00:00.000Z,402324.364,1.0,182563.627,1.0,27273.753,0.044
2017-04-13T22:00:00.000Z,376263.787,1.0,180044.845,1.0,21155.613,0.036
2017-04-14T22:00:00.000Z,364501.286,1.0,228012.454,1.0,11321.631,0.018
2017-04-15T22:00:00.000Z,363295.127,1.0,211999.663,1.0,5347.509,0.009
2017-04-16T22:00:00.000Z,400128.895,1.0,183980.284,1.0,32067.462,0.052
2017-04-17T22:00:00.000Z,377349.962,1.0,294429.473,1.0,28298.608,0.04
2017-04-18T22:00:00.000Z,346097.309,1.0,375578.456,1.0,15325.76,0.02
2017-04-19T22:00:00.000Z,357363.355,1.0,332682.754,1.0,40437.418,0.054
2017-04-20T22:00:00.000Z,373366.87,1.0,292119.771,1.0,54329.178,0.075
2017-04-21T22:00:00.000Z,379134.708,1.0,209825.265,1.0,64397.722,0.098
2017-04-22T22:00:00.000Z,400634.2,1.0,163107.996,1.0,45775.452,0.073
2017-04-23T22:00:00.000Z,442988.923,1.0,177771.391,1.0,59448.963,0.087
2017-04-24T22:00:00.000Z,428310.678,1.0,226150.931,1.0,64631.639,0.09
2017-04-25T22:00:00.000Z,415919.527,1.0,295820.917,1.0,19292.739,0.026
2017-04-26T22:00:00.000Z,410877.152,1.0,295967.577,1.0,35833.536,0.048
