FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2012-09-26T22:00:00.000Z,608058.32,1.0,130893.633,1.0,-34810.604,0.045
2012-09-27T22:00:00.000Z,545182.691,1.0,207194.534,1.0,-34489.036,0.043
2012-09-28T22:00:00.000Z,422946.731,1.0,265220.278,1.0,-36131.904,0.048
2012-09-29T22:00:00.000Z,423289.661,1.0,195469.616,1.0,-28629.007,0.043
2012-09-30T22:00:00.000Z,603287.826,1.0,123973.664,1.0,-42660.002,0.055
2012-10-01T22:00:00.000Z,642664.363,1.0,113242.343,1.0,-47558.0,0.059
2012-10-02T22:00:00.000Z,645650.681,1.0,132153.666,1.0,-60112.03,0.071
2012-10-03T22:00:00.000Z,645590.745,1.0,131609.239,1.0,-55343.453,0.066
2012-10-04T22:00:00.000Z,621010.018,1.0,145333.175,1.0,-48286.859,0.059
2012-10-05T22:00:00.000Z,521246.336,1.0,174910.335,1.0,-49982.466,0.066
2012-10-06T22:00:00.000Z,511664.875,1.0,146915.535,1.0,-52136.999,0.071
2012-10-07T22:00:00.000Z,605451.785,1.0,177866.455,1.0,-64651.409,0.075
2012-10-08T22:00:00.000Z,642663.745,1.0,147435.418,1.0,-69333.333,0.08
2012-10-09T22:00:00.000Z,659749.601,1.0,134167.187,1.0,-63517.379,0.074
2012-10-10T22:00:00.000Z,586721.93,1.0,207561.493,1.0,-68505.364,0.078
2012-10-11T22:00:00.000Z,506355.363,1.0,166954.153,1.0,-68730.761,0.091
2012-10-12T22:00:00.000Z,508483.381,1.0,137511.19,1.0,-37416.567,0.054
2012-10-13T22:00:00.000Z,425375.322,1.0,239060.359,1.0,-63734.181,0.084
2012-10-14T22:00:00.000Z,525993.538,1.0,232628.468,1.0,-69431.081,0.083
2012-10-15T22:00:00.000Z,520346.345,1.0,240901.942,1.0,-52197.949,0.064
2012-10-16T22:00:00.000Z,508258.746,1.0,287284.854,1.0,-61837.518,0.07
2012-10-17T22:00:00.000Z,542441.509,1.0,251949.582,1.0,-70468.628,0.081
2012-10-18T22:00:00.000Z,604186.398,1.0,167798.205,1.0,-49647.95,0.06
2012-10-19T22:00:00.000Z,538899.077,1.0,132874.182,1.0,-28958.882,0.041
2012-10-20T22:00:00.000Z,451277.598,1.0,186025.288,1.0,-42003.129,0.06
