FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2010-12-31T23:00:00.000Z,445385.87,1.0,182024.982,1.0,-9451.187,0.015
2011-01-01T23:00:00.000Z,420132.132,1.0,265705.89,1.0,-25873.16,0.035
2011-01-02T23:00:00.000Z,593427.666,1.0,249489.573,1.0,-31853.835,0.036
2011-01-03T23:00:00.000Z,600518.115,1.0,270981.713,1.0,-32769.274,0.036
2011-01-04T23:00:00.000Z,458975.734,1.0,379833.015,1.0,-23665.904,0.027
2011-01-05T23:00:00.000Z,355222.789,1.0,380223.24,1.0,-29812.902,0.037
2011-01-06T23:00:00.000Z,374160.46,1.0,418203.214,1.0,-25201.738,0.03
2011-01-07T23:00:00.000Z,349503.461,1.0,414962.006,1.0,-11182.319,0.014
2011-01-08T23:00:00.000Z,389378.291,1.0,306374.481,1.0,-3521.322,0.005
2011-01-09T23:00:00.000Z,509505.471,1.0,373942.567,1.0,-43348.791,0.046
2011-01-10T23:00:00.000Z,477302.604,1.0,432775.093,1.0,-42338.887,0.043
2011-01-11T23:00:00.000Z,520702.375,1.0,372080.36,1.0,-43752.403,0.046
2011-01-12T23:00:00.000Z,578782.042,1.0,299407.524,1.0,-34979.072,0.038
2011-01-13T23:00:00.000Z,566846.112,1.0,299062.82,1.0,-25795.685,0.029
2011-01-14T23:00:00.000Z,457219.169,1.0,283586.246,1.0,5394.771,0.007
2011-01-15T23:00:00.000Z,392908.885,1.0,297066.466,1.0,13198.609,0.018
2011-01-16T23:00:00.000Z,588133.841,1.0,269351.545,1.0,-12572.139,0.014
2011-01-17T23:00:00.000Z,632708.797,1.0,262572.453,1.0,-34313.491,0.037
2011-01-18T23:00:00.000Z,650779.707,1.0,248645.002,1.0,-35944.736,0.038
2011-01-19T23:00:00.000Z,566677.109,1.0,307931.135,1.0,-21956.715,0.024
2011-01-20T23:00:00.000Z,453803.172,1.0,438673.994,1.0,-1510.357,0.002
2011-01-21T23:00:00.000Z,376214.965,1.0,450026.51,1.0,-338.401,0.0
2011-01-22T23:00:00.000Z,390901.514,1.0,387997.706,1.0,2738.553,0.003
2011-01-23T23:00:00.000Z,533781.856,1.0,399313.715,1.0,-7226.717,0.008
2011-01-24T23:00:00.000Z,614262.904,1.0,338645.326,1.0,-16147.506,0.016
2011-01-25T23:00:00.000Z,691634.551,1.0,263612.381,1.0,-25750.937,0.026
