FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2021-05-08T22:00:00.000Z,296349.839,1.0,365159.946,1.0,-42451.467,0.057
2021-05-09T22:00:00.000Z,339395.366,1.0,338619.979,1.0,1379.127,0.002
2021-05-10T22:00:00.000Z,324533.59,1.0,466225.009,1.0,-77332.513,0.087
2021-05-11T22:00:00.000Z,315338.716,1.0,458281.667,1.0,-49773.527,0.058
2021-05-12T22:00:00.000Z,322698.285,1.0,408033.903,1.0,-25303.963,0.033
2021-05-13T22:00:00.000Z,335451.998,1.0,402071.114,1.0,-42482.675,0.054
2021-05-14T22:00:00.000Z,284120.754,1.0,449059.666,1.0,-77333.92,0.092
2021-05-15T22:00:00.000Z,255078.7,1.0,465931.925,1.0,-95408.064,0.111
2021-05-16T22:00:00.000Z,305860.312,1.0,313001.184,1.0,55697.62,0.082
2021-05-17T22:00:00.000Z,306900.385,1.0,393842.059,1.0,-1365.862,0.002
2021-05-18T22:00:00.000Z,313938.337,1.0,362163.43,1.0,23617.337,0.034
2021-05-19T22:00:00.000Z,337665.436,1.0,303851.158,1.0,54796.05,0.079
2021-05-20T22:00:00.000Z,298710.607,1.0,352517.14,1.0,51317.112,0.072
2021-05-21T22:00:00.000Z,285139.055,1.0,308381.44,1.0,31943.248,0.051
2021-05-22T22:00:00.000Z,288984.852,1.0,262452.415,1.0,38911.682,0.064
2021-05-23T22:00:00.000Z,281546.518,1.0,367068.19,1.0,25993.37,0.038
2021-05-24T22:00:00.000Z,310475.074,1.0,339030.049,1.0,40809.344,0.059
2021-05-25T22:00:00.000Z,342747.647,1.0,292307.208,1.0,58066.433,0.084
2021-05-26T22:00:00.000Z,382643.494,1.0,237775.209,1.0,75991.093,0.109
2021-05-27T22:00:00.000Z,382100.146,1.0,242711.402,1.0,63146.14,0.092
2021-05-28T22:00:00.000Z,307529.638,1.0,292337.183,1.0,38714.603,0.059
2021-05-29T22:00:00.000Z,284865.155,1.0,288028.3,1.0,24878.685,0.04
2021-05-30T22:00:00.000Z,354214.393,1.0,283963.295,1.0,47504.599,0.069
2021-05-31T22:00:00.000Z,380914.511,1.0,275424.452,1.0,39166.254,0.056
2021-06-01T22:00:00.000Z,396674.018,1.0,264357.602,1.0,40639.411,0.058
