FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2017-04-27T22:00:00.000Z,413230.278,1.0,282373.183,1.0,50623.899,0.067
2017-04-28T22:00:00.000Z,385482.483,1.0,226325.336,1.0,51556.193,0.077
2017-04-29T22:00:00.000Z,339353.747,1.0,343183.029,1.0,-11243.545,0.015
2017-04-30T22:00:00.000Z,370993.491,1.0,228140.909,1.0,8085.348,0.013
2017-05-01T22:00:00.000Z,463956.29,1.0,185861.235,1.0,37746.68,0.055
2017-05-02T22:00:00.000Z,462386.647,1.0,214208.186,1.0,40775.221,0.057
2017-05-03T22:00:00.000Z,464129.805,1.0,213738.596,1.0,43277.883,0.06
2017-05-04T22:00:00.000Z,395718.663,1.0,305726.229,1.0,27647.812,0.037
2017-05-05T22:00:00.000Z,364466.317,1.0,271684.326,1.0,22339.072,0.033
2017-05-06T22:00:00.000Z,377323.889,1.0,189043.638,1.0,35597.495,0.058
2017-05-07T22:00:00.000Z,418255.636,1.0,230303.854,1.0,56993.182,0.08
2017-05-08T22:00:00.000Z,431503.365,1.0,223726.772,1.0,65583.045,0.091
2017-05-09T22:00:00.000Z,417470.801,1.0,225295.726,1.0,82818.902,0.114
2017-05-10T22:00:00.000Z,351327.989,1.0,355978.846,1.0,40085.714,0.052
2017-05-11T22:00:00.000Z,359080.786,1.0,315065.573,1.0,51871.873,0.07
2017-05-12T22:00:00.000Z,349007.81,1.0,254773.174,1.0,48207.392,0.073
2017-05-13T22:00:00.000Z,348572.74,1.0,198348.916,1.0,57064.963,0.092
2017-05-14T22:00:00.000Z,426943.409,1.0,195759.661,1.0,68552.589,0.099
2017-05-15T22:00:00.000Z,455716.831,1.0,203209.031,1.0,69749.917,0.096
2017-05-16T22:00:00.000Z,437514.016,1.0,225495.789,1.0,64993.009,0.089
2017-05-17T22:00:00.000Z,384364.76,1.0,278903.681,1.0,66701.31,0.091
2017-05-18T22:00:00.000Z,409663.783,1.0,226233.721,1.0,77630.345,0.108
2017-05-19T22:00:00.000Z,388287.661,1.0,204982.005,1.0,56676.848,0.086
2017-05-20T22:00:00.000Z,350674.305,1.0,239706.851,1.0,38490.517,0.058
2017-05-21T22:00:00.000Z,433488.858,1.0,217208.92,1.0,61588.418,0.086
2017-05-22T22:00:00.000Z,428638.949,1.0,275872.586,1.0,35641.957,0.048
