FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2016-11-26T23:00:00.000Z,435172.83,1.0,176739.302,1.0,70048.312,0.099
2016-11-27T23:00:00.000Z,565700.532,1.0,157818.057,1.0,52913.164,0.068
2016-11-28T23:00:00.000Z,602780.436,1.0,183526.666,1.0,8761.867,0.011
2016-11-29T23:00:00.000Z,528766.674,1.0,289992.986,1.0,-17073.122,0.02
2016-11-30T23:00:00.000Z,624286.901,1.0,179351.355,1.0,-13159.255,0.016
2016-12-01T23:00:00.000Z,640978.045,1.0,157208.936,1.0,-15456.513,0.019
2016-12-02T23:00:00.000Z,464192.018,1.0,194640.287,1.0,58646.555,0.081
2016-12-03T23:00:00.000Z,390215.77,1.0,226739.508,1.0,69683.252,0.097
2016-12-04T23:00:00.000Z,543644.55,1.0,195659.494,1.0,4135.258,0.005
2016-12-05T23:00:00.000Z,553447.802,1.0,137763.551,1.0,-8882.669,0.013
2016-12-06T23:00:00.000Z,544421.708,1.0,154930.099,1.0,45219.134,0.06
2016-12-07T23:00:00.000Z,445010.553,1.0,188337.566,1.0,47236.325,0.068
2016-12-08T23:00:00.000Z,463459.709,1.0,217661.07,1.0,51758.651,0.069
2016-12-09T23:00:00.000Z,448800.862,1.0,164911.228,1.0,76005.947,0.108
2016-12-10T23:00:00.000Z,477560.176,1.0,142688.006,1.0,36924.949,0.055
2016-12-11T23:00:00.000Z,627017.573,1.0,149886.299,1.0,-1723.954,0.002
2016-12-12T23:00:00.000Z,650632.711,1.0,150846.721,1.0,-2444.402,0.003
2016-12-13T23:00:00.000Z,645788.231,1.0,179834.737,1.0,-17320.66,0.02
2016-12-14T23:00:00.000Z,634354.929,1.0,179630.971,1.0,-1127.328,0.001
2016-12-15T23:00:00.000Z,558471.134,1.0,207660.6,1.0,44644.457,0.054
2016-12-16T23:00:00.000Z,413228.602,1.0,253249.335,1.0,64889.559,0.087
2016-12-17T23:00:00.000Z,417119.462,1.0,220106.667,1.0,69125.175,0.094
2016-12-18T23:00:00.000Z,557758.929,1.0,262308.061,1.0,-3558.857,0.004
2016-12-19T23:00:00.000Z,595357.679,1.0,250094.963,1.0,-30934.72,0.035
2016-12-20T23:00:00.000Z,593245.405,1.0,218343.508,1.0,-6648.307,0.008
