FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2016-06-01T22:00:00.000Z,399440.812,1.0,262512.508,1.0,53673.934,0.075
2016-06-02T22:00:00.000Z,392702.844,1.0,261637.148,1.0,64321.155,0.089
2016-06-03T22:00:00.000Z,342673.277,1.0,236203.835,1.0,78437.092,0.117
2016-06-04T22:00:00.000Z,350365.44,1.0,198957.783,1.0,64417.068,0.102
2016-06-05T22:00:00.000Z,423642.195,1.0,242582.626,1.0,48183.926,0.067
2016-06-06T22:00:00.000Z,467018.947,1.0,246109.245,1.0,32099.042,0.043
2016-06-07T22:00:00.000Z,468372.918,1.0,248906.421,1.0,40495.328,0.053
2016-06-08T22:00:00.000Z,486474.096,1.0,230591.553,1.0,50920.682,0.066
2016-06-09T22:00:00.000Z,421998.249,1.0,287314.222,1.0,50987.353,0.067
2016-06-10T22:00:00.000Z,393362.173,1.0,240560.892,1.0,44955.535,0.066
2016-06-11T22:00:00.000Z,367909.806,1.0,249528.016,1.0,24274.593,0.036
2016-06-12T22:00:00.000Z,384392.815,1.0,374942.926,1.0,15704.055,0.02
2016-06-13T22:00:00.000Z,375214.435,1.0,375061.135,1.0,21830.374,0.028
2016-06-14T22:00:00.000Z,369714.937,1.0,369676.908,1.0,26850.833,0.035
2016-06-15T22:00:00.000Z,375120.73,1.0,320418.221,1.0,26519.542,0.037
2016-06-16T22:00:00.000Z,411505.133,1.0,259154.547,1.0,45387.399,0.063
2016-06-17T22:00:00.000Z,354107.797,1.0,264035.676,1.0,47726.696,0.07
2016-06-18T22:00:00.000Z,343128.498,1.0,275053.039,1.0,16919.721,0.025
2016-06-19T22:00:00.000Z,412879.433,1.0,254798.385,1.0,51199.144,0.071
2016-06-20T22:00:00.000Z,440679.342,1.0,265804.003,1.0,42553.459,0.057
2016-06-21T22:00:00.000Z,418109.604,1.0,324931.598,1.0,17220.66,0.023
2016-06-22T22:00:00.000Z,436115.484,1.0,300809.034,1.0,17301.27,0.023
2016-06-23T22:00:00.000Z,419040.207,1.0,272186.261,1.0,28358.76,0.039
2016-06-24T22:00:00.000Z,368241.136,1.0,314377.158,1.0,8989.871,0.013
2016-06-25T22:00:00.000Z,340261.854,1.0,329208.971,1.0,-943.542,0.001
2016-06-26T22:00:00.000Z,437374.688,1.0,285874.753,1.0,30607.602,0.04
