FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2021-08-17T22:00:00.000Z,373270.845,1.0,366770.98,1.0,-4954.607,0.007
2021-08-18T22:00:00.000Z,407319.874,1.0,286884.791,1.0,29005.51,0.04
2021-08-19T22:00:00.000Z,424481.39,1.0,264563.985,1.0,35787.823,0.049
2021-08-20T22:00:00.000Z,391548.191,1.0,259340.387,1.0,34102.539,0.049
2021-08-21T22:00:00.000Z,355260.653,1.0,293305.812,1.0,4294.803,0.006
2021-08-22T22:00:00.000Z,365908.438,1.0,385120.454,1.0,1445.151,0.002
2021-08-23T22:00:00.000Z,398145.843,1.0,350645.895,1.0,9232.545,0.012
2021-08-24T22:00:00.000Z,465599.694,1.0,243099.098,1.0,29845.533,0.04
2021-08-25T22:00:00.000Z,484486.546,1.0,221141.23,1.0,40143.798,0.054
2021-08-26T22:00:00.000Z,449285.13,1.0,266766.369,1.0,35263.612,0.047
2021-08-27T22:00:00.000Z,365529.152,1.0,334934.226,1.0,-10464.229,0.015
2021-08-28T22:00:00.000Z,359500.629,1.0,276473.96,1.0,1430.012,0.002
2021-08-29T22:00:00.000Z,449213.273,1.0,247681.418,1.0,25482.506,0.035
2021-08-30T22:00:00.000Z,470131.736,1.0,244143.48,1.0,32836.657,0.044
2021-08-31T22:00:00.000Z,466727.653,1.0,237916.256,1.0,42086.778,0.056
2021-09-01T22:00:00.000Z,482613.925,1.0,200041.973,1.0,50627.257,0.069
2021-09-02T22:00:00.000Z,490041.975,1.0,199655.0,1.0,40975.7,0.056
2021-09-03T22:00:00.000Z,440906.07,1.0,210430.742,1.0,12091.791,0.018
2021-09-04T22:00:00.000Z,396864.261,1.0,245815.249,1.0,-4070.247,0.006
2021-09-05T22:00:00.000Z,459760.577,1.0,259934.461,1.0,34228.093,0.045
2021-09-06T22:00:00.000Z,409743.126,1.0,368250.255,1.0,6538.764,0.008
2021-09-07T22:00:00.000Z,450170.77,1.0,292312.002,1.0,16688.56,0.022
2021-09-08T22:00:00.000Z,471722.674,1.0,265821.652,1.0,21909.216,0.029
2021-09-09T22:00:00.000Z,475636.801,1.0,239071.054,1.0,32909.827,0.044
2021-09-10T22:00:00.000Z,455422.763,1.0,184795.445,1.0,28366.516,0.042
