FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2023-08-23T22:00:00.000Z,546254.19,1.0,323581.682,1.0,-59142.667,0.063
2023-08-24T22:00:00.000Z,542725.99,1.0,321305.234,1.0,-60605.73,0.065
2023-08-25T22:00:00.000Z,418121.465,1.0,309061.994,1.0,-6932.725,0.009
2023-08-26T22:00:00.000Z,311076.395,1.0,421919.866,1.0,-89463.374,0.102
2023-08-27T22:00:00.000Z,350023.33,1.0,432932.236,1.0,-81854.662,0.091
2023-08-28T22:00:00.000Z,376693.193,1.0,379376.307,1.0,-52265.962,0.063
2023-08-29T22:00:00.000Z,381589.573,1.0,338754.469,1.0,-18778.857,0.025
2023-08-30T22:00:00.000Z,429634.347,1.0,291137.494,1.0,-15918.176,0.021
2023-08-31T22:00:00.000Z,407185.947,1.0,340759.771,1.0,-36584.805,0.046
2023-09-01T22:00:00.000Z,342013.822,1.0,289833.189,1.0,-2435.336,0.004
2023-09-02T22:00:00.000Z,312873.198,1.0,363370.082,1.0,-64459.634,0.082
2023-09-03T22:00:00.000Z,365729.981,1.0,371474.456,1.0,-37042.176,0.046
2023-09-04T22:00:00.000Z,418672.722,1.0,294988.849,1.0,-2224.469,0.003
2023-09-05T22:00:00.000Z,465484.038,1.0,272132.927,1.0,-19183.773,0.025
2023-09-06T22:00:00.000Z,455191.361,1.0,260200.21,1.0,964.944,0.001
2023-09-07T22:00:00.000Z,446390.704,1.0,284480.816,1.0,-26947.117,0.035
2023-09-08T22:00:00.000Z,389183.887,1.0,266688.897,1.0,-23716.195,0.034
2023-09-09T22:00:00.000Z,404342.796,1.0,242834.596,1.0,-42485.745,0.059
2023-09-10T22:00:00.000Z,458390.069,1.0,233967.444,1.0,-15563.131,0.022
2023-09-11T22:00:00.000Z,488099.695,1.0,246347.011,1.0,-28169.598,0.037
2023-09-12T22:00:00.000Z,453608.501,1.0,307447.054,1.0,-43040.727,0.052
2023-09-13T22:00:00.000Z,453885.095,1.0,279354.44,1.0,-14523.889,0.019
2023-09-14T22:00:00.000Z,465959.731,1.0,237936.832,1.0,250.981,0.0
2023-09-15T22:00:00.000Z,374786.659,1.0,234312.739,1.0,10204.369,0.016
2023-09-16T22:00:00.000Z,329797.681,1.0,320885.931,1.0,-34432.464,0.047
