FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2024-04-07T22:00:00.000Z,223005.593,1.0,485487.427,1.0,-26111.293,0.034
2024-04-08T22:00:00.000Z,232273.771,1.0,482870.313,1.0,-22685.071,0.03
2024-04-09T22:00:00.000Z,246631.015,1.0,483513.556,1.0,-40231.511,0.051
2024-04-10T22:00:00.000Z,248008.48,1.0,464609.993,1.0,-24506.045,0.032
2024-04-11T22:00:00.000Z,252765.089,1.0,415525.865,1.0,8451.683,0.012
2024-04-12T22:00:00.000Z,246185.858,1.0,361387.246,1.0,-8238.195,0.013
2024-04-13T22:00:00.000Z,245425.4,1.0,336950.851,1.0,-23554.614,0.038
2024-04-14T22:00:00.000Z,253953.605,1.0,440756.626,1.0,-38305.541,0.051
2024-04-15T22:00:00.000Z,255038.968,1.0,489738.824,1.0,-66718.347,0.081
2024-04-16T22:00:00.000Z,251028.429,1.0,500910.581,1.0,-73711.183,0.087
2024-04-17T22:00:00.000Z,250074.936,1.0,514362.487,1.0,-80117.068,0.092
2024-04-18T22:00:00.000Z,258661.779,1.0,452335.837,1.0,-33419.002,0.044
2024-04-19T22:00:00.000Z,237759.186,1.0,458464.231,1.0,-86841.779,0.108
2024-04-20T22:00:00.000Z,230444.026,1.0,439849.173,1.0,-95435.999,0.12
2024-04-21T22:00:00.000Z,243722.368,1.0,520763.064,1.0,-97678.287,0.111
2024-04-22T22:00:00.000Z,247299.01,1.0,524459.232,1.0,-88606.164,0.101
2024-04-23T22:00:00.000Z,259074.914,1.0,525682.672,1.0,-89579.623,0.1
2024-04-24T22:00:00.000Z,287452.85,1.0,435556.723,1.0,-18889.269,0.025
2024-04-25T22:00:00.000Z,293909.574,1.0,426551.903,1.0,-36316.286,0.047
2024-04-26T22:00:00.000Z,233690.967,1.0,448994.184,1.0,-48396.043,0.064
2024-04-27T22:00:00.000Z,255153.049,1.0,331545.581,1.0,5199.444,0.008
2024-04-28T22:00:00.000Z,293913.429,1.0,388725.749,1.0,-5210.454,0.007
2024-04-29T22:00:00.000Z,265356.998,1.0,434798.706,1.0,-22359.248,0.03
2024-04-30T22:00:00.000Z,231222.739,1.0,434828.749,1.0,-52798.57,0.069
2024-05-01T22:00:00.000Z,249125.968,1.0,498642.57,1.0,-76854.662,0.089
2024-05-02T22:00:00.000Z,253559.722,1.0,477396.038,1.0,-55585.728,0.068
