FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2014-09-06T22:00:00.000Z,520243.077,1.0,158087.632,1.0,-20092.33,0.028
2014-09-07T22:00:00.000Z,603516.52,1.0,165201.013,1.0,-20481.417,0.026
2014-09-08T22:00:00.000Z,629910.203,1.0,163010.41,1.0,-15397.505,0.019
2014-09-09T22:00:00.000Z,631215.973,1.0,152395.397,1.0,-4382.836,0.006
2014-09-10T22:00:00.000Z,595497.409,1.0,178056.516,1.0,-15599.956,0.02
2014-09-11T22:00:00.000Z,587635.205,1.0,189734.103,1.0,-15104.635,0.019
2014-09-12T22:00:00.000Z,533365.746,1.0,153995.583,1.0,1724.418,0.002
2014-09-13T22:00:00.000Z,503160.291,1.0,156195.391,1.0,-15737.205,0.023
2014-09-14T22:00:00.000Z,569243.968,1.0,163726.492,1.0,15899.121,0.021
2014-09-15T22:00:00.000Z,517614.551,1.0,250655.367,1.0,11880.669,0.015
2014-09-16T22:00:00.000Z,499366.639,1.0,261622.237,1.0,7286.303,0.009
2014-09-17T22:00:00.000Z,500084.144,1.0,252378.313,1.0,12129.71,0.016
2014-09-18T22:00:00.000Z,527876.145,1.0,226039.561,1.0,-1361.516,0.002
2014-09-19T22:00:00.000Z,518034.676,1.0,153259.297,1.0,-6869.286,0.01
2014-09-20T22:00:00.000Z,506477.734,1.0,121417.424,1.0,-22318.371,0.034
2014-09-21T22:00:00.000Z,562477.724,1.0,182208.208,1.0,-20237.394,0.026
2014-09-22T22:00:00.000Z,559389.974,1.0,178168.583,1.0,-20215.086,0.027
2014-09-23T22:00:00.000Z,543936.925,1.0,198471.267,1.0,-29705.383,0.038
2014-09-24T22:00:00.000Z,537757.444,1.0,206608.183,1.0,-24869.129,0.032
2014-09-25T22:00:00.000Z,556973.319,1.0,168298.592,1.0,-22276.689,0.03
2014-09-26T22:00:00.000Z,502009.713,1.0,161691.984,1.0,-26311.045,0.037
2014-09-27T22:00:00.000Z,499135.946,1.0,110170.878,1.0,-16168.504,0.025
2014-09-28T22:00:00.000Z,583460.374,1.0,123692.501,1.0,-12019.321,0.017
2014-09-29T22:00:00.000Z,573492.638,1.0,157616.657,1.0,-15087.697,0.02
2014-09-30T22:00:00.000Z,543869.261,1.0,197191.378,1.0,-15182.141,0.02
