FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2014-08-12T22:00:00.000Z,437186.632,1.0,306273.061,1.0,-9150.243,0.012
2014-08-13T22:00:00.000Z,467901.887,1.0,224525.796,1.0,1112.181,0.002
2014-08-14T22:00:00.000Z,410479.119,1.0,224490.152,1.0,-9043.866,0.014
2014-08-15T22:00:00.000Z,355491.294,1.0,296472.779,1.0,-2955.901,0.004
2014-08-16T22:00:00.000Z,388832.069,1.0,226230.51,1.0,-15873.605,0.025
2014-08-17T22:00:00.000Z,463484.41,1.0,239966.898,1.0,-6258.575,0.009
2014-08-18T22:00:00.000Z,489317.242,1.0,224352.6,1.0,-2639.903,0.004
2014-08-19T22:00:00.000Z,480531.872,1.0,233651.571,1.0,-2190.268,0.003
2014-08-20T22:00:00.000Z,499177.108,1.0,210444.568,1.0,573.171,0.001
2014-08-21T22:00:00.000Z,498348.266,1.0,215710.413,1.0,-10093.92,0.014
2014-08-22T22:00:00.000Z,453568.401,1.0,201423.38,1.0,-13399.89,0.02
2014-08-23T22:00:00.000Z,442240.893,1.0,177236.423,1.0,-12193.467,0.019
2014-08-24T22:00:00.000Z,499325.828,1.0,245161.856,1.0,-11399.926,0.015
2014-08-25T22:00:00.000Z,496175.026,1.0,288927.812,1.0,-10726.911,0.013
2014-08-26T22:00:00.000Z,549987.105,1.0,241862.012,1.0,-6250.891,0.008
2014-08-27T22:00:00.000Z,556274.322,1.0,223275.739,1.0,6336.874,0.008
2014-08-28T22:00:00.000Z,543543.015,1.0,226277.305,1.0,9632.133,0.012
2014-08-29T22:00:00.000Z,499469.007,1.0,217376.664,1.0,-17699.843,0.024
2014-08-30T22:00:00.000Z,473063.567,1.0,199961.158,1.0,-12434.377,0.018
2014-08-31T22:00:00.000Z,576820.818,1.0,227828.358,1.0,-17467.975,0.021
2014-09-01T22:00:00.000Z,601261.521,1.0,207292.667,1.0,-5730.777,0.007
2014-09-02T22:00:00.000Z,613495.32,1.0,194714.791,1.0,-5276.294,0.006
2014-09-03T22:00:00.000Z,599096.871,1.0,206493.366,1.0,-5479.526,0.007
2014-09-04T22:00:00.000Z,621317.41,1.0,182336.568,1.0,-15592.905,0.019
2014-09-05T22:00:00.000Z,546724.498,1.0,169725.983,1.0,-11392.279,0.016
